UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-05-16 00:00:00,11.0,0.0,13046.0,28.0,290.0,141.0
2023-05-16 01:00:00,12.0,0.0,12844.0,51.0,548.0,139.0
2023-05-16 02:00:00,10.0,0.0,12874.0,50.0,558.0,139.0
2023-05-16 03:00:00,10.0,0.0,12683.0,34.0,599.0,139.0
2023-05-16 04:00:00,11.0,0.0,12553.0,21.0,481.0,137.0
2023-05-16 05:00:00,9.0,0.0,12165.0,0.0,777.0,138.0
2023-05-16 06:00:00,10.0,0.0,11543.0,0.0,1244.0,131.0
2023-05-16 07:00:00,10.0,0.0,12016.0,0.0,1105.0,129.0
2023-05-16 08:00:00,10.0,0.0,11882.0,0.0,900.0,123.0
2023-05-16 09:00:00,10.0,0.0,10958.0,0.0,929.0,126.0
2023-05-16 10:00:00,11.0,0.0,10854.0,0.0,721.0,125.0
2023-05-16 11:00:00,10.0,0.0,10691.0,0.0,618.0,128.0
2023-05-16 12:00:00,9.0,0.0,11132.0,0.0,506.0,127.0
2023-05-16 13:00:00,11.0,0.0,11797.0,0.0,482.0,134.0
2023-05-16 14:00:00,9.0,0.0,12076.0,17.0,558.0,140.0
2023-05-16 15:00:00,10.0,0.0,12371.0,51.0,462.0,141.0
2023-05-16 16:00:00,11.0,0.0,12317.0,68.0,357.0,140.0
2023-05-16 17:00:00,10.0,0.0,12228.0,90.0,306.0,133.0
2023-05-16 18:00:00,11.0,0.0,12164.0,106.0,420.0,135.0
2023-05-16 19:00:00,11.0,0.0,12132.0,110.0,496.0,134.0
2023-05-16 20:00:00,11.0,0.0,12899.0,74.0,47.0,135.0
2023-05-16 21:00:00,10.0,0.0,13062.0,88.0,143.0,136.0
2023-05-16 22:00:00,12.0,0.0,13112.0,117.0,110.0,134.0
2023-05-16 23:00:00,11.0,0.0,13183.0,78.0,92.0,135.0
