UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-12-18 00:00:00,798.0,1155.0,7174.0,4.0,9.0,195.0
2023-12-18 01:00:00,893.0,1155.0,8887.0,16.0,10.0,194.0
2023-12-18 02:00:00,705.0,1155.0,9623.0,0.0,12.0,193.0
2023-12-18 03:00:00,694.0,1155.0,9429.0,0.0,3.0,195.0
2023-12-18 04:00:00,755.0,1156.0,8851.0,0.0,16.0,195.0
2023-12-18 05:00:00,792.0,1155.0,8679.0,0.0,48.0,194.0
2023-12-18 06:00:00,772.0,1154.0,8082.0,0.0,14.0,191.0
2023-12-18 07:00:00,794.0,1155.0,7166.0,0.0,5.0,196.0
2023-12-18 08:00:00,795.0,1155.0,6641.0,0.0,2.0,192.0
2023-12-18 09:00:00,793.0,1154.0,5731.0,0.0,2.0,194.0
2023-12-18 10:00:00,797.0,1154.0,5551.0,0.0,0.0,196.0
2023-12-18 11:00:00,793.0,1154.0,5514.0,0.0,1.0,193.0
2023-12-18 12:00:00,796.0,1154.0,5686.0,0.0,0.0,196.0
2023-12-18 13:00:00,793.0,1156.0,6162.0,0.0,0.0,194.0
2023-12-18 14:00:00,801.0,1154.0,7678.0,0.0,0.0,197.0
2023-12-18 15:00:00,915.0,1154.0,8125.0,0.0,0.0,203.0
2023-12-18 16:00:00,917.0,1154.0,8987.0,1.0,0.0,204.0
2023-12-18 17:00:00,921.0,1155.0,8755.0,1.0,2.0,202.0
2023-12-18 18:00:00,945.0,1153.0,8638.0,0.0,0.0,201.0
2023-12-18 19:00:00,949.0,1153.0,7682.0,4.0,0.0,203.0
2023-12-18 20:00:00,993.0,1154.0,7598.0,6.0,1.0,202.0
2023-12-18 21:00:00,1042.0,1154.0,7298.0,8.0,3.0,200.0
2023-12-18 22:00:00,1041.0,1154.0,7181.0,9.0,13.0,203.0
2023-12-18 23:00:00,1043.0,1153.0,6950.0,24.0,7.0,199.0
