UTC time,oil,wind,biomass,hydro,nat_gas,nuclear,solar,coal
2023-01-03 14:00,0.0,0.0,15.0,588.0,54.0,698.0,4.0,36.0
2023-01-03 15:00,0.0,0.0,15.0,714.0,47.0,698.0,0.0,36.0
2023-01-03 16:00,0.0,0.0,16.0,728.0,44.0,698.0,0.0,36.0
2023-01-03 17:00,0.0,0.0,16.0,726.0,44.0,698.0,0.0,36.0
2023-01-03 18:00,0.0,0.0,16.0,579.0,42.0,698.0,0.0,36.0
2023-01-03 19:00,0.0,0.0,16.0,393.0,45.0,698.0,0.0,36.0
2023-01-03 20:00,0.0,0.0,16.0,244.0,49.0,698.0,0.0,36.0
2023-01-03 21:00,0.0,0.0,16.0,203.0,41.0,698.0,0.0,36.0
2023-01-03 22:00,0.0,0.0,17.0,189.0,39.0,698.0,0.0,36.0
2023-01-03 23:00,0.0,1.0,15.0,126.0,38.0,698.0,0.0,30.0
2023-01-04 00:00,0.0,1.0,15.0,126.0,40.0,698.0,0.0,30.0
2023-01-04 01:00,0.0,0.0,15.0,125.0,42.0,698.0,0.0,30.0
2023-01-04 02:00,0.0,1.0,15.0,129.0,48.0,698.0,0.0,30.0
2023-01-04 03:00,0.0,0.0,14.0,130.0,41.0,698.0,0.0,30.0
2023-01-04 04:00,0.0,0.0,15.0,181.0,42.0,698.0,0.0,30.0
2023-01-04 05:00,0.0,0.0,16.0,309.0,45.0,698.0,0.0,30.0
2023-01-04 06:00,0.0,0.0,15.0,559.0,45.0,698.0,0.0,30.0
2023-01-04 07:00,0.0,0.0,15.0,704.0,51.0,698.0,8.0,29.0
2023-01-04 08:00,0.0,0.0,16.0,682.0,54.0,698.0,23.0,29.0
2023-01-04 09:00,0.0,0.0,16.0,565.0,47.0,698.0,42.0,29.0
2023-01-04 10:00,0.0,1.0,15.0,391.0,46.0,698.0,62.0,29.0
2023-01-04 11:00,0.0,0.0,15.0,260.0,44.0,698.0,68.0,30.0
2023-01-04 12:00,0.0,1.0,15.0,257.0,44.0,698.0,59.0,30.0
2023-01-04 13:00,0.0,1.0,14.0,456.0,48.0,698.0,39.0,30.0
2023-01-04 14:00,0.0,1.0,15.0,642.0,52.0,698.0,12.0,30.0
2023-01-04 15:00,0.0,0.0,15.0,716.0,47.0,698.0,0.0,30.0
2023-01-04 16:00,0.0,0.0,15.0,728.0,46.0,698.0,0.0,30.0
2023-01-04 17:00,0.0,0.0,16.0,722.0,46.0,698.0,0.0,30.0
2023-01-04 18:00,0.0,1.0,15.0,703.0,44.0,698.0,0.0,30.0
2023-01-04 19:00,0.0,0.0,15.0,653.0,47.0,698.0,0.0,29.0
2023-01-04 20:00,0.0,0.0,15.0,467.0,51.0,698.0,0.0,29.0
2023-01-04 21:00,0.0,0.0,15.0,314.0,43.0,698.0,0.0,29.0
2023-01-04 22:00,0.0,0.0,15.0,184.0,40.0,698.0,0.0,30.0
2023-01-04 23:00,0.0,0.0,14.0,114.0,39.0,698.0,0.0,28.0
2023-01-05 00:00,0.0,0.0,14.0,106.0,40.0,698.0,0.0,28.0
2023-01-05 01:00,0.0,0.0,15.0,106.0,42.0,698.0,0.0,28.0
2023-01-05 02:00,0.0,0.0,15.0,106.0,47.0,698.0,0.0,28.0
2023-01-05 03:00,0.0,0.0,14.0,106.0,41.0,698.0,0.0,28.0
2023-01-05 04:00,0.0,0.0,14.0,108.0,43.0,698.0,0.0,28.0
2023-01-05 05:00,0.0,0.0,15.0,268.0,45.0,698.0,0.0,28.0
2023-01-05 06:00,0.0,0.0,16.0,407.0,45.0,697.0,0.0,28.0
2023-01-05 07:00,0.0,0.0,15.0,539.0,53.0,699.0,8.0,28.0
2023-01-05 08:00,0.0,0.0,16.0,397.0,56.0,700.0,28.0,28.0
2023-01-05 09:00,0.0,0.0,16.0,251.0,49.0,698.0,45.0,28.0
2023-01-05 10:00,0.0,0.0,15.0,198.0,46.0,698.0,52.0,28.0
2023-01-05 11:00,0.0,0.0,15.0,191.0,45.0,698.0,50.0,28.0
2023-01-05 12:00,0.0,0.0,15.0,221.0,47.0,698.0,40.0,28.0
2023-01-05 13:00,0.0,0.0,15.0,461.0,50.0,698.0,25.0,28.0
2023-01-05 14:00,0.0,0.0,16.0,597.0,55.0,698.0,8.0,29.0
2023-01-05 15:00,0.0,0.0,16.0,632.0,49.0,698.0,0.0,31.0
2023-01-05 16:00,0.0,0.0,17.0,650.0,47.0,698.0,0.0,29.0
2023-01-05 17:00,0.0,0.0,16.0,626.0,48.0,698.0,0.0,28.0
2023-01-05 18:00,0.0,0.0,16.0,608.0,46.0,697.0,0.0,28.0
2023-01-05 19:00,0.0,0.0,17.0,600.0,49.0,698.0,0.0,28.0
2023-01-05 20:00,0.0,0.0,15.0,384.0,52.0,698.0,0.0,28.0
2023-01-05 21:00,0.0,0.0,16.0,209.0,43.0,698.0,0.0,28.0
2023-01-05 22:00,0.0,0.0,16.0,186.0,41.0,698.0,0.0,28.0
2023-01-05 23:00,0.0,0.0,17.0,105.0,40.0,698.0,0.0,28.0
2023-01-06 00:00,0.0,0.0,17.0,102.0,41.0,698.0,0.0,28.0
2023-01-06 01:00,0.0,0.0,17.0,103.0,43.0,698.0,0.0,27.0
2023-01-06 02:00,0.0,0.0,17.0,103.0,49.0,698.0,0.0,27.0
2023-01-06 03:00,0.0,0.0,16.0,102.0,44.0,698.0,0.0,27.0
2023-01-06 04:00,0.0,0.0,16.0,101.0,47.0,698.0,0.0,28.0
2023-01-06 05:00,0.0,0.0,17.0,133.0,48.0,697.0,0.0,28.0
2023-01-06 06:00,0.0,0.0,17.0,307.0,48.0,697.0,0.0,28.0
2023-01-06 07:00,0.0,0.0,17.0,456.0,57.0,697.0,11.0,28.0
2023-01-06 08:00,0.0,0.0,17.0,462.0,59.0,697.0,32.0,28.0
2023-01-06 09:00,0.0,0.0,17.0,400.0,53.0,698.0,54.0,28.0
2023-01-06 10:00,0.0,0.0,17.0,314.0,51.0,698.0,78.0,28.0
2023-01-06 11:00,0.0,0.0,17.0,178.0,48.0,698.0,92.0,28.0
2023-01-06 12:00,0.0,0.0,17.0,167.0,50.0,698.0,75.0,28.0
2023-01-06 13:00,0.0,0.0,17.0,215.0,54.0,698.0,44.0,28.0
2023-01-06 14:00,0.0,0.0,17.0,470.0,57.0,698.0,14.0,28.0
2023-01-06 15:00,0.0,0.0,17.0,608.0,51.0,698.0,1.0,28.0
2023-01-06 16:00,0.0,0.0,17.0,627.0,51.0,698.0,0.0,28.0
2023-01-06 17:00,0.0,0.0,17.0,600.0,51.0,698.0,0.0,28.0
2023-01-06 18:00,0.0,0.0,17.0,593.0,48.0,697.0,0.0,28.0
2023-01-06 19:00,0.0,0.0,17.0,555.0,51.0,698.0,0.0,28.0
2023-01-06 20:00,0.0,0.0,16.0,531.0,54.0,698.0,0.0,28.0
2023-01-06 21:00,0.0,0.0,16.0,360.0,45.0,698.0,0.0,28.0
2023-01-06 22:00,0.0,0.0,17.0,222.0,42.0,698.0,0.0,28.0
2023-01-06 23:00,0.0,0.0,17.0,114.0,42.0,698.0,0.0,31.0
2023-01-07 00:00,0.0,0.0,17.0,99.0,43.0,698.0,0.0,32.0
2023-01-07 01:00,0.0,0.0,17.0,98.0,45.0,698.0,0.0,31.0
2023-01-07 02:00,0.0,0.0,17.0,99.0,50.0,698.0,0.0,30.0
2023-01-07 03:00,0.0,0.0,17.0,98.0,44.0,698.0,0.0,30.0
2023-01-07 04:00,0.0,0.0,17.0,98.0,47.0,698.0,0.0,30.0
2023-01-07 05:00,0.0,0.0,16.0,113.0,49.0,698.0,0.0,30.0
2023-01-07 06:00,0.0,0.0,16.0,184.0,53.0,698.0,0.0,32.0
2023-01-07 07:00,0.0,0.0,17.0,261.0,58.0,698.0,10.0,31.0
2023-01-07 08:00,0.0,0.0,17.0,308.0,60.0,698.0,30.0,30.0
2023-01-07 09:00,0.0,0.0,17.0,377.0,56.0,698.0,51.0,30.0
2023-01-07 10:00,0.0,0.0,17.0,258.0,53.0,698.0,65.0,30.0
2023-01-07 11:00,0.0,0.0,17.0,228.0,51.0,698.0,70.0,30.0
2023-01-07 12:00,0.0,0.0,17.0,218.0,53.0,699.0,59.0,30.0
2023-01-07 13:00,0.0,0.0,17.0,322.0,56.0,698.0,37.0,31.0
2023-01-07 14:00,0.0,0.0,17.0,515.0,59.0,698.0,12.0,30.0
2023-01-07 15:00,0.0,0.0,17.0,549.0,53.0,698.0,1.0,31.0
2023-01-07 16:00,0.0,0.0,17.0,632.0,53.0,698.0,0.0,31.0
2023-01-07 17:00,0.0,0.0,18.0,633.0,54.0,698.0,0.0,31.0
2023-01-07 18:00,0.0,0.0,17.0,628.0,50.0,698.0,0.0,31.0
2023-01-07 19:00,0.0,0.0,17.0,565.0,54.0,698.0,0.0,30.0
2023-01-07 20:00,0.0,0.0,17.0,463.0,57.0,698.0,0.0,31.0
2023-01-07 21:00,0.0,0.0,17.0,252.0,48.0,698.0,0.0,31.0
2023-01-07 22:00,0.0,0.0,17.0,126.0,45.0,698.0,0.0,32.0
2023-01-07 23:00,0.0,0.0,16.0,109.0,45.0,698.0,0.0,31.0
2023-01-08 00:00,0.0,0.0,17.0,99.0,45.0,698.0,0.0,30.0
2023-01-08 01:00,0.0,0.0,17.0,99.0,48.0,698.0,0.0,30.0
2023-01-08 02:00,0.0,0.0,17.0,99.0,53.0,698.0,0.0,30.0
2023-01-08 03:00,0.0,0.0,16.0,99.0,47.0,698.0,0.0,30.0
2023-01-08 04:00,0.0,0.0,17.0,99.0,50.0,698.0,0.0,30.0
2023-01-08 05:00,0.0,0.0,17.0,123.0,53.0,698.0,0.0,30.0
2023-01-08 06:00,0.0,0.0,17.0,182.0,59.0,698.0,0.0,30.0
2023-01-08 07:00,0.0,0.0,18.0,431.0,62.0,698.0,9.0,30.0
2023-01-08 08:00,0.0,0.0,17.0,571.0,66.0,698.0,24.0,29.0
2023-01-08 09:00,0.0,0.0,18.0,368.0,60.0,698.0,34.0,29.0
2023-01-08 10:00,0.0,0.0,17.0,285.0,60.0,698.0,40.0,28.0
2023-01-08 11:00,0.0,0.0,17.0,186.0,58.0,699.0,44.0,27.0
2023-01-08 12:00,0.0,0.0,17.0,189.0,56.0,699.0,36.0,24.0
2023-01-08 13:00,0.0,0.0,17.0,289.0,60.0,699.0,23.0,24.0
2023-01-08 14:00,0.0,0.0,17.0,555.0,63.0,699.0,8.0,23.0
2023-01-08 15:00,0.0,0.0,17.0,604.0,57.0,698.0,0.0,25.0
2023-01-08 16:00,0.0,0.0,17.0,534.0,56.0,698.0,0.0,27.0
2023-01-08 17:00,0.0,0.0,17.0,524.0,59.0,698.0,0.0,27.0
2023-01-08 18:00,0.0,0.0,17.0,522.0,55.0,698.0,0.0,27.0
2023-01-08 19:00,0.0,0.0,17.0,436.0,57.0,698.0,0.0,27.0
2023-01-08 20:00,0.0,0.0,17.0,267.0,60.0,698.0,0.0,25.0
2023-01-08 21:00,0.0,0.0,17.0,156.0,52.0,698.0,0.0,24.0
2023-01-08 22:00,0.0,1.0,17.0,148.0,48.0,699.0,0.0,18.0
2023-01-08 23:00,0.0,1.0,17.0,144.0,47.0,698.0,0.0,18.0
2023-01-09 00:00,0.0,1.0,17.0,152.0,47.0,698.0,0.0,16.0
2023-01-09 01:00,0.0,0.0,17.0,158.0,49.0,698.0,0.0,16.0
2023-01-09 02:00,0.0,0.0,16.0,160.0,54.0,698.0,0.0,15.0
2023-01-09 03:00,0.0,0.0,14.0,184.0,50.0,698.0,0.0,16.0
2023-01-09 04:00,0.0,0.0,15.0,220.0,53.0,698.0,0.0,16.0
2023-01-09 05:00,0.0,0.0,17.0,282.0,57.0,698.0,0.0,16.0
2023-01-09 06:00,0.0,0.0,17.0,509.0,63.0,698.0,0.0,15.0
2023-01-09 07:00,0.0,0.0,18.0,651.0,64.0,698.0,3.0,15.0
2023-01-09 08:00,0.0,0.0,17.0,674.0,68.0,698.0,10.0,7.0
2023-01-09 09:00,0.0,0.0,18.0,673.0,64.0,698.0,16.0,12.0
2023-01-09 10:00,0.0,0.0,18.0,595.0,61.0,698.0,16.0,48.0
2023-01-09 11:00,0.0,0.0,18.0,408.0,59.0,698.0,14.0,204.0
2023-01-09 12:00,0.0,1.0,15.0,340.0,60.0,698.0,13.0,253.0
2023-01-09 13:00,0.0,0.0,17.0,454.0,64.0,698.0,7.0,258.0
2023-01-09 14:00,0.0,0.0,15.0,712.0,67.0,698.0,3.0,275.0
2023-01-09 15:00,0.0,0.0,15.0,747.0,61.0,698.0,0.0,275.0
2023-01-09 16:00,0.0,0.0,16.0,771.0,59.0,698.0,0.0,276.0
2023-01-09 17:00,0.0,0.0,18.0,762.0,61.0,698.0,0.0,283.0
2023-01-09 18:00,0.0,0.0,18.0,770.0,57.0,698.0,0.0,283.0
2023-01-09 19:00,0.0,0.0,18.0,751.0,60.0,698.0,0.0,283.0
2023-01-09 20:00,0.0,0.0,17.0,602.0,63.0,698.0,0.0,282.0
2023-01-09 21:00,0.0,0.0,17.0,574.0,55.0,698.0,0.0,281.0
2023-01-09 22:00,0.0,0.0,18.0,474.0,51.0,698.0,0.0,282.0
2023-01-09 23:00,0.0,0.0,17.0,377.0,50.0,698.0,0.0,283.0
2023-01-10 00:00,0.0,0.0,16.0,371.0,50.0,698.0,0.0,283.0
2023-01-10 01:00,0.0,0.0,16.0,368.0,52.0,698.0,0.0,286.0
2023-01-10 02:00,0.0,0.0,16.0,366.0,56.0,698.0,0.0,285.0
2023-01-10 03:00,0.0,0.0,16.0,364.0,52.0,698.0,0.0,283.0
2023-01-10 04:00,0.0,0.0,15.0,406.0,55.0,698.0,0.0,283.0
2023-01-10 05:00,0.0,0.0,15.0,454.0,59.0,697.0,0.0,289.0
2023-01-10 06:00,0.0,0.0,16.0,582.0,65.0,697.0,0.0,276.0
2023-01-10 07:00,0.0,0.0,16.0,746.0,66.0,697.0,9.0,273.0
2023-01-10 08:00,0.0,0.0,16.0,698.0,70.0,697.0,27.0,267.0
2023-01-10 09:00,0.0,0.0,16.0,672.0,67.0,697.0,39.0,276.0
2023-01-10 10:00,0.0,0.0,16.0,638.0,64.0,697.0,47.0,377.0
2023-01-10 11:00,0.0,0.0,16.0,626.0,64.0,697.0,54.0,291.0
2023-01-10 12:00,0.0,0.0,15.0,570.0,63.0,697.0,49.0,272.0
2023-01-10 13:00,0.0,0.0,15.0,542.0,66.0,698.0,31.0,272.0
2023-01-10 14:00,0.0,0.0,16.0,720.0,68.0,698.0,12.0,273.0
2023-01-10 15:00,0.0,0.0,16.0,767.0,62.0,698.0,1.0,273.0
2023-01-10 16:00,0.0,0.0,16.0,778.0,63.0,698.0,0.0,281.0
2023-01-10 17:00,0.0,0.0,16.0,781.0,65.0,698.0,0.0,273.0
2023-01-10 18:00,0.0,0.0,17.0,771.0,60.0,698.0,0.0,273.0
2023-01-10 19:00,0.0,0.0,17.0,733.0,64.0,698.0,0.0,273.0
2023-01-10 20:00,0.0,0.0,17.0,663.0,66.0,698.0,0.0,273.0
2023-01-10 21:00,0.0,0.0,17.0,558.0,57.0,698.0,0.0,272.0
2023-01-10 22:00,0.0,0.0,16.0,435.0,53.0,698.0,0.0,274.0
2023-01-10 23:00,0.0,0.0,16.0,355.0,52.0,698.0,0.0,285.0
2023-01-11 00:00,0.0,0.0,16.0,321.0,52.0,698.0,0.0,284.0
2023-01-11 01:00,0.0,0.0,16.0,321.0,54.0,698.0,0.0,282.0
2023-01-11 02:00,0.0,0.0,16.0,282.0,59.0,698.0,0.0,280.0
2023-01-11 03:00,0.0,0.0,15.0,292.0,55.0,698.0,0.0,285.0
2023-01-11 04:00,0.0,0.0,14.0,330.0,59.0,698.0,0.0,283.0
2023-01-11 05:00,0.0,0.0,16.0,438.0,67.0,697.0,0.0,285.0
2023-01-11 06:00,0.0,0.0,14.0,713.0,117.0,697.0,0.0,285.0
2023-01-11 07:00,0.0,0.0,15.0,787.0,118.0,698.0,9.0,287.0
2023-01-11 08:00,0.0,0.0,16.0,785.0,81.0,698.0,30.0,284.0
2023-01-11 09:00,0.0,0.0,15.0,617.0,71.0,698.0,50.0,280.0
2023-01-11 10:00,0.0,0.0,15.0,555.0,67.0,698.0,62.0,280.0
2023-01-11 11:00,0.0,0.0,15.0,411.0,64.0,698.0,53.0,279.0
2023-01-11 12:00,0.0,0.0,15.0,473.0,69.0,698.0,36.0,280.0
2023-01-11 13:00,0.0,0.0,16.0,465.0,70.0,698.0,21.0,284.0
2023-01-11 14:00,0.0,0.0,16.0,723.0,72.0,698.0,8.0,333.0
2023-01-11 15:00,0.0,0.0,16.0,736.0,66.0,698.0,1.0,395.0
2023-01-11 16:00,0.0,0.0,16.0,770.0,66.0,698.0,0.0,508.0
2023-01-11 17:00,0.0,0.0,17.0,762.0,67.0,698.0,0.0,412.0
2023-01-11 18:00,0.0,0.0,16.0,759.0,64.0,697.0,0.0,341.0
2023-01-11 19:00,0.0,0.0,16.0,735.0,66.0,698.0,0.0,287.0
2023-01-11 20:00,0.0,0.0,16.0,666.0,67.0,698.0,0.0,284.0
2023-01-11 21:00,0.0,0.0,16.0,618.0,60.0,698.0,0.0,284.0
2023-01-11 22:00,0.0,0.0,16.0,470.0,56.0,698.0,0.0,273.0
2023-01-11 23:00,0.0,0.0,16.0,268.0,54.0,698.0,0.0,289.0
2023-01-12 00:00,0.0,0.0,16.0,260.0,55.0,698.0,0.0,285.0
2023-01-12 01:00,0.0,0.0,16.0,189.0,57.0,698.0,0.0,286.0
2023-01-12 02:00,0.0,0.0,16.0,172.0,61.0,698.0,0.0,292.0
2023-01-12 03:00,0.0,0.0,16.0,176.0,56.0,698.0,0.0,289.0
2023-01-12 04:00,0.0,0.0,16.0,233.0,60.0,698.0,0.0,285.0
2023-01-12 05:00,0.0,0.0,16.0,287.0,64.0,698.0,0.0,283.0
2023-01-12 06:00,0.0,0.0,16.0,437.0,71.0,698.0,0.0,335.0
2023-01-12 07:00,0.0,0.0,16.0,717.0,71.0,699.0,6.0,425.0
2023-01-12 08:00,0.0,0.0,16.0,712.0,76.0,700.0,22.0,340.0
2023-01-12 09:00,0.0,0.0,17.0,707.0,71.0,698.0,45.0,286.0
2023-01-12 10:00,0.0,0.0,17.0,545.0,70.0,698.0,59.0,280.0
2023-01-12 11:00,0.0,0.0,17.0,360.0,66.0,698.0,70.0,285.0
2023-01-12 12:00,0.0,0.0,17.0,366.0,70.0,698.0,62.0,331.0
2023-01-12 13:00,0.0,0.0,16.0,431.0,71.0,698.0,39.0,409.0
2023-01-12 14:00,0.0,0.0,17.0,644.0,73.0,698.0,15.0,475.0
2023-01-12 15:00,0.0,0.0,17.0,705.0,67.0,698.0,1.0,483.0
2023-01-12 16:00,0.0,0.0,16.0,709.0,69.0,698.0,0.0,482.0
2023-01-12 17:00,0.0,0.0,17.0,712.0,69.0,698.0,0.0,483.0
2023-01-12 18:00,0.0,0.0,17.0,708.0,66.0,698.0,0.0,483.0
2023-01-12 19:00,0.0,0.0,17.0,689.0,68.0,698.0,0.0,447.0
2023-01-12 20:00,0.0,0.0,16.0,487.0,70.0,698.0,0.0,344.0
2023-01-12 21:00,0.0,0.0,16.0,318.0,62.0,698.0,0.0,286.0
2023-01-12 22:00,0.0,0.0,17.0,251.0,58.0,698.0,0.0,285.0
2023-01-12 23:00,0.0,0.0,16.0,167.0,55.0,698.0,0.0,283.0
2023-01-13 00:00,0.0,0.0,16.0,152.0,56.0,698.0,0.0,285.0
2023-01-13 01:00,0.0,0.0,18.0,153.0,59.0,698.0,0.0,284.0
2023-01-13 02:00,0.0,0.0,16.0,152.0,63.0,698.0,0.0,284.0
2023-01-13 03:00,0.0,0.0,17.0,153.0,58.0,698.0,0.0,284.0
2023-01-13 04:00,0.0,0.0,17.0,178.0,61.0,698.0,0.0,285.0
2023-01-13 05:00,0.0,0.0,16.0,437.0,66.0,698.0,0.0,288.0
2023-01-13 06:00,0.0,0.0,16.0,670.0,73.0,697.0,0.0,289.0
2023-01-13 07:00,0.0,0.0,16.0,691.0,73.0,698.0,8.0,288.0
2023-01-13 08:00,0.0,0.0,16.0,681.0,77.0,698.0,26.0,288.0
2023-01-13 09:00,0.0,0.0,16.0,475.0,71.0,698.0,40.0,285.0
2023-01-13 10:00,0.0,0.0,16.0,350.0,70.0,698.0,49.0,286.0
2023-01-13 11:00,0.0,0.0,16.0,347.0,68.0,698.0,52.0,287.0
2023-01-13 12:00,0.0,0.0,15.0,415.0,70.0,698.0,38.0,334.0
2023-01-13 13:00,0.0,0.0,15.0,551.0,71.0,698.0,21.0,417.0
2023-01-13 14:00,0.0,0.0,15.0,633.0,74.0,698.0,8.0,512.0
2023-01-13 15:00,0.0,0.0,16.0,649.0,69.0,698.0,1.0,524.0
2023-01-13 16:00,0.0,0.0,18.0,691.0,69.0,698.0,0.0,561.0
2023-01-13 17:00,0.0,0.0,18.0,678.0,70.0,698.0,0.0,507.0
2023-01-13 18:00,0.0,0.0,17.0,607.0,67.0,698.0,0.0,503.0
2023-01-13 19:00,0.0,0.0,18.0,552.0,69.0,698.0,0.0,446.0
2023-01-13 20:00,0.0,0.0,17.0,496.0,71.0,698.0,0.0,377.0
2023-01-13 21:00,0.0,0.0,18.0,338.0,64.0,698.0,0.0,290.0
2023-01-13 22:00,0.0,0.0,17.0,250.0,60.0,698.0,0.0,285.0
2023-01-13 23:00,0.0,0.0,17.0,126.0,57.0,698.0,0.0,282.0
2023-01-14 00:00,0.0,0.0,16.0,121.0,58.0,698.0,0.0,294.0
2023-01-14 01:00,0.0,0.0,17.0,122.0,61.0,698.0,0.0,285.0
2023-01-14 02:00,0.0,0.0,16.0,120.0,65.0,698.0,0.0,286.0
2023-01-14 03:00,0.0,0.0,17.0,120.0,61.0,698.0,0.0,284.0
2023-01-14 04:00,0.0,0.0,16.0,125.0,65.0,698.0,0.0,284.0
2023-01-14 05:00,0.0,0.0,16.0,163.0,68.0,698.0,0.0,283.0
2023-01-14 06:00,0.0,0.0,15.0,487.0,74.0,698.0,0.0,284.0
2023-01-14 07:00,0.0,0.0,16.0,470.0,74.0,698.0,15.0,290.0
2023-01-14 08:00,0.0,0.0,16.0,503.0,80.0,698.0,49.0,281.0
2023-01-14 09:00,0.0,0.0,16.0,313.0,72.0,698.0,79.0,269.0
2023-01-14 10:00,0.0,0.0,16.0,211.0,71.0,698.0,95.0,281.0
