,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
49,2019-01-03 01:00:00,281.25,1458.0,8981.386530086398,21.0,1757.0,1.0,4954.0,561.0,675.0,2511.25
50,2019-01-03 02:00:00,277.56,1457.0,8305.880765043199,21.0,1686.0,0.0,4964.0,550.0,676.0,2396.125
51,2019-01-03 03:00:00,271.48,1455.0,7702.784132521599,21.0,1748.0,0.0,5075.0,551.0,676.0,2349.0625
52,2019-01-03 04:00:00,270.42,1474.0,7363.5639412608,21.0,1786.0,0.0,5142.0,558.0,676.0,2460.53125
53,2019-01-03 05:00:00,268.24,1624.0,7130.3679081304,21.0,1754.0,0.0,5830.0,555.0,676.0,2729.765625
54,2019-01-03 06:00:00,267.38,2011.0,6950.2269228152,21.0,2938.0,13.0,5724.0,553.0,676.0,3060.3828125
55,2019-01-03 07:00:00,251.02,2250.0,6654.8849457826,21.0,4253.0,871.0,5577.0,555.0,676.0,3256.19140625
56,2019-01-03 08:00:00,230.06,2216.0,6413.0782150788,21.0,4409.0,2972.0,5465.0,556.0,673.0,3370.595703125
57,2019-01-03 09:00:00,213.81,2168.0,6235.85697863315,21.0,3668.0,5060.0,5957.0,522.0,673.0,3414.2978515625
58,2019-01-03 10:00:00,211.76,2038.0,6108.33742486345,21.0,2589.0,5804.0,6084.0,545.0,672.0,3400.64892578125
59,2019-01-03 11:00:00,214.31,2002.0,6118.6231802051625,21.0,2333.0,5616.0,6168.0,558.0,673.0,3438.324462890625
60,2019-01-03 12:00:00,215.39,1896.0,6234.0388239893,21.0,2211.0,5266.0,6092.0,560.0,673.0,3302.6622314453125
61,2019-01-03 13:00:00,227.86,2032.0,6277.633028938009,21.0,2484.0,3922.0,5965.0,561.0,672.0,3233.331115722656
62,2019-01-03 14:00:00,251.74,2081.0,6394.623322940684,21.0,2708.0,1728.0,5864.0,561.0,672.0,3359.665557861328
63,2019-01-03 15:00:00,262.5,2176.0,6937.715065706182,29.0,3834.0,212.0,5860.0,554.0,674.0,3488.832778930664
64,2019-01-03 16:00:00,256.33,2204.0,7755.809234971011,71.0,5267.0,1.0,5745.0,558.0,674.0,3566.416389465332
65,2019-01-03 17:00:00,253.5,2195.0,8528.880468544467,83.0,5883.0,0.0,5786.0,558.0,674.0,3584.208194732666
66,2019-01-03 18:00:00,259.23,2182.0,9142.678159801711,85.0,5618.0,0.0,5638.0,560.0,675.0,3547.604097366333
67,2019-01-03 19:00:00,278.85,2196.0,9643.708042665596,101.0,3773.0,0.0,5703.0,562.0,674.0,3507.3020486831665
68,2019-01-03 20:00:00,290.16,2166.0,10058.538502715168,137.0,2904.0,0.0,5557.0,568.0,674.0,3436.651024341584
69,2019-01-03 21:00:00,293.9,2065.0,10412.361492048767,148.0,2320.0,1.0,5616.0,564.0,674.0,3290.825512170792
70,2019-01-03 22:00:00,293.3,1863.0,10323.726866369976,81.0,1966.0,1.0,5424.0,545.0,675.0,3035.912756085396
71,2019-01-03 23:00:00,289.22,1732.0,10146.636493357784,79.0,1975.0,0.0,5332.0,557.0,675.0,2888.456378042698
72,2019-01-04 00:00:00,291.56,1584.0,9827.329776765291,79.0,1948.0,1.0,4709.0,561.0,676.0,2751.978189021349
73,2019-01-04 01:00:00,300.2,1487.0,9404.358153425845,79.0,1490.0,1.0,4172.0,562.0,676.0,2631.6140945106745
74,2019-01-04 02:00:00,297.01,1458.0,8855.119459234522,79.0,1467.0,0.0,4138.0,549.0,677.0,2513.869547255337
75,2019-01-04 03:00:00,289.29,1477.0,8278.95179587806,78.0,1494.0,0.0,4432.0,543.0,677.0,2431.4660236276686
76,2019-01-04 04:00:00,283.5,1617.0,7821.25786856943,78.0,1583.0,0.0,4850.0,544.0,676.0,2445.9986368138343
77,2019-01-04 05:00:00,282.04,1765.0,7475.812888349915,78.0,1948.0,0.0,4875.0,545.0,677.0,2587.882130906917
78,2019-01-04 06:00:00,279.53,1990.0,7213.019905582558,79.0,2973.0,33.0,4548.0,546.0,676.0,2824.1324717034586
79,2019-01-04 07:00:00,259.13,2024.0,6933.952425682579,92.0,4035.0,948.0,4434.0,547.0,673.0,3040.1619389767293
80,2019-01-04 08:00:00,239.05,2023.0,6673.515320380689,111.0,3961.0,2903.0,4566.0,546.0,671.0,3205.3788210508646
81,2019-01-04 09:00:00,223.99,2021.0,6454.68614950692,146.0,3732.0,4740.0,4663.0,543.0,671.0,3309.8383363066823
82,2019-01-04 10:00:00,214.01,2020.0,6281.511787185185,121.0,3553.0,5949.0,4788.0,538.0,672.0,3355.243631043966
83,2019-01-04 11:00:00,219.23,2163.0,6200.067483695174,109.0,3334.0,5774.0,4900.0,523.0,674.0,3396.784046967296
84,2019-01-04 12:00:00,229.51,2274.0,6217.0531538422365,81.0,3060.0,4907.0,4999.0,526.0,675.0,3349.723139206304
85,2019-01-04 13:00:00,247.67,2375.0,6247.343091390123,136.0,3044.0,3447.0,4748.0,527.0,670.0,3291.52712746448
86,2019-01-04 14:00:00,274.31,2425.0,6320.983207165404,140.0,3072.0,1702.0,4252.0,515.0,670.0,3325.596342662904
87,2019-01-04 15:00:00,283.38,2544.0,6629.349136435792,131.0,4453.0,190.0,4060.0,495.0,670.0,3407.214560796784
88,2019-01-04 16:00:00,273.39,2722.0,7192.579185703402,128.0,6060.0,0.0,4058.0,507.0,670.0,3486.815475131058
89,2019-01-04 17:00:00,270.94,2623.0,7860.729827123934,126.0,6468.0,0.0,3995.0,506.0,670.0,3535.511834931862
90,2019-01-04 18:00:00,272.11,2349.0,8501.703993462823,122.0,6175.0,0.0,3921.0,506.0,670.0,3541.5579661490974
91,2019-01-04 19:00:00,289.35,2303.0,9072.70601806421,122.0,4983.0,1.0,3638.0,512.0,669.0,3524.430007416132
92,2019-01-04 20:00:00,306.71,2309.0,9565.62226038969,136.0,3679.0,1.0,3606.0,520.0,669.0,3480.5405158788576
93,2019-01-04 21:00:00,312.78,2246.0,9988.991876219228,124.0,3228.0,1.0,3463.0,553.0,669.0,3385.683014024825
94,2019-01-04 22:00:00,315.34,2194.0,10156.359371294602,118.0,2854.0,1.0,3454.0,554.0,669.0,3210.7978850551103
95,2019-01-04 23:00:00,305.47,1625.0,10151.497932326194,20.0,2844.0,1.0,3179.0,562.0,674.0,3049.627131548904
96,2019-01-05 00:00:00,311.27,1702.0,9989.413854545744,20.0,2206.0,1.0,3357.0,564.0,674.0,2900.8026602851264
97,2019-01-05 01:00:00,314.4,1714.0,9696.886003985794,20.0,1765.0,1.0,3438.0,565.0,674.0,2766.2083773979
98,2019-01-05 02:00:00,308.59,1672.0,9276.00273161016,20.0,1655.0,1.0,3681.0,566.0,674.0,2640.0389623266187
99,2019-01-05 03:00:00,305.06,1641.0,8777.47726374411,20.0,1650.0,0.0,3677.0,565.0,674.0,2535.7524929771434
100,2019-01-05 04:00:00,300.12,1651.0,8299.367566156769,20.0,1706.0,0.0,3804.0,566.0,675.0,2490.875564895489
101,2019-01-05 05:00:00,297.65,1703.0,7887.590227253342,20.0,1791.0,0.0,3905.0,565.0,675.0,2539.378847901203
102,2019-01-05 06:00:00,283.56,1738.0,7550.30506641795,20.0,2905.0,23.0,3836.0,549.0,674.0,2681.7556598023307
103,2019-01-05 07:00:00,270.6,1791.0,7242.128746050264,20.0,3674.0,606.0,3631.0,544.0,673.0,2860.95879938953
104,2019-01-05 08:00:00,256.51,1894.0,6957.822033215477,20.0,3801.0,1971.0,3569.0,559.0,674.0,3033.168810220197
105,2019-01-05 09:00:00,243.74,1929.0,6706.254091361198,20.0,3199.0,3897.0,3551.0,563.0,673.0,3171.50357326344
106,2019-01-05 10:00:00,237.93,1948.0,6493.882939273191,20.0,3074.0,4711.0,3502.0,557.0,672.0,3263.373602153703
107,2019-01-05 11:00:00,236.39,1961.0,6346.975211484183,27.0,2729.0,4958.0,3806.0,555.0,672.0,3330.078824560499
108,2019-01-05 12:00:00,242.79,1958.0,6282.01418266321,67.0,2411.0,4591.0,3838.0,566.0,672.0,3339.900981883401
109,2019-01-05 13:00:00,263.29,1961.0,6264.678637026666,79.0,2174.0,3229.0,3570.0,566.0,668.0,3315.714054673941
110,2019-01-05 14:00:00,288.79,1943.0,6292.830922096035,79.0,2297.0,1624.0,3110.0,563.0,669.0,3320.6551986684226
111,2019-01-05 15:00:00,299.11,1999.0,6461.0900292659135,81.0,3147.0,168.0,3204.0,561.0,663.0,3363.934879732604
112,2019-01-05 16:00:00,277.03,2209.0,6826.834607484658,85.0,5298.0,1.0,3345.0,565.0,657.0,3425.3751774318307
113,2019-01-05 17:00:00,269.8,2241.0,7343.782217304296,81.0,6297.0,0.0,3248.0,568.0,664.0,3480.4435061818463
114,2019-01-05 18:00:00,276.95,2292.0,7922.743105383559,81.0,6118.0,0.0,3122.0,567.0,669.0,3511.000736165472
115,2019-01-05 19:00:00,291.95,2319.0,8497.724561723884,79.0,5267.0,0.0,2925.0,570.0,669.0,3517.715371790802
116,2019-01-05 20:00:00,314.72,2452.0,9031.673411056789,79.0,3920.0,0.0,2814.0,569.0,669.0,3499.1279438348297
117,2019-01-05 21:00:00,324.76,2274.0,9510.332643638008,84.0,2896.0,1.0,2910.0,570.0,669.0,3442.405478929827
118,2019-01-05 22:00:00,330.64,2092.0,9833.346007466303,76.0,2344.0,1.0,2785.0,566.0,667.0,3326.601681992469
119,2019-01-05 23:00:00,338.79,2116.0,9992.42196989625,20.0,1749.0,1.0,2801.0,561.0,666.0,3188.1144067706864
120,2019-01-06 00:00:00,332.8,1983.0,9990.917912220995,20.0,1616.0,1.0,3034.0,565.0,666.0,3044.458533527906
121,2019-01-06 01:00:00,322.14,1843.0,9843.901958103395,20.0,1546.0,1.0,3476.0,564.0,666.0,2905.333455462903
122,2019-01-06 02:00:00,316.94,1848.0,9559.952344856778,20.0,1483.0,0.0,3739.0,559.0,666.0,2772.686208894761
123,2019-01-06 03:00:00,315.25,1915.0,9168.714804300444,20.0,1524.0,0.0,3724.0,572.0,667.0,2654.219350935952
124,2019-01-06 04:00:00,321.13,2100.0,8734.041185228605,20.0,1576.0,0.0,3421.0,574.0,667.0,2572.5474579157208
125,2019-01-06 05:00:00,324.75,2040.0,8310.815706240974,20.0,1662.0,0.0,2965.0,574.0,666.0,2555.963152908462
126,2019-01-06 06:00:00,328.01,2152.0,7930.560386329462,20.0,1885.0,38.0,2669.0,568.0,666.0,2618.8594063553965
127,2019-01-06 07:00:00,309.16,2323.0,7586.344566189863,20.0,2757.0,957.0,2296.0,567.0,666.0,2739.909102872464
128,2019-01-06 08:00:00,278.09,2428.0,7272.08329970267,26.0,2917.0,3389.0,2167.0,566.0,666.0,2886.53895654633
129,2019-01-06 09:00:00,259.68,2309.0,6989.168695531935,36.0,2750.0,5272.0,1870.0,558.0,666.0,3029.021264904885
130,2019-01-06 10:00:00,252.53,2352.0,6741.525817402563,49.0,2786.0,6086.0,1820.0,552.0,666.0,3146.197433529294
131,2019-01-06 11:00:00,254.4,2359.0,6544.250514443373,74.0,2259.0,6484.0,1832.0,546.0,666.0,3238.138129044896
132,2019-01-06 12:00:00,266.64,2292.0,6413.132348553291,79.0,2027.0,5339.0,1994.0,547.0,665.0,3289.0195554641487
133,2019-01-06 13:00:00,289.35,2101.0,6338.905492789979,111.0,1843.0,3642.0,1785.0,552.0,667.0,3302.366805069045
134,2019-01-06 14:00:00,325.83,2555.0,6315.868207443007,121.0,2084.0,1765.0,1759.0,548.0,667.0,3311.5110018687337
135,2019-01-06 15:00:00,335.72,2841.0,6388.47911835446,130.0,3337.0,268.0,1831.0,545.0,668.0,3337.7229408006688
136,2019-01-06 16:00:00,310.87,2848.0,6607.656862919559,132.0,5007.0,0.0,2062.0,548.0,668.0,3381.5490591162497
137,2019-01-06 17:00:00,303.67,2602.0,6975.719540111928,160.0,5056.0,0.0,2290.0,552.0,655.0,3430.996282649048
138,2019-01-06 18:00:00,311.4,2488.0,7449.231322747743,188.0,4790.0,0.0,1986.0,551.0,654.0,3470.99850940726
139,2019-01-06 19:00:00,316.46,2409.0,7973.477942235813,190.0,4238.0,0.0,2176.0,551.0,669.0,3494.356940599031
140,2019-01-06 20:00:00,327.85,2399.0,8502.5756766463,192.0,3275.0,0.0,2439.0,553.0,670.0,3496.7424422169306
141,2019-01-06 21:00:00,330.45,2181.0,9006.454160142155,195.0,2678.0,0.0,2623.0,554.0,670.0,3469.573960573379
142,2019-01-06 22:00:00,333.03,2035.0,9419.90008380423,176.0,2218.0,0.0,2722.0,553.0,669.0,3398.087821282924
143,2019-01-06 23:00:00,343.64,1962.0,9706.16102685024,79.0,1871.0,0.0,2119.0,541.0,668.0,3063.7340760178704
144,2019-01-07 00:00:00,343.57,1639.0,9848.53946953562,79.0,1585.0,0.0,1884.0,542.0,668.0,2851.0642031819257
145,2019-01-07 01:00:00,339.4,1560.0,9846.220713819508,79.0,1550.0,0.0,1943.0,547.0,669.0,2697.799219548276
146,2019-01-07 02:00:00,342.76,1807.0,9703.086529338145,78.0,1557.0,0.0,1966.0,544.0,672.0,2588.828476147679
147,2019-01-07 03:00:00,341.73,1943.0,9435.900666819292,78.0,1593.0,0.0,2098.0,544.0,668.0,2533.682609027877
148,2019-01-07 04:00:00,343.1,2244.0,9084.970926023949,79.0,1649.0,0.0,2326.0,548.0,669.0,2572.076688981199
149,2019-01-07 05:00:00,335.15,2840.0,8697.89331613246,79.0,2668.0,0.0,2600.0,546.0,667.0,2738.0132806298866
150,2019-01-07 06:00:00,315.44,3032.0,8314.22685123096,113.0,4355.0,30.0,2614.0,534.0,664.0,2981.290895661761
151,2019-01-07 07:00:00,287.79,3001.0,7950.285708710411,153.0,5837.0,776.0,2568.0,546.0,653.0,3128.0666661780747
152,2019-01-07 08:00:00,272.74,3046.0,7611.184504206541,148.0,5421.0,2634.0,2590.0,544.0,652.0,3259.535207574801
153,2019-01-07 09:00:00,254.58,2976.0,7300.176599869237,159.0,4762.0,4575.0,2968.0,552.0,652.0,3333.852157493229
154,2019-01-07 10:00:00,241.47,2607.0,7020.851208635901,134.0,4194.0,5629.0,3068.0,550.0,652.0,3378.683197007508
155,2019-01-07 11:00:00,242.9,2505.0,6782.550861539637,120.0,2944.0,6153.0,3350.0,532.0,653.0,3415.273775350801
156,2019-01-07 12:00:00,248.58,2414.0,6597.841605046464,122.0,2592.0,5365.0,3623.0,543.0,652.0,3433.4311102716497
157,2019-01-07 13:00:00,265.52,2742.0,6468.373548918222,123.0,3277.0,3865.0,3383.0,575.0,658.0,3466.932638446898
158,2019-01-07 14:00:00,287.33,3068.0,6392.120878180614,139.0,4200.0,1939.0,3054.0,577.0,663.0,3485.147880105211
159,2019-01-07 15:00:00,291.94,3153.0,6390.299998267537,137.0,5609.0,299.0,3064.0,577.0,664.0,3502.623606968626
160,2019-01-07 16:00:00,287.45,3156.0,6498.978430593548,137.0,6438.0,1.0,3009.0,576.0,664.0,3575.390888694959
161,2019-01-07 17:00:00,292.45,3037.0,6737.348985352738,142.0,6014.0,0.0,2889.0,577.0,665.0,3568.795723781336
162,2019-01-07 18:00:00,295.94,2949.0,7093.290154050241,146.0,5505.0,0.0,3024.0,567.0,665.0,3507.2647443961982
163,2019-01-07 19:00:00,299.91,2832.0,7533.384048143027,136.0,4939.0,0.0,3138.0,562.0,666.0,3435.873894998409
164,2019-01-07 20:00:00,321.26,2737.0,8017.979862394663,149.0,3533.0,0.0,2911.0,559.0,666.0,3387.205445738447
165,2019-01-07 21:00:00,334.27,2711.0,8512.217011268409,139.0,2696.0,0.0,2814.0,563.0,666.0,3258.593135437275
166,2019-01-07 22:00:00,345.41,2760.0,8966.058547536319,127.0,2071.0,0.0,2647.0,563.0,665.0,2967.67023918005
167,2019-01-07 23:00:00,341.72,3014.0,9336.10978719328,94.0,2542.0,0.0,2486.0,561.0,669.0,2605.0
168,2019-01-08 00:00:00,353.01,3064.0,9573.8830855763,80.0,2097.0,0.0,2217.0,560.0,669.0,2445.0
169,2019-01-08 01:00:00,365.44,3131.0,9579.367933131936,78.0,1855.0,0.0,1766.0,560.0,668.0,2337.0
170,2019-01-08 02:00:00,372.74,3273.0,9857.818154156694,78.0,1820.0,0.0,1533.0,561.0,667.0,2296.0
171,2019-01-08 03:00:00,377.85,3515.0,10110.906273658662,78.0,1914.0,0.0,1442.0,558.0,667.0,2358.0
172,2019-01-08 04:00:00,373.49,3651.0,10657.95906656087,82.0,2445.0,0.0,1424.0,558.0,667.0,2610.0
173,2019-01-08 05:00:00,351.42,3721.0,11895.617460897776,79.0,4179.0,0.0,1549.0,536.0,667.0,3086.0
174,2019-01-08 06:00:00,353.63,3891.0,13710.281437376245,87.0,4668.0,56.0,1467.0,506.0,667.0,3587.0
175,2019-01-08 07:00:00,333.59,4003.0,14905.522382028888,94.0,6100.0,885.0,1253.0,510.0,667.0,3663.0
176,2019-01-08 08:00:00,323.05,3984.0,15295.568962078476,85.0,5934.0,2254.0,1214.0,501.0,666.0,3764.0
177,2019-01-08 09:00:00,310.67,3977.0,15230.248520649237,116.0,5805.0,3192.0,1684.0,508.0,666.0,3713.0
178,2019-01-08 10:00:00,299.48,3806.0,14709.36657642838,127.0,5246.0,3940.0,2370.0,509.0,660.0,3656.0
179,2019-01-08 11:00:00,305.11,3748.0,14161.305812656006,124.0,3787.0,3589.0,3302.0,507.0,666.0,3629.0
180,2019-01-08 12:00:00,305.86,3785.0,13862.715805900823,121.0,3453.0,2795.0,4303.0,515.0,665.0,3596.0
181,2019-01-08 13:00:00,304.02,3800.0,13943.02978493968,127.0,4570.0,1866.0,4400.0,533.0,666.0,3665.0
182,2019-01-08 14:00:00,306.33,3809.0,14160.383554373431,127.0,5395.0,778.0,4484.0,531.0,662.0,3677.0
183,2019-01-08 15:00:00,309.52,3808.0,14461.89451754699,129.0,5630.0,87.0,4656.0,529.0,667.0,3685.0
184,2019-01-08 16:00:00,305.85,3752.0,14890.624316046846,122.0,6054.0,2.0,4856.0,536.0,667.0,3842.0
185,2019-01-08 17:00:00,309.77,3784.0,15041.991100466528,122.0,5773.0,0.0,4639.0,551.0,667.0,3700.0
186,2019-01-08 18:00:00,316.96,3745.0,15115.09375150559,130.0,5169.0,0.0,4236.0,563.0,667.0,3482.0
187,2019-01-08 19:00:00,323.83,3769.0,15047.825933216203,61.0,4300.0,0.0,4257.0,578.0,667.0,3306.0
188,2019-01-08 20:00:00,335.65,3674.0,14046.935265203623,61.0,2963.0,1.0,4187.0,576.0,671.0,3229.0
189,2019-01-08 21:00:00,337.78,3471.0,12776.717425490677,62.0,2417.0,1.0,3957.0,575.0,670.0,2919.0
190,2019-01-08 22:00:00,325.01,2903.0,11733.591991009,62.0,2093.0,1.0,4195.0,572.0,671.0,2609.0
191,2019-01-08 23:00:00,313.57,2463.0,10368.17544455057,20.0,1728.0,1.0,4498.0,569.0,670.0,2504.0
192,2019-01-09 00:00:00,307.4,2152.0,9537.0,20.0,1537.0,1.0,4405.0,577.0,670.0,2381.0
193,2019-01-09 01:00:00,308.77,2035.0,9318.0,20.0,1444.0,1.0,4042.0,579.0,669.0,2212.0
194,2019-01-09 02:00:00,323.75,2087.0,10291.0,20.0,1405.0,1.0,3331.0,581.0,672.0,2194.0
195,2019-01-09 03:00:00,338.25,2430.0,11039.0,20.0,1448.0,0.0,2938.0,580.0,673.0,2242.0
196,2019-01-09 04:00:00,347.18,2653.0,12778.0,20.0,1574.0,0.0,2770.0,579.0,672.0,2434.0
197,2019-01-09 05:00:00,350.44,3319.0,16331.0,20.0,2347.0,0.0,2974.0,574.0,672.0,2767.0
198,2019-01-09 06:00:00,343.19,3576.0,20921.0,20.0,3574.0,4.0,3371.0,574.0,674.0,3280.0
199,2019-01-09 07:00:00,324.56,3631.0,23056.0,30.0,5417.0,308.0,3825.0,577.0,677.0,3496.0
200,2019-01-09 08:00:00,309.92,3526.0,23370.0,69.0,5980.0,1333.0,4077.0,587.0,674.0,3483.0
201,2019-01-09 09:00:00,308.93,3444.0,23095.0,79.0,4862.0,2316.0,4155.0,581.0,676.0,3450.0
202,2019-01-09 10:00:00,308.06,3554.0,21877.0,79.0,4072.0,2907.0,4431.0,558.0,678.0,3471.0
203,2019-01-09 11:00:00,314.46,3628.0,20992.0,79.0,2907.0,2901.0,4639.0,566.0,677.0,3403.0
204,2019-01-09 12:00:00,315.69,3688.0,20829.0,79.0,2516.0,2909.0,4893.0,593.0,677.0,3399.0
205,2019-01-09 13:00:00,318.62,3743.0,21498.0,123.0,3240.0,2046.0,4924.0,589.0,676.0,3467.0
206,2019-01-09 14:00:00,321.7,3745.0,22146.0,122.0,4134.0,1092.0,4815.0,598.0,674.0,3625.0
207,2019-01-09 15:00:00,321.77,3740.0,22835.0,131.0,5308.0,174.0,4592.0,609.0,676.0,3568.0
208,2019-01-09 16:00:00,323.04,3918.0,23711.0,130.0,6075.0,1.0,4249.0,604.0,676.0,3622.0
209,2019-01-09 17:00:00,330.77,3933.0,23498.0,126.0,5422.0,0.0,3908.0,605.0,677.0,3647.0
210,2019-01-09 18:00:00,339.12,3897.0,23210.0,127.0,4358.0,0.0,3842.0,600.0,677.0,3597.0
211,2019-01-09 19:00:00,339.19,3656.0,22495.0,122.0,3525.0,0.0,4224.0,607.0,677.0,3495.0
212,2019-01-09 20:00:00,342.32,3599.0,19075.0,122.0,2740.0,1.0,4139.0,608.0,677.0,3249.0
213,2019-01-09 21:00:00,345.87,3573.0,15771.0,122.0,2167.0,1.0,3933.0,608.0,677.0,2998.0
214,2019-01-09 22:00:00,341.7,3394.0,13458.0,122.0,1884.0,1.0,3962.0,608.0,677.0,2694.0
215,2019-01-09 23:00:00,330.15,2911.0,10866.0,79.0,1718.0,1.0,3894.0,607.0,677.0,2396.0
