UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,557.0,3994.0,0.0,0.0,10.0,1424.0,5.0,320.0
2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,581.0,4023.0,0.0,0.0,81.0,1047.0,5.0,309.0
2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,561.0,4086.0,0.0,0.0,149.0,402.0,4.0,316.0
2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,563.0,4042.0,0.0,0.0,151.0,41.0,53.0,375.0
2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,563.0,3719.0,0.0,0.0,146.0,23.0,105.0,390.0
2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,569.0,3635.0,0.0,0.0,18.0,0.0,65.0,331.0
2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,569.0,3619.0,0.0,0.0,145.0,22.0,11.0,406.0
2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,568.0,3623.0,0.0,0.0,152.0,15.0,11.0,410.0
2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,567.0,3498.0,0.0,0.0,145.0,0.0,6.0,356.0
2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,553.0,3420.0,0.0,0.0,13.0,0.0,25.0,361.0
2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,554.0,2920.0,0.0,0.0,7.0,0.0,26.0,366.0
2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,486.0,2566.0,0.0,0.0,7.0,0.0,15.0,374.0
2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,418.0,2593.0,0.0,0.0,7.0,0.0,2.0,376.0
2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,419.0,2832.0,0.0,0.0,7.0,0.0,1.0,375.0
2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,418.0,2533.0,0.0,0.0,7.0,151.0,0.0,379.0
2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,406.0,2438.0,0.0,0.0,7.0,979.0,7.0,383.0
2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,350.0,2426.0,0.0,0.0,7.0,1487.0,5.0,389.0
2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,362.0,2387.0,0.0,0.0,7.0,1676.0,3.0,402.0
2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,376.0,2341.0,0.0,0.0,7.0,1819.0,0.0,381.0
2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,470.0,2683.0,0.0,0.0,7.0,1663.0,0.0,377.0
2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,380.0,2762.0,0.0,0.0,7.0,1594.0,0.0,371.0
2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,525.0,2897.0,0.0,0.0,7.0,1461.0,0.0,363.0
2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,552.0,3057.0,0.0,0.0,7.0,1461.0,2.0,359.0
2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,552.0,3299.0,0.0,0.0,7.0,1502.0,2.0,336.0
