UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-21T00:00:00.000000000,2023-08-21 21:40:21,3.0,494.44837
2023-08-21T01:00:00.000000000,2023-08-21 21:40:21,3.0,490.92848
2023-08-21T02:00:00.000000000,2023-08-21 21:40:21,3.0,495.10289
2023-08-21T03:00:00.000000000,2023-08-21 21:40:21,3.0,514.41116
2023-08-21T04:00:00.000000000,2023-08-21 21:40:21,3.0,537.20609
2023-08-21T05:00:00.000000000,2023-08-21 21:40:21,3.0,550.43982
2023-08-21T06:00:00.000000000,2023-08-21 21:40:21,3.0,548.03423
2023-08-21T07:00:00.000000000,2023-08-21 21:40:21,3.0,533.1371
2023-08-21T08:00:00.000000000,2023-08-21 21:40:21,3.0,535.53969
2023-08-21T09:00:00.000000000,2023-08-21 21:40:21,3.0,551.34231
2023-08-21T10:00:00.000000000,2023-08-21 21:40:21,3.0,556.71987
2023-08-21T11:00:00.000000000,2023-08-21 21:40:21,3.0,553.38683
2023-08-21T12:00:00.000000000,2023-08-21 21:40:21,3.0,568.49648
2023-08-21T13:00:00.000000000,2023-08-21 21:40:21,3.0,588.47237
2023-08-21T14:00:00.000000000,2023-08-21 21:40:21,3.0,581.69038
2023-08-21T15:00:00.000000000,2023-08-21 21:40:21,3.0,529.07052
2023-08-21T16:00:00.000000000,2023-08-21 21:40:21,3.0,458.43852
2023-08-21T17:00:00.000000000,2023-08-21 21:40:21,3.0,422.45792
2023-08-21T18:00:00.000000000,2023-08-21 21:40:21,3.0,429.9873
2023-08-21T19:00:00.000000000,2023-08-21 21:40:21,3.0,445.38044
2023-08-21T20:00:00.000000000,2023-08-21 21:40:21,3.0,448.33653
2023-08-21T21:00:00.000000000,2023-08-21 21:40:21,3.0,447.92395
2023-08-21T22:00:00.000000000,2023-08-21 21:40:21,3.0,464.18379
2023-08-21T23:00:00.000000000,2023-08-21 21:40:21,3.0,487.12243
2023-08-22T00:00:00.000000000,2023-08-21 21:40:21,3.0,495.32451
2023-08-22T01:00:00.000000000,2023-08-21 21:40:21,3.0,494.63712
2023-08-22T02:00:00.000000000,2023-08-21 21:40:21,3.0,497.79239
2023-08-22T03:00:00.000000000,2023-08-21 21:40:21,3.0,503.94275
2023-08-22T04:00:00.000000000,2023-08-21 21:40:21,3.0,511.66052
2023-08-22T05:00:00.000000000,2023-08-21 21:40:21,3.0,517.37785
2023-08-22T06:00:00.000000000,2023-08-21 21:40:21,3.0,520.80567
2023-08-22T07:00:00.000000000,2023-08-21 21:40:21,3.0,518.61932
2023-08-22T08:00:00.000000000,2023-08-21 21:40:21,3.0,516.0641
2023-08-22T09:00:00.000000000,2023-08-21 21:40:21,3.0,515.97291
2023-08-22T10:00:00.000000000,2023-08-21 21:40:21,3.0,516.42195
2023-08-22T11:00:00.000000000,2023-08-21 21:40:21,3.0,516.5345
2023-08-22T12:00:00.000000000,2023-08-21 21:40:21,3.0,521.42887
2023-08-22T13:00:00.000000000,2023-08-21 21:40:21,3.0,521.13474
2023-08-22T14:00:00.000000000,2023-08-21 21:40:21,3.0,511.77209
2023-08-22T15:00:00.000000000,2023-08-21 21:40:21,3.0,492.276
2023-08-22T16:00:00.000000000,2023-08-21 21:40:21,3.0,470.12584
2023-08-22T17:00:00.000000000,2023-08-21 21:40:21,3.0,457.16245
2023-08-22T18:00:00.000000000,2023-08-21 21:40:21,3.0,458.9539
2023-08-22T19:00:00.000000000,2023-08-21 21:40:21,3.0,467.62679
2023-08-22T20:00:00.000000000,2023-08-21 21:40:21,3.0,473.82147
2023-08-22T21:00:00.000000000,2023-08-21 21:40:21,3.0,477.32912
2023-08-22T22:00:00.000000000,2023-08-21 21:40:21,3.0,483.50751
2023-08-22T23:00:00.000000000,2023-08-21 21:40:21,3.0,491.99733
2023-08-23T00:00:00.000000000,2023-08-21 21:40:21,3.0,491.88638
2023-08-23T01:00:00.000000000,2023-08-21 21:40:21,3.0,487.93332
2023-08-23T02:00:00.000000000,2023-08-21 21:40:21,3.0,486.64646
2023-08-23T03:00:00.000000000,2023-08-21 21:40:21,3.0,489.82813
2023-08-23T04:00:00.000000000,2023-08-21 21:40:21,3.0,496.37893
2023-08-23T05:00:00.000000000,2023-08-21 21:40:21,3.0,501.15171
2023-08-23T06:00:00.000000000,2023-08-21 21:40:21,3.0,503.94699
2023-08-23T07:00:00.000000000,2023-08-21 21:40:21,3.0,502.46632
2023-08-23T08:00:00.000000000,2023-08-21 21:40:21,3.0,498.7022
2023-08-23T09:00:00.000000000,2023-08-21 21:40:21,3.0,496.11528
2023-08-23T10:00:00.000000000,2023-08-21 21:40:21,3.0,496.22286
2023-08-23T11:00:00.000000000,2023-08-21 21:40:21,3.0,498.6566
2023-08-23T12:00:00.000000000,2023-08-21 21:40:21,3.0,503.08013
2023-08-23T13:00:00.000000000,2023-08-21 21:40:21,3.0,502.12441
2023-08-23T14:00:00.000000000,2023-08-21 21:40:21,3.0,496.07542
2023-08-23T15:00:00.000000000,2023-08-21 21:40:21,3.0,487.53807
2023-08-23T16:00:00.000000000,2023-08-21 21:40:21,3.0,481.28191
2023-08-23T17:00:00.000000000,2023-08-21 21:40:21,3.0,479.19439
2023-08-23T18:00:00.000000000,2023-08-21 21:40:21,3.0,482.68566
2023-08-23T19:00:00.000000000,2023-08-21 21:40:21,3.0,486.06796
2023-08-23T20:00:00.000000000,2023-08-21 21:40:21,3.0,483.54055
2023-08-23T21:00:00.000000000,2023-08-21 21:40:21,3.0,481.14766
2023-08-23T22:00:00.000000000,2023-08-21 21:40:21,3.0,483.65177
2023-08-23T23:00:00.000000000,2023-08-21 21:40:21,3.0,490.56633
2023-08-24T00:00:00.000000000,2023-08-21 21:40:21,3.0,493.37576
2023-08-24T01:00:00.000000000,2023-08-21 21:40:21,3.0,489.0297
2023-08-24T02:00:00.000000000,2023-08-21 21:40:21,3.0,486.97743
2023-08-24T03:00:00.000000000,2023-08-21 21:40:21,3.0,487.42449
2023-08-24T04:00:00.000000000,2023-08-21 21:40:21,3.0,489.25044
2023-08-24T05:00:00.000000000,2023-08-21 21:40:21,3.0,488.47387
2023-08-24T06:00:00.000000000,2023-08-21 21:40:21,3.0,488.65403
2023-08-24T07:00:00.000000000,2023-08-21 21:40:21,3.0,488.10434
2023-08-24T08:00:00.000000000,2023-08-21 21:40:21,3.0,487.84606
2023-08-24T09:00:00.000000000,2023-08-21 21:40:21,3.0,489.17697
2023-08-24T10:00:00.000000000,2023-08-21 21:40:21,3.0,490.44033
2023-08-24T11:00:00.000000000,2023-08-21 21:40:21,3.0,492.06325
2023-08-24T12:00:00.000000000,2023-08-21 21:40:21,3.0,494.68557
2023-08-24T13:00:00.000000000,2023-08-21 21:40:21,3.0,494.76751
2023-08-24T14:00:00.000000000,2023-08-21 21:40:21,3.0,493.57955
2023-08-24T15:00:00.000000000,2023-08-21 21:40:21,3.0,491.89659
2023-08-24T16:00:00.000000000,2023-08-21 21:40:21,3.0,490.91319
2023-08-24T17:00:00.000000000,2023-08-21 21:40:21,3.0,490.58451
2023-08-24T18:00:00.000000000,2023-08-21 21:40:21,3.0,493.40067
2023-08-24T19:00:00.000000000,2023-08-21 21:40:21,3.0,496.90551
2023-08-24T20:00:00.000000000,2023-08-21 21:40:21,3.0,494.56193
2023-08-24T21:00:00.000000000,2023-08-21 21:40:21,3.0,490.99201
2023-08-24T22:00:00.000000000,2023-08-21 21:40:21,3.0,490.19338
2023-08-24T23:00:00.000000000,2023-08-21 21:40:21,3.0,493.68782
