datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-05 00:00:00,2023-09-06 23:37:32,3.0,2.3875297568519813,290.90222534292434,278.3444331369792,120.1690603175953,0.0074479945996551,255.9772,1872.75705,0.0,0.0,120.28907,8444.50012,1591.29004,1518.80119
2023-09-05 01:00:00,2023-09-06 23:37:32,3.0,2.3875297568519813,290.90222534292434,278.3444331369792,120.1690603175953,0.0074479945996551,257.84729,2121.76529,0.0,0.0,150.56327,2696.56004,1998.86008,1853.25023
2023-09-05 02:00:00,2023-09-06 23:37:32,3.0,2.3875297568519813,290.90222534292434,278.3444331369792,120.1690603175953,0.0074479945996551,250.83035,2371.64453,0.0,0.00035,169.74131,38.7,2308.46005,2107.30575
2023-09-05 03:00:00,2023-09-06 23:37:32,3.0,2.3875297568519813,290.90222534292434,278.3444331369792,120.1690603175953,0.0074479945996551,254.76542,2597.61249,0.0,0.0,179.97406,0.0,2431.53,2208.29607
2023-09-05 04:00:00,2023-09-06 23:37:32,3.0,1.871815386492104,289.24215641759395,278.7080740545114,120.1690603175953,0.0074479945996551,252.94946,2726.4405,0.0,0.0,169.74683,0.0,2352.36995,2143.3379
2023-09-05 05:00:00,2023-09-06 23:37:32,3.0,1.871815386492104,289.24215641759395,278.7080740545114,120.1690603175953,0.0074479945996551,249.02301,2746.56124,0.0,0.00323,128.07678,0.0,2186.28993,2007.05383
2023-09-05 06:00:00,2023-09-06 23:37:32,3.0,1.871815386492104,289.24215641759395,278.7080740545114,120.1690603175953,0.0074479945996551,244.1576,2707.1208,0.0,0.0,118.73922,0.0,2042.02006,1888.66701
2023-09-05 07:00:00,2023-09-06 23:37:32,3.0,1.748876281755376,288.0429615137341,278.6234370230316,60.08456085364426,0.0128893114815541,240.33996,2549.24957,0.0,0.0183,88.50295,0.0,1764.27001,1660.74731
2023-09-05 08:00:00,2023-09-06 23:37:32,3.0,1.748876281755376,288.0429615137341,278.6234370230316,60.08456085364426,0.0128893114815541,238.68606,2383.37145,0.0,8e-05,72.76103,0.0,1633.6,1553.52044
2023-09-05 09:00:00,2023-09-06 23:37:32,3.0,1.748876281755376,288.0429615137341,278.6234370230316,60.08456085364426,0.0128893114815541,237.88823,2215.29757,0.0,0.00518,38.21031,0.0,1431.90992,1388.01501
2023-09-05 10:00:00,2023-09-06 23:37:32,3.0,1.703412963893517,287.07122549751216,278.3743505350661,0.0,0.0267243254313116,238.06721,2039.04446,0.0,0.0,14.03319,0.0,1197.46,1195.62708
2023-09-05 11:00:00,2023-09-06 23:37:32,3.0,1.703412963893517,287.07122549751216,278.3743505350661,0.0,0.0267243254313116,240.10522,1936.41613,0.0,0.0,0.32893,0.0,968.83001,1008.01495
2023-09-05 12:00:00,2023-09-06 23:37:32,3.0,1.703412963893517,287.07122549751216,278.3743505350661,0.0,0.0267243254313116,239.64334,1879.69575,0.0,0.0477,0.0,0.0,755.91003,833.29434
