UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-15 00:00:00,2023-08-18 21:41:24,3.0,7558.0,26139.0,6818.0,0.0,2692.0,257.0,0.0,72.0
2023-08-15 01:00:00,2023-08-18 21:41:24,3.0,7790.0,24593.0,6823.0,0.0,2170.0,11.0,0.0,73.0
2023-08-15 02:00:00,2023-08-18 21:41:24,3.0,7711.0,24332.0,6843.0,0.0,1480.0,1.0,0.0,71.0
2023-08-15 03:00:00,2023-08-18 21:41:24,3.0,7186.0,22525.0,6857.0,0.0,1195.0,0.0,0.0,72.0
2023-08-15 04:00:00,2023-08-18 21:41:24,3.0,7281.0,19315.0,6853.0,0.0,667.0,0.0,0.0,73.0
2023-08-15 05:00:00,2023-08-18 21:41:24,3.0,6916.0,17683.0,6863.0,0.0,355.0,0.0,0.0,72.0
2023-08-15 06:00:00,2023-08-18 21:41:24,3.0,6746.0,16605.0,6865.0,0.0,146.0,0.0,0.0,75.0
2023-08-15 07:00:00,2023-08-18 21:41:24,3.0,6722.0,15261.0,6876.0,0.0,116.0,0.0,0.0,75.0
2023-08-15 08:00:00,2023-08-18 21:41:24,3.0,6609.0,14717.0,6871.0,0.0,95.0,0.0,0.0,72.0
2023-08-15 09:00:00,2023-08-18 21:41:24,3.0,6434.0,14438.0,6870.0,0.0,101.0,0.0,0.0,69.0
2023-08-15 10:00:00,2023-08-18 21:41:24,3.0,6594.0,14589.0,6880.0,0.0,107.0,0.0,0.0,73.0
2023-08-15 11:00:00,2023-08-18 21:41:24,3.0,6867.0,15609.0,6883.0,0.0,74.0,0.0,0.0,76.0
2023-08-15 12:00:00,2023-08-18 21:41:24,3.0,6705.0,16400.0,6873.0,45.0,132.0,86.0,0.0,73.0
2023-08-15 13:00:00,2023-08-18 21:41:24,3.0,6628.0,16116.0,6872.0,8.0,168.0,827.0,0.0,73.0
2023-08-15 14:00:00,2023-08-18 21:41:24,3.0,6852.0,16656.0,6865.0,0.0,330.0,1356.0,0.0,75.0
2023-08-15 15:00:00,2023-08-18 21:41:24,3.0,7002.0,18386.0,6838.0,0.0,402.0,1600.0,0.0,74.0
2023-08-15 16:00:00,2023-08-18 21:41:24,3.0,7600.0,19755.0,6821.0,0.0,477.0,1778.0,0.0,72.0
2023-08-15 17:00:00,2023-08-18 21:41:24,3.0,8328.0,20472.0,6820.0,0.0,554.0,1771.0,0.0,75.0
2023-08-15 18:00:00,2023-08-18 21:41:24,3.0,8110.0,21313.0,6814.0,0.0,1091.0,1804.0,0.0,73.0
2023-08-15 19:00:00,2023-08-18 21:41:24,3.0,7803.0,21441.0,6805.0,0.0,2001.0,1717.0,0.0,79.0
2023-08-15 20:00:00,2023-08-18 21:41:24,3.0,7451.0,21330.0,6813.0,0.0,2395.0,1442.0,0.0,85.0
2023-08-15 21:00:00,2023-08-18 21:41:24,3.0,7412.0,21142.0,6816.0,0.0,2486.0,1150.0,0.0,79.0
2023-08-15 22:00:00,2023-08-18 21:41:24,3.0,8103.0,20893.0,6839.0,0.0,2631.0,458.0,0.0,67.0
2023-08-15 23:00:00,2023-08-18 21:41:24,3.0,7690.0,21209.0,6857.0,0.0,2174.0,223.0,0.0,66.0
