,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-09-06 00:00:00,2023-09-08 18:25:38,3.0,352.4,6906.0,22721.0,6839.0,0.0,2190.0,141.0,0.0,76.0
1,2023-09-06 01:00:00,2023-09-08 18:25:38,3.0,354.82,6830.0,21940.0,6837.0,0.0,1950.0,0.0,0.0,79.0
2,2023-09-06 02:00:00,2023-09-08 18:25:38,3.0,358.08,6259.0,21355.0,6811.0,0.0,971.0,0.0,0.0,75.0
3,2023-09-06 03:00:00,2023-09-08 18:25:38,3.0,359.12,5930.0,19263.0,6814.0,0.0,434.0,0.0,0.0,75.0
4,2023-09-06 04:00:00,2023-09-08 18:25:38,3.0,358.35,5985.0,15546.0,6821.0,0.0,437.0,0.0,0.0,73.0
5,2023-09-06 05:00:00,2023-09-08 18:25:38,3.0,354.53,5780.0,13389.0,6823.0,0.0,418.0,0.0,0.0,75.0
6,2023-09-06 06:00:00,2023-09-08 18:25:38,3.0,351.47,5504.0,12486.0,6838.0,0.0,265.0,0.0,0.0,74.0
7,2023-09-06 07:00:00,2023-09-08 18:25:38,3.0,334.23,4464.0,12412.0,6834.0,0.0,235.0,0.0,0.0,75.0
8,2023-09-06 08:00:00,2023-09-08 18:25:38,3.0,326.71,4113.0,11993.0,6841.0,0.0,262.0,0.0,0.0,78.0
9,2023-09-06 09:00:00,2023-09-08 18:25:38,3.0,324.89,4038.0,11814.0,6845.0,0.0,261.0,0.0,0.0,75.0
10,2023-09-06 10:00:00,2023-09-08 18:25:38,3.0,327.08,4084.0,12228.0,6841.0,0.0,228.0,0.0,0.0,78.0
11,2023-09-06 11:00:00,2023-09-08 18:25:38,3.0,345.41,5096.0,12582.0,6847.0,0.0,217.0,0.0,0.0,78.0
12,2023-09-06 12:00:00,2023-09-08 18:25:38,3.0,357.89,5916.0,13051.0,6842.0,0.0,232.0,58.0,0.0,71.0
13,2023-09-06 13:00:00,2023-09-08 18:25:38,3.0,341.71,5376.0,13053.0,6833.0,0.0,200.0,678.0,0.0,73.0
14,2023-09-06 14:00:00,2023-09-08 18:25:38,3.0,336.45,5469.0,13577.0,6826.0,0.0,204.0,1260.0,0.0,72.0
15,2023-09-06 15:00:00,2023-09-08 18:25:38,3.0,340.41,5895.0,15204.0,6801.0,0.0,241.0,1594.0,0.0,70.0
16,2023-09-06 16:00:00,2023-09-08 18:25:38,3.0,346.2,6335.0,17039.0,6802.0,48.0,247.0,1752.0,0.0,75.0
17,2023-09-06 17:00:00,2023-09-08 18:25:38,3.0,350.16,6566.0,19045.0,6782.0,12.0,282.0,1750.0,0.0,75.0
18,2023-09-06 18:00:00,2023-09-08 18:25:38,3.0,358.13,7308.0,21189.0,6764.0,0.0,582.0,1600.0,0.0,71.0
19,2023-09-06 19:00:00,2023-09-08 18:25:38,3.0,358.18,7777.0,22056.0,6761.0,0.0,935.0,1801.0,0.0,74.0
20,2023-09-06 20:00:00,2023-09-08 18:25:38,3.0,350.55,7690.0,22343.0,6734.0,0.0,1840.0,1700.0,0.0,82.0
21,2023-09-06 21:00:00,2023-09-08 18:25:38,3.0,349.8,7799.0,22499.0,6740.0,0.0,2190.0,1566.0,0.0,80.0
22,2023-09-06 22:00:00,2023-09-08 18:25:38,3.0,347.05,7603.0,22656.0,6743.0,0.0,2495.0,1358.0,0.0,77.0
23,2023-09-06 23:00:00,2023-09-08 18:25:38,3.0,347.32,7320.0,22815.0,6740.0,0.0,2704.0,792.0,0.0,75.0
