datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-31 00:00:00,2023-09-02 22:35:24,3.0,4.188378193498377,296.79426465891584,291.8189036046622,0.5231604536177492,1.3936021207141358,6255.00015,16508.24536,6896.63694,0.38015,1788.87793,8485.35006,,inf
2023-08-31 01:00:00,2023-09-02 22:35:24,3.0,4.188378193498377,296.79426465891584,291.8189036046622,0.5231604536177492,1.3936021207141358,6101.54442,15776.81453,6879.21156,0.0,1508.65796,3015.20011,,inf
2023-08-31 02:00:00,2023-09-02 22:35:24,3.0,4.188378193498377,296.79426465891584,291.8189036046622,0.5231604536177492,1.3936021207141358,6052.31007,15014.87869,6881.42614,0.16978,1238.03975,135.71,,inf
2023-08-31 03:00:00,2023-09-02 22:35:24,3.0,4.188378193498377,296.79426465891584,291.8189036046622,0.5231604536177492,1.3936021207141358,5758.17036,14133.73896,6872.46941,0.03682,1123.69337,0.0,,inf
2023-08-31 04:00:00,2023-09-02 22:35:24,3.0,3.670721484749024,295.336097563781,290.9358964309057,0.5231604536177492,1.3936021207141358,5491.93346,13413.80104,6871.7139,0.0,922.32913,0.0,,inf
2023-08-31 05:00:00,2023-09-02 22:35:24,3.0,3.670721484749024,295.336097563781,290.9358964309057,0.5231604536177492,1.3936021207141358,5233.61415,13170.64008,6870.21265,0.0,731.45919,0.0,,inf
2023-08-31 06:00:00,2023-09-02 22:35:24,3.0,3.670721484749024,295.336097563781,290.9358964309057,0.5231604536177492,1.3936021207141358,5026.58976,12739.26886,6866.137,0.69774,599.08171,0.0,,inf
2023-08-31 07:00:00,2023-09-02 22:35:24,3.0,3.133932483778407,294.04543932735083,290.2305275820163,0.261492450931173,2.016983134549416,4822.68511,12778.49244,6861.91301,0.6908,541.40304,0.0,,inf
2023-08-31 08:00:00,2023-09-02 22:35:24,3.0,3.133932483778407,294.04543932735083,290.2305275820163,0.261492450931173,2.016983134549416,4622.94776,12814.7886,6858.14352,0.03024,570.27367,0.0,,inf
2023-08-31 09:00:00,2023-09-02 22:35:24,3.0,3.133932483778407,294.04543932735083,290.2305275820163,0.261492450931173,2.016983134549416,4520.97423,13007.10637,6842.92583,1.21964,681.10484,0.0,,inf
2023-08-31 10:00:00,2023-09-02 22:35:24,3.0,2.694160298092113,293.8028298629466,290.1146009500783,0.0,2.1586451260072765,4428.9706,13544.74672,6838.19309,0.0,707.18311,0.0,,inf
2023-08-31 11:00:00,2023-09-02 22:35:24,3.0,2.694160298092113,293.8028298629466,290.1146009500783,0.0,2.1586451260072765,4408.47681,14164.45169,6833.29393,0.70742,699.79321,0.0,,inf
2023-08-31 12:00:00,2023-09-02 22:35:24,3.0,2.694160298092113,293.8028298629466,290.1146009500783,0.0,2.1586451260072765,4543.97561,14885.86424,6828.48803,1.63361,717.35226,0.0,,inf
2023-08-31 13:00:00,2023-09-02 22:35:24,3.0,3.0707210820911444,299.9145997713082,290.5580939751805,4.287167164691445,2.2052237546200018,4649.75987,15579.08311,6832.46268,0.65409,750.6539,595.28998,,inf
2023-08-31 14:00:00,2023-09-02 22:35:24,3.0,3.0707210820911444,299.9145997713082,290.5580939751805,4.287167164691445,2.2052237546200018,4748.61065,16188.20965,6829.90378,1.11892,810.42693,4685.23987,,inf
2023-08-31 15:00:00,2023-09-02 22:35:24,3.0,3.0707210820911444,299.9145997713082,290.5580939751805,4.287167164691445,2.2052237546200018,5022.52981,16683.28678,6821.66926,1.44039,780.37486,10033.96004,,inf
