datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-27 00:00:00,3.1242649361600607,298.03018863945954,294.49466994036146,11.531765750195484,0.2089190722099203,7751.00239,21678.71145,4695.97511,0.38015,2228.4712,11036.25999,,inf
2023-06-27 01:00:00,3.1242649361600607,298.03018863945954,294.49466994036146,11.531765750195484,0.2089190722099203,7429.8096,20579.94843,4690.5038,0.0,1994.37763,6677.44014,,inf
2023-06-27 02:00:00,3.1242649361600607,298.03018863945954,294.49466994036146,11.531765750195484,0.2089190722099203,7234.06501,19456.45806,4689.7277,0.16978,1633.28253,1746.82995,,inf
2023-06-27 03:00:00,3.1242649361600607,298.03018863945954,294.49466994036146,11.531765750195484,0.2089190722099203,6680.82268,18116.57337,4691.1796,0.03682,1387.23658,6.09,,inf
2023-06-27 04:00:00,2.8752448079569346,296.66406112841736,294.0894290130494,11.531765750195484,0.2089190722099203,6157.71487,16934.94508,4691.3306,0.0,1043.11785,0.0,,inf
2023-06-27 05:00:00,2.8752448079569346,296.66406112841736,294.0894290130494,11.531765750195484,0.2089190722099203,5670.84185,16311.79629,4693.73721,0.0,728.76852,0.0,,inf
2023-06-27 06:00:00,2.8752448079569346,296.66406112841736,294.0894290130494,11.531765750195484,0.2089190722099203,5286.64196,15311.61988,4698.90351,0.69774,545.79425,0.0,,inf
2023-06-27 07:00:00,2.687855591227068,295.72746334062174,293.49390359215727,5.765829109203639,0.4562079581179938,4952.14184,14896.2954,4700.02967,0.6908,481.22365,0.0,,inf
2023-06-27 08:00:00,2.687855591227068,295.72746334062174,293.49390359215727,5.765829109203639,0.4562079581179938,4670.85832,14478.30332,4698.81549,0.03024,486.43292,0.0,,inf
2023-06-27 09:00:00,2.687855591227068,295.72746334062174,293.49390359215727,5.765829109203639,0.4562079581179938,4539.30199,14394.15054,4699.1761,1.21964,580.34776,0.0,,inf
2023-06-27 10:00:00,2.6731806386734984,296.73201709613045,293.7958858710376,0.0,0.7470129599017883,4424.14085,14877.5116,4698.85244,0.0,638.81085,0.0,,inf
2023-06-27 11:00:00,2.6731806386734984,296.73201709613045,293.7958858710376,0.0,0.7470129599017883,4487.75711,15593.0359,4699.0832,0.70742,635.42688,0.0,,inf
2023-06-27 12:00:00,2.6731806386734984,296.73201709613045,293.7958858710376,0.0,0.7470129599017883,4806.21636,16565.13823,4698.17082,1.63361,663.23828,45.7,,inf
2023-06-27 13:00:00,3.466315233470209,301.9685587677937,292.8434948823454,18.52434405279128,0.9405900086811324,5100.87329,17601.93814,4700.00126,0.65409,679.93245,2600.84996,,inf
2023-06-27 14:00:00,3.466315233470209,301.9685587677937,292.8434948823454,18.52434405279128,0.9405900086811324,5394.79869,18527.01026,4704.20366,1.11892,758.54944,8045.60985,,inf
2023-06-27 15:00:00,3.466315233470209,301.9685587677937,292.8434948823454,18.52434405279128,0.9405900086811324,5914.29056,19364.30121,4705.01225,1.44039,716.86768,11741.29977,,inf
2023-06-27 16:00:00,4.087331096266288,305.0686043588895,291.5649387569797,483.6323636188255,1.0558632019112406,6345.58353,20225.63911,4704.3424,1.41402,645.76645,13072.47984,,inf
2023-06-27 17:00:00,4.087331096266288,305.0686043588895,291.5649387569797,483.6323636188255,1.0558632019112406,6790.79675,21076.69378,4704.20295,2.07683,651.1204,13704.61004,,inf
2023-06-27 18:00:00,4.087331096266288,305.0686043588895,291.5649387569797,483.6323636188255,1.0558632019112406,7222.54012,22043.12136,4705.67342,2.35457,788.03974,14054.69991,,inf
2023-06-27 19:00:00,4.336157363229069,305.35455711345054,291.5965420208966,697.5297762966627,1.2042238604735775,7611.78106,22911.59258,4709.27068,0.97227,1024.75818,14132.88007,,inf
2023-06-27 20:00:00,4.336157363229069,305.35455711345054,291.5965420208966,697.5297762966627,1.2042238604735775,7891.40074,23321.2526,4709.88594,1.38767,1367.33121,14080.09019,,inf
2023-06-27 21:00:00,4.336157363229069,305.35455711345054,291.5965420208966,697.5297762966627,1.2042238604735775,8081.26465,23288.76555,4711.59888,1.52635,1749.7743,13935.27966,,inf
2023-06-27 22:00:00,3.067260747030564,301.56295204904666,293.9855248317341,822.1584703910804,1.270950057334665,8054.52011,22519.93434,4713.94187,0.9821,2013.12877,13549.27958,,inf
2023-06-27 23:00:00,3.067260747030564,301.56295204904666,293.9855248317341,822.1584703910804,1.270950057334665,8025.41623,21717.09834,4714.6785,1.40953,2124.63801,12807.85004,,inf
