Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
39864,2023-07-20 00:00:00,715.66,9379.0,1171.0,245.0,115.0,0.0,714.0,238.0
39865,2023-07-20 01:00:00,708.51,9093.0,1127.0,244.0,118.0,0.0,781.0,267.0
39866,2023-07-20 02:00:00,702.92,9125.0,1134.0,244.0,132.0,12.0,842.0,283.0
39867,2023-07-20 03:00:00,697.15,9450.0,1154.0,247.0,118.0,217.0,805.0,293.0
39868,2023-07-20 04:00:00,681.75,10622.0,1483.0,246.0,131.0,725.0,735.0,300.0
39869,2023-07-20 05:00:00,659.58,11414.0,1547.0,247.0,155.0,1570.0,578.0,298.0
39870,2023-07-20 06:00:00,614.41,11610.0,1605.0,246.0,160.0,2798.0,652.0,299.0
39871,2023-07-20 07:00:00,560.57,10975.0,1474.0,248.0,158.0,4135.0,818.0,300.0
39872,2023-07-20 08:00:00,524.45,10398.0,1374.0,247.0,125.0,5023.0,968.0,302.0
39873,2023-07-20 09:00:00,495.74,10045.0,1361.0,246.0,120.0,5720.0,1182.0,299.0
39874,2023-07-20 10:00:00,475.34,9717.0,1227.0,276.0,120.0,6035.0,1488.0,298.0
39875,2023-07-20 11:00:00,458.72,9298.0,1203.0,282.0,120.0,5785.0,2092.0,300.0
39876,2023-07-20 12:00:00,445.54,9169.0,1155.0,284.0,119.0,5823.0,2522.0,299.0
39877,2023-07-20 13:00:00,443.27,9062.0,1176.0,286.0,121.0,5683.0,2661.0,298.0
39878,2023-07-20 14:00:00,469.86,9379.0,1206.0,287.0,130.0,4452.0,2918.0,298.0
39879,2023-07-20 15:00:00,519.69,9745.0,1398.0,287.0,136.0,3314.0,2349.0,300.0
39880,2023-07-20 16:00:00,580.18,10739.0,1451.0,284.0,150.0,1914.0,2199.0,300.0
39881,2023-07-20 17:00:00,648.48,11701.0,1524.0,286.0,191.0,749.0,1679.0,297.0
39882,2023-07-20 18:00:00,695.08,12162.0,1537.0,285.0,189.0,229.0,1135.0,299.0
39883,2023-07-20 19:00:00,705.3,11928.0,1561.0,284.0,178.0,11.0,1074.0,299.0
39884,2023-07-20 20:00:00,682.65,10676.0,1521.0,250.0,138.0,0.0,1398.0,299.0
39885,2023-07-20 21:00:00,671.25,9915.0,1380.0,245.0,121.0,0.0,1530.0,297.0
39886,2023-07-20 22:00:00,659.43,9010.0,1159.0,249.0,116.0,0.0,1623.0,284.0
39887,2023-07-20 23:00:00,652.98,8860.0,1162.0,250.0,114.0,0.0,1712.0,281.0
