UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-02-27 00:00:00,12140.0,1161.0,341.0,307.0,0.0,910.0,193.0
2023-02-27 01:00:00,11981.0,1157.0,339.0,317.0,0.0,987.0,196.0
2023-02-27 02:00:00,11827.0,1193.0,336.0,318.0,0.0,935.0,199.0
2023-02-27 03:00:00,12468.0,1261.0,320.0,317.0,0.0,736.0,238.0
2023-02-27 04:00:00,13105.0,1498.0,324.0,317.0,0.0,617.0,256.0
2023-02-27 05:00:00,14887.0,1803.0,337.0,308.0,29.0,528.0,257.0
2023-02-27 06:00:00,16221.0,1814.0,338.0,356.0,325.0,441.0,264.0
2023-02-27 07:00:00,16337.0,1821.0,337.0,387.0,1082.0,410.0,270.0
2023-02-27 08:00:00,15485.0,1802.0,335.0,400.0,2124.0,342.0,270.0
2023-02-27 09:00:00,14618.0,1688.0,335.0,396.0,3048.0,316.0,272.0
2023-02-27 10:00:00,14362.0,1709.0,332.0,393.0,3261.0,280.0,269.0
2023-02-27 11:00:00,14159.0,1725.0,317.0,379.0,3073.0,371.0,270.0
2023-02-27 12:00:00,14446.0,1868.0,311.0,371.0,2604.0,448.0,270.0
2023-02-27 13:00:00,14952.0,1998.0,306.0,372.0,2159.0,560.0,270.0
2023-02-27 14:00:00,15200.0,2054.0,307.0,372.0,1363.0,608.0,260.0
2023-02-27 15:00:00,15733.0,2235.0,305.0,376.0,474.0,587.0,273.0
2023-02-27 16:00:00,16739.0,2380.0,305.0,377.0,44.0,545.0,272.0
2023-02-27 17:00:00,17346.0,2354.0,312.0,377.0,0.0,544.0,270.0
2023-02-27 18:00:00,17743.0,2388.0,320.0,378.0,0.0,436.0,269.0
2023-02-27 19:00:00,16671.0,2379.0,327.0,378.0,0.0,396.0,272.0
2023-02-27 20:00:00,15810.0,2347.0,325.0,327.0,0.0,439.0,271.0
2023-02-27 21:00:00,15004.0,2129.0,321.0,313.0,0.0,370.0,266.0
2023-02-27 22:00:00,14358.0,2192.0,312.0,313.0,0.0,280.0,261.0
2023-02-27 23:00:00,13020.0,1919.0,306.0,312.0,0.0,192.0,262.0
