UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-05-19 00:00:00,2024-07-17 00:00:00,3.1,3.1254705298163024,282.87871648310715,281.3076127878428,0.7619979785130293,0.0446643522433045,10356.18522,988.85321,246.05423,262.45748,20.02645,1216.00004,52.80523
2023-05-19 01:00:00,2024-07-17 00:00:00,3.1,2.727404040792342,282.0643759461005,280.5010593768113,0.3055975589833319,0.000936907806265,10204.01662,986.13991,246.66469,250.12844,204.36905,1185.00003,52.87672
2023-05-19 02:00:00,2024-07-17 00:00:00,3.1,2.727404040792342,282.0643759461005,280.5010593768113,0.3055975589833319,0.000936907806265,10130.00367,987.97282,245.93846,240.15879,225.7444,1178.99993,57.88599
2023-05-19 03:00:00,2024-07-17 00:00:00,3.1,2.727404040792342,282.0643759461005,280.5010593768113,0.3055975589833319,0.000936907806265,10268.4644,989.91906,247.37361,230.57951,343.72372,1168.99995,61.46405
2023-05-19 04:00:00,2024-07-17 00:00:00,3.1,3.584998693392971,285.82888884624964,282.65083328436015,64.73189052960159,0.0029190724442644,10606.34129,978.27426,250.15331,232.71474,871.72516,1175.00005,62.24192
2023-05-19 05:00:00,2024-07-17 00:00:00,3.1,3.584998693392971,285.82888884624964,282.65083328436015,64.73189052960159,0.0029190724442644,10964.96592,983.12256,247.52358,233.13425,1529.9361,925.99999,63.03985
2023-05-19 06:00:00,2024-07-17 00:00:00,3.1,3.584998693392971,285.82888884624964,282.65083328436015,64.73189052960159,0.0029190724442644,11192.42635,993.22501,247.72583,230.81148,2280.471,691.00001,64.40085
2023-05-19 07:00:00,2024-07-17 00:00:00,3.1,4.61228724250207,290.6396172925587,284.0936304655871,518.846233603113,0.0220446071007747,11478.24485,999.61134,248.87014,230.28413,2892.23376,688.00003,65.37589
2023-05-19 08:00:00,2024-07-17 00:00:00,3.1,4.61228724250207,290.6396172925587,284.0936304655871,518.846233603113,0.0220446071007747,11808.28341,1008.37489,247.2952,226.88892,3462.19221,765.00002,66.91493
2023-05-19 09:00:00,2024-07-17 00:00:00,3.1,4.61228724250207,290.6396172925587,284.0936304655871,518.846233603113,0.0220446071007747,11962.92837,1010.64195,251.01796,230.78824,3768.8254,870.00002,68.82381
2023-05-19 10:00:00,2024-07-17 00:00:00,3.1,5.129856548390229,292.93061917895886,284.9758727340414,634.1341391045399,0.2482238085373007,12008.95443,1020.94382,248.98037,244.53289,3763.3617,1023.99999,69.30677
2023-05-19 11:00:00,2024-07-17 00:00:00,3.1,5.129856548390229,292.93061917895886,284.9758727340414,634.1341391045399,0.2482238085373007,12073.666,1038.22214,247.4498,262.36569,3538.95551,1193.99998,70.36003
2023-05-19 12:00:00,2024-07-17 00:00:00,3.1,5.129856548390229,292.93061917895886,284.9758727340414,634.1341391045399,0.2482238085373007,12071.78259,1028.53436,246.91289,270.64965,3066.82031,1364.00004,72.74098
2023-05-19 13:00:00,2024-07-17 00:00:00,3.1,5.091023444310185,292.623251556096,286.1083742932468,569.1917305413707,0.3556755321549213,12053.92179,1035.67725,247.43765,268.9118,2371.13214,1480.0,72.69367
2023-05-19 14:00:00,2024-07-17 00:00:00,3.1,5.091023444310185,292.623251556096,286.1083742932468,569.1917305413707,0.3556755321549213,12046.91573,1022.99863,248.10549,259.7197,1556.06474,1516.00007,70.72325
2023-05-19 15:00:00,2024-07-17 00:00:00,3.1,5.091023444310185,292.623251556096,286.1083742932468,569.1917305413707,0.3556755321549213,12047.95663,1025.14533,247.49527,258.23175,689.81078,1464.00005,69.49489
2023-05-19 16:00:00,2024-07-17 00:00:00,3.1,4.1591000038498365,288.8426988143074,285.752280565415,392.8487873313976,0.6131265640772803,12041.82688,1027.51618,247.86857,263.50518,76.39658,1364.99994,66.64245
2023-05-19 17:00:00,2024-07-17 00:00:00,3.1,4.1591000038498365,288.8426988143074,285.752280565415,392.8487873313976,0.6131265640772803,12009.26181,1015.11154,248.84218,278.94678,0.0,1375.99997,67.34284
2023-05-19 18:00:00,2024-07-17 00:00:00,3.1,4.1591000038498365,288.8426988143074,285.752280565415,392.8487873313976,0.6131265640772803,11960.35459,1019.65588,249.03152,291.96629,0.0,1485.00006,66.10007
2023-05-19 19:00:00,2024-07-17 00:00:00,3.1,3.7723623781820574,285.98122098466894,284.1996427756762,2.98318234612538,0.0329273879491846,11833.39803,1018.73596,253.50972,286.85957,24.1713,1588.00006,66.57385
2023-05-19 20:00:00,2024-07-17 00:00:00,3.1,3.7723623781820574,285.98122098466894,284.1996427756762,2.98318234612538,0.0329273879491846,11629.33296,1010.95022,252.16569,284.52326,46.22067,1618.00002,67.47806
2023-05-19 21:00:00,2024-07-17 00:00:00,3.1,3.7723623781820574,285.98122098466894,284.1996427756762,2.98318234612538,0.0329273879491846,11381.365,1017.895,252.33837,284.73486,0.0,1595.99997,64.21654
2023-05-19 22:00:00,2024-07-17 00:00:00,3.1,3.4866898905966384,284.7546954692033,283.1483031615752,1.4920109471699214,0.033828691117751,11047.24692,1038.56562,251.66423,273.56007,0.0,1482.99999,64.04383
