Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36936,2023-03-20 00:00:00,704.75,10596.0,1740.0,258.0,278.0,0.0,754.0,255.0
36937,2023-03-20 01:00:00,705.18,10610.0,1819.0,258.0,269.0,0.0,730.0,258.0
36938,2023-03-20 02:00:00,699.99,10423.0,1904.0,258.0,276.0,0.0,771.0,256.0
36939,2023-03-20 03:00:00,696.97,10617.0,1915.0,257.0,277.0,0.0,860.0,260.0
36940,2023-03-20 04:00:00,692.67,10990.0,2121.0,259.0,267.0,12.0,957.0,259.0
36941,2023-03-20 05:00:00,681.2,11916.0,2307.0,271.0,284.0,336.0,1024.0,261.0
36942,2023-03-20 06:00:00,651.46,12450.0,2346.0,271.0,286.0,1255.0,1040.0,267.0
36943,2023-03-20 07:00:00,613.93,12243.0,2291.0,268.0,303.0,2331.0,1063.0,268.0
36944,2023-03-20 08:00:00,583.37,11779.0,2040.0,266.0,303.0,3148.0,1146.0,267.0
36945,2023-03-20 09:00:00,562.92,11886.0,1892.0,262.0,288.0,3951.0,1176.0,270.0
36946,2023-03-20 10:00:00,559.77,11759.0,1687.0,250.0,273.0,3998.0,1225.0,268.0
36947,2023-03-20 11:00:00,562.55,11670.0,1528.0,268.0,266.0,3708.0,1393.0,260.0
36948,2023-03-20 12:00:00,570.06,11780.0,1549.0,256.0,265.0,3204.0,1655.0,260.0
36949,2023-03-20 13:00:00,589.79,11995.0,1551.0,253.0,265.0,2480.0,1773.0,263.0
36950,2023-03-20 14:00:00,608.42,12113.0,1939.0,250.0,282.0,1610.0,1962.0,263.0
36951,2023-03-20 15:00:00,640.25,12131.0,2206.0,266.0,306.0,754.0,1759.0,262.0
36952,2023-03-20 16:00:00,656.49,12580.0,2236.0,265.0,332.0,219.0,1902.0,261.0
36953,2023-03-20 17:00:00,665.4,13218.0,2316.0,267.0,348.0,18.0,1993.0,217.0
36954,2023-03-20 18:00:00,677.17,13550.0,2348.0,271.0,349.0,0.0,1756.0,203.0
36955,2023-03-20 19:00:00,675.93,13032.0,2305.0,275.0,333.0,0.0,1693.0,222.0
36956,2023-03-20 20:00:00,666.29,12252.0,2218.0,276.0,329.0,0.0,1782.0,249.0
36957,2023-03-20 21:00:00,661.6,11549.0,2167.0,269.0,312.0,0.0,1756.0,262.0
36958,2023-03-20 22:00:00,669.13,11080.0,1931.0,269.0,280.0,0.0,1558.0,261.0
36959,2023-03-20 23:00:00,667.73,10678.0,1973.0,259.0,275.0,0.0,1492.0,260.0
