Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
40488,2023-08-15 00:00:00,597.21,8072.0,1334.0,258.0,169.0,0.0,2544.0,220.0
40489,2023-08-15 01:00:00,612.91,7981.0,1211.0,259.0,169.0,0.0,2210.0,219.0
40490,2023-08-15 02:00:00,620.77,8128.0,1264.0,259.0,169.0,0.0,2088.0,224.0
40491,2023-08-15 03:00:00,618.1,8057.0,1263.0,257.0,168.0,63.0,2055.0,231.0
40492,2023-08-15 04:00:00,596.48,8081.0,1189.0,258.0,182.0,591.0,2012.0,233.0
40493,2023-08-15 05:00:00,549.83,7791.0,997.0,262.0,184.0,2129.0,1532.0,233.0
40494,2023-08-15 06:00:00,510.15,8130.0,1263.0,260.0,182.0,4353.0,704.0,233.0
40495,2023-08-15 07:00:00,444.4,7385.0,962.0,258.0,190.0,6325.0,495.0,234.0
40496,2023-08-15 08:00:00,382.98,6333.0,767.0,257.0,180.0,7616.0,656.0,233.0
40497,2023-08-15 09:00:00,356.96,6360.0,797.0,255.0,171.0,8483.0,1136.0,232.0
40498,2023-08-15 10:00:00,331.46,5820.0,765.0,255.0,157.0,8754.0,1455.0,233.0
40499,2023-08-15 11:00:00,324.83,5669.0,774.0,252.0,157.0,8658.0,1674.0,228.0
40500,2023-08-15 12:00:00,336.45,5818.0,797.0,253.0,162.0,8269.0,1632.0,219.0
40501,2023-08-15 13:00:00,385.51,6737.0,910.0,255.0,163.0,7248.0,1414.0,213.0
40502,2023-08-15 14:00:00,443.53,7518.0,928.0,254.0,172.0,5782.0,1165.0,213.0
40503,2023-08-15 15:00:00,538.46,9079.0,1048.0,252.0,215.0,3767.0,941.0,219.0
40504,2023-08-15 16:00:00,643.31,10092.0,1269.0,253.0,226.0,1547.0,677.0,234.0
40505,2023-08-15 17:00:00,689.92,10520.0,1468.0,252.0,239.0,422.0,774.0,235.0
40506,2023-08-15 18:00:00,690.34,10724.0,1474.0,254.0,251.0,60.0,1136.0,233.0
40507,2023-08-15 19:00:00,671.4,10848.0,1463.0,256.0,245.0,0.0,1635.0,233.0
40508,2023-08-15 20:00:00,654.87,10517.0,1353.0,259.0,228.0,0.0,1971.0,234.0
40509,2023-08-15 21:00:00,642.0,9875.0,949.0,264.0,215.0,0.0,2199.0,231.0
40510,2023-08-15 22:00:00,628.62,9514.0,867.0,265.0,187.0,0.0,2437.0,221.0
40511,2023-08-15 23:00:00,641.33,9710.0,827.0,267.0,187.0,0.0,2232.0,218.0
