Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37872,2023-04-28 00:00:00,635.63,11394.0,2001.0,277.0,270.0,0.0,757.0,266.0
37873,2023-04-28 01:00:00,632.5,11200.0,1986.0,275.0,270.0,0.0,798.0,267.0
37874,2023-04-28 02:00:00,630.66,11305.0,1993.0,269.0,294.0,0.0,835.0,270.0
37875,2023-04-28 03:00:00,632.27,11585.0,1997.0,268.0,297.0,82.0,771.0,266.0
37876,2023-04-28 04:00:00,612.14,12371.0,1990.0,267.0,296.0,861.0,685.0,269.0
37877,2023-04-28 05:00:00,560.42,12438.0,1978.0,263.0,277.0,2575.0,554.0,279.0
37878,2023-04-28 06:00:00,503.01,12061.0,1948.0,258.0,294.0,4684.0,339.0,280.0
37879,2023-04-28 07:00:00,438.86,10330.0,1494.0,249.0,305.0,6307.0,419.0,275.0
37880,2023-04-28 08:00:00,419.79,9842.0,1349.0,244.0,279.0,6726.0,526.0,277.0
37881,2023-04-28 09:00:00,411.28,9452.0,1327.0,243.0,264.0,6897.0,440.0,277.0
37882,2023-04-28 10:00:00,398.9,9186.0,1334.0,242.0,253.0,7303.0,389.0,278.0
37883,2023-04-28 11:00:00,409.69,9302.0,1347.0,243.0,251.0,6977.0,316.0,277.0
37884,2023-04-28 12:00:00,416.0,9228.0,1420.0,244.0,251.0,6641.0,300.0,276.0
37885,2023-04-28 13:00:00,434.47,9348.0,1396.0,245.0,267.0,5888.0,349.0,277.0
37886,2023-04-28 14:00:00,471.9,9933.0,1419.0,248.0,295.0,4645.0,504.0,279.0
37887,2023-04-28 15:00:00,521.71,10407.0,1630.0,249.0,314.0,2910.0,722.0,278.0
37888,2023-04-28 16:00:00,577.21,11333.0,1805.0,246.0,347.0,1329.0,915.0,277.0
37889,2023-04-28 17:00:00,606.6,12188.0,1915.0,255.0,353.0,385.0,1235.0,278.0
37890,2023-04-28 18:00:00,595.88,12382.0,1958.0,261.0,346.0,22.0,1939.0,278.0
37891,2023-04-28 19:00:00,559.84,11220.0,1890.0,264.0,332.0,0.0,2689.0,277.0
37892,2023-04-28 20:00:00,538.19,10437.0,1898.0,266.0,308.0,0.0,3064.0,271.0
37893,2023-04-28 21:00:00,528.99,9808.0,1558.0,266.0,304.0,0.0,3179.0,270.0
37894,2023-04-28 22:00:00,524.45,9387.0,1575.0,267.0,249.0,0.0,3174.0,269.0
37895,2023-04-28 23:00:00,523.07,9196.0,1479.0,266.0,242.0,0.0,3163.0,268.0
