Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41616,2023-10-01 00:00:00,523.43,8240.0,519.0,263.0,116.0,0.0,3130.0,267.0
41617,2023-10-01 01:00:00,536.4,8395.0,502.0,262.0,116.0,0.0,2898.0,266.0
41618,2023-10-01 02:00:00,551.54,8597.0,502.0,262.0,116.0,0.0,2635.0,264.0
41619,2023-10-01 03:00:00,562.58,8735.0,524.0,262.0,117.0,0.0,2430.0,266.0
41620,2023-10-01 04:00:00,560.56,8720.0,522.0,261.0,122.0,27.0,2439.0,265.0
41621,2023-10-01 05:00:00,551.15,9123.0,512.0,261.0,129.0,383.0,2450.0,258.0
41622,2023-10-01 06:00:00,529.23,9270.0,522.0,262.0,130.0,1231.0,2205.0,258.0
41623,2023-10-01 07:00:00,495.7,9042.0,525.0,260.0,128.0,2463.0,1793.0,257.0
41624,2023-10-01 08:00:00,454.17,8778.0,510.0,258.0,123.0,3858.0,1550.0,258.0
41625,2023-10-01 09:00:00,398.81,8212.0,498.0,255.0,121.0,5324.0,1703.0,258.0
41626,2023-10-01 10:00:00,364.8,7557.0,519.0,256.0,117.0,5844.0,1998.0,264.0
41627,2023-10-01 11:00:00,362.81,7445.0,515.0,256.0,116.0,5789.0,2022.0,264.0
41628,2023-10-01 12:00:00,397.61,7836.0,524.0,256.0,116.0,4842.0,1889.0,264.0
41629,2023-10-01 13:00:00,450.48,8490.0,528.0,254.0,116.0,3640.0,1693.0,265.0
41630,2023-10-01 14:00:00,529.98,9355.0,547.0,253.0,152.0,2102.0,1317.0,265.0
41631,2023-10-01 15:00:00,614.19,10212.0,628.0,253.0,163.0,722.0,940.0,264.0
41632,2023-10-01 16:00:00,643.73,11436.0,980.0,254.0,165.0,142.0,982.0,266.0
41633,2023-10-01 17:00:00,640.96,11776.0,1221.0,256.0,164.0,0.0,1147.0,266.0
41634,2023-10-01 18:00:00,635.21,11559.0,1209.0,252.0,173.0,0.0,1238.0,264.0
41635,2023-10-01 19:00:00,640.91,11343.0,991.0,253.0,169.0,0.0,1161.0,266.0
41636,2023-10-01 20:00:00,645.88,11099.0,932.0,253.0,155.0,0.0,1049.0,265.0
41637,2023-10-01 21:00:00,651.98,10427.0,740.0,253.0,147.0,0.0,901.0,264.0
41638,2023-10-01 22:00:00,654.44,10375.0,884.0,251.0,114.0,0.0,815.0,265.0
41639,2023-10-01 23:00:00,651.7,10187.0,913.0,250.0,109.0,0.0,831.0,264.0
