Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41448,2023-09-24 00:00:00,551.74,7978.0,417.0,299.0,120.0,0.0,2405.0,270.0
41449,2023-09-24 01:00:00,565.37,7965.0,465.0,299.0,117.0,0.0,2112.0,268.0
41450,2023-09-24 02:00:00,578.57,8159.0,467.0,306.0,116.0,0.0,1916.0,267.0
41451,2023-09-24 03:00:00,589.57,8183.0,457.0,306.0,117.0,0.0,1714.0,269.0
41452,2023-09-24 04:00:00,597.08,8416.0,457.0,308.0,122.0,41.0,1602.0,259.0
41453,2023-09-24 05:00:00,576.18,8669.0,444.0,311.0,129.0,696.0,1435.0,255.0
41454,2023-09-24 06:00:00,527.43,8806.0,447.0,311.0,138.0,2266.0,1020.0,254.0
41455,2023-09-24 07:00:00,494.36,8939.0,450.0,309.0,135.0,3831.0,413.0,256.0
41456,2023-09-24 08:00:00,450.3,8670.0,492.0,307.0,124.0,5153.0,311.0,257.0
41457,2023-09-24 09:00:00,411.25,8144.0,424.0,305.0,122.0,6006.0,477.0,255.0
41458,2023-09-24 10:00:00,410.52,8108.0,425.0,305.0,122.0,5920.0,555.0,260.0
41459,2023-09-24 11:00:00,420.55,8449.0,443.0,304.0,126.0,5817.0,547.0,266.0
41460,2023-09-24 12:00:00,425.33,8196.0,441.0,304.0,121.0,5462.0,529.0,266.0
41461,2023-09-24 13:00:00,445.38,8372.0,455.0,306.0,116.0,4969.0,461.0,264.0
41462,2023-09-24 14:00:00,512.77,9215.0,461.0,306.0,151.0,3418.0,418.0,264.0
41463,2023-09-24 15:00:00,607.76,10395.0,565.0,304.0,161.0,1500.0,358.0,263.0
41464,2023-09-24 16:00:00,673.58,11265.0,666.0,305.0,164.0,246.0,349.0,265.0
41465,2023-09-24 17:00:00,682.27,11993.0,684.0,307.0,176.0,10.0,477.0,266.0
41466,2023-09-24 18:00:00,670.07,11238.0,686.0,302.0,170.0,0.0,646.0,266.0
41467,2023-09-24 19:00:00,656.29,10627.0,582.0,300.0,166.0,0.0,881.0,264.0
41468,2023-09-24 20:00:00,632.89,9917.0,466.0,299.0,164.0,0.0,1262.0,265.0
41469,2023-09-24 21:00:00,612.25,9324.0,412.0,297.0,161.0,0.0,1560.0,266.0
41470,2023-09-24 22:00:00,609.67,9867.0,563.0,295.0,113.0,0.0,1734.0,266.0
41471,2023-09-24 23:00:00,611.29,9753.0,442.0,295.0,109.0,0.0,1727.0,263.0
