Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37056,2023-03-25 00:00:00,545.81,8164.0,1659.0,276.0,285.0,0.0,3640.0,251.0
37057,2023-03-25 01:00:00,536.52,8008.0,1648.0,274.0,284.0,0.0,3808.0,254.0
37058,2023-03-25 02:00:00,542.29,7944.0,1549.0,273.0,283.0,0.0,3630.0,254.0
37059,2023-03-25 03:00:00,555.05,8248.0,1664.0,274.0,283.0,0.0,3437.0,255.0
37060,2023-03-25 04:00:00,555.18,8156.0,1652.0,275.0,319.0,22.0,3333.0,258.0
37061,2023-03-25 05:00:00,532.72,7897.0,1694.0,275.0,327.0,475.0,3359.0,258.0
37062,2023-03-25 06:00:00,522.56,8120.0,1683.0,274.0,328.0,1589.0,2734.0,254.0
37063,2023-03-25 07:00:00,499.22,8129.0,1644.0,270.0,341.0,2723.0,2387.0,256.0
37064,2023-03-25 08:00:00,476.46,8214.0,1799.0,268.0,351.0,3464.0,2526.0,258.0
37065,2023-03-25 09:00:00,458.79,8187.0,1747.0,267.0,311.0,3806.0,2893.0,250.0
37066,2023-03-25 10:00:00,448.77,8173.0,1676.0,266.0,308.0,3980.0,3126.0,230.0
37067,2023-03-25 11:00:00,435.18,8098.0,1755.0,264.0,291.0,4044.0,3592.0,234.0
37068,2023-03-25 12:00:00,430.85,7865.0,1611.0,269.0,286.0,4084.0,3515.0,234.0
37069,2023-03-25 13:00:00,445.86,7814.0,1545.0,269.0,284.0,3674.0,3224.0,241.0
37070,2023-03-25 14:00:00,498.36,8533.0,1754.0,273.0,320.0,2384.0,3019.0,251.0
37071,2023-03-25 15:00:00,543.92,8899.0,1868.0,276.0,335.0,1275.0,2803.0,259.0
37072,2023-03-25 16:00:00,589.42,9195.0,1863.0,270.0,335.0,426.0,2483.0,261.0
37073,2023-03-25 17:00:00,602.69,9520.0,2159.0,273.0,336.0,10.0,2607.0,257.0
37074,2023-03-25 18:00:00,585.22,9753.0,2188.0,275.0,340.0,0.0,3164.0,258.0
37075,2023-03-25 19:00:00,565.29,9366.0,1914.0,277.0,327.0,0.0,3612.0,256.0
37076,2023-03-25 20:00:00,545.83,8632.0,1847.0,280.0,314.0,0.0,3828.0,258.0
37077,2023-03-25 21:00:00,542.11,8454.0,1917.0,281.0,276.0,0.0,3872.0,257.0
37078,2023-03-25 22:00:00,538.1,8091.0,1561.0,280.0,257.0,0.0,3845.0,254.0
37079,2023-03-25 23:00:00,528.87,7650.0,1398.0,280.0,259.0,0.0,3861.0,256.0
