datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,5197.54596
2023-06-27T01:00:00.000000000,4935.0184
2023-06-27T02:00:00.000000000,4574.65942
2023-06-27T03:00:00.000000000,4228.88805
2023-06-27T04:00:00.000000000,3766.23529
2023-06-27T05:00:00.000000000,3293.95173
2023-06-27T06:00:00.000000000,2820.98246
2023-06-27T07:00:00.000000000,2665.84432
2023-06-27T08:00:00.000000000,2475.93921
2023-06-27T09:00:00.000000000,2383.37426
2023-06-27T10:00:00.000000000,2427.24934
2023-06-27T11:00:00.000000000,2436.85073
2023-06-27T12:00:00.000000000,2560.40483
2023-06-27T13:00:00.000000000,2624.50446
2023-06-27T14:00:00.000000000,2765.34863
2023-06-27T15:00:00.000000000,2870.25704
2023-06-27T16:00:00.000000000,3019.518
2023-06-27T17:00:00.000000000,3301.51979
2023-06-27T18:00:00.000000000,3739.07598
2023-06-27T19:00:00.000000000,4163.81605
2023-06-27T20:00:00.000000000,4519.15181
2023-06-27T21:00:00.000000000,4713.74489
2023-06-27T22:00:00.000000000,4759.56449
2023-06-27T23:00:00.000000000,4766.62006
2023-06-28T00:00:00.000000000,5070.31525
2023-06-28T01:00:00.000000000,4810.2201
2023-06-28T02:00:00.000000000,4459.17986
2023-06-28T03:00:00.000000000,4125.96897
2023-06-28T04:00:00.000000000,3681.53764
2023-06-28T05:00:00.000000000,3227.70094
2023-06-28T06:00:00.000000000,2771.53226
2023-06-28T07:00:00.000000000,2623.61011
2023-06-28T08:00:00.000000000,2439.93264
2023-06-28T09:00:00.000000000,2351.23292
2023-06-28T10:00:00.000000000,2397.78165
2023-06-28T11:00:00.000000000,2410.38674
2023-06-28T12:00:00.000000000,2536.91853
2023-06-28T13:00:00.000000000,2607.2346
2023-06-28T14:00:00.000000000,2755.68223
2023-06-28T15:00:00.000000000,2866.32078
2023-06-28T16:00:00.000000000,3017.64149
2023-06-28T17:00:00.000000000,3296.98463
2023-06-28T18:00:00.000000000,3723.54421
2023-06-28T19:00:00.000000000,4131.00741
2023-06-28T20:00:00.000000000,4469.04789
2023-06-28T21:00:00.000000000,4647.03782
2023-06-28T22:00:00.000000000,4679.13435
2023-06-28T23:00:00.000000000,4675.76859
2023-06-29T00:00:00.000000000,4968.10949
2023-06-29T01:00:00.000000000,4711.11126
2023-06-29T02:00:00.000000000,4368.95449
2023-06-29T03:00:00.000000000,4046.86865
2023-06-29T04:00:00.000000000,3617.99029
2023-06-29T05:00:00.000000000,3179.76439
2023-06-29T06:00:00.000000000,2737.72665
2023-06-29T07:00:00.000000000,2596.02174
2023-06-29T08:00:00.000000000,2417.73716
2023-06-29T09:00:00.000000000,2332.26538
2023-06-29T10:00:00.000000000,2380.5962
2023-06-29T11:00:00.000000000,2395.32504
2023-06-29T12:00:00.000000000,2523.81556
2023-06-29T13:00:00.000000000,2598.56476
2023-06-29T14:00:00.000000000,2752.56951
2023-06-29T15:00:00.000000000,2867.12532
2023-06-29T16:00:00.000000000,3018.98271
2023-06-29T17:00:00.000000000,3295.00551
2023-06-29T18:00:00.000000000,3711.57862
2023-06-29T19:00:00.000000000,4104.30138
2023-06-29T20:00:00.000000000,4428.0731
2023-06-29T21:00:00.000000000,4592.6628
2023-06-29T22:00:00.000000000,4613.97874
2023-06-29T23:00:00.000000000,4602.58565
2023-06-30T00:00:00.000000000,4887.54893
2023-06-30T01:00:00.000000000,4633.93085
2023-06-30T02:00:00.000000000,4299.93624
2023-06-30T03:00:00.000000000,3987.4816
2023-06-30T04:00:00.000000000,3571.6302
2023-06-30T05:00:00.000000000,3146.37385
2023-06-30T06:00:00.000000000,2716.00504
2023-06-30T07:00:00.000000000,2579.5544
2023-06-30T08:00:00.000000000,2405.84798
2023-06-30T09:00:00.000000000,2323.02504
2023-06-30T10:00:00.000000000,2372.46245
2023-06-30T11:00:00.000000000,2388.63113
2023-06-30T12:00:00.000000000,2518.31644
2023-06-30T13:00:00.000000000,2596.10795
2023-06-30T14:00:00.000000000,2754.05116
2023-06-30T15:00:00.000000000,2871.14058
2023-06-30T16:00:00.000000000,3022.49989
2023-06-30T17:00:00.000000000,3294.92509
2023-06-30T18:00:00.000000000,3702.66874
2023-06-30T19:00:00.000000000,4083.04745
2023-06-30T20:00:00.000000000,4395.24845
2023-06-30T21:00:00.000000000,4549.20519
2023-06-30T22:00:00.000000000,4562.20695
2023-06-30T23:00:00.000000000,4544.75565
