datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-09-01 00:00:00,2023-09-03 15:38:40,3.0,3.795057726962066,300.32211855808407,280.8547452227385,37.78095876827631,0.0236154832693347,1049.00063,7377.50002
2023-09-01 01:00:00,2023-09-03 15:38:40,3.0,3.795057726962066,300.32211855808407,280.8547452227385,37.78095876827631,0.0236154832693347,1067.1917,2509.1401
2023-09-01 02:00:00,2023-09-03 15:38:40,3.0,3.795057726962066,300.32211855808407,280.8547452227385,37.78095876827631,0.0236154832693347,1051.88032,80.86
2023-09-01 03:00:00,2023-09-03 15:38:40,3.0,3.795057726962066,300.32211855808407,280.8547452227385,37.78095876827631,0.0236154832693347,1019.0968,0.0
2023-09-01 04:00:00,2023-09-03 15:38:40,3.0,3.4248659002574176,298.10636411514463,281.80679252680693,37.78095876827631,0.0236154832693347,960.47965,0.0
2023-09-01 05:00:00,2023-09-03 15:38:40,3.0,3.4248659002574176,298.10636411514463,281.80679252680693,37.78095876827631,0.0236154832693347,903.17205,0.0
2023-09-01 06:00:00,2023-09-03 15:38:40,3.0,3.4248659002574176,298.10636411514463,281.80679252680693,37.78095876827631,0.0236154832693347,840.05648,0.0
2023-09-01 07:00:00,2023-09-03 15:38:40,3.0,2.8680796857961584,296.3709112239138,282.641444394265,18.89041810180496,0.0558959515317305,781.40152,0.0
2023-09-01 08:00:00,2023-09-03 15:38:40,3.0,2.8680796857961584,296.3709112239138,282.641444394265,18.89041810180496,0.0558959515317305,724.58152,0.0
2023-09-01 09:00:00,2023-09-03 15:38:40,3.0,2.8680796857961584,296.3709112239138,282.641444394265,18.89041810180496,0.0558959515317305,640.24285,0.0
2023-09-01 10:00:00,2023-09-03 15:38:40,3.0,2.512335868492741,295.0392287241348,283.1709489244936,0.0,0.1125487377673338,600.61599,0.0
2023-09-01 11:00:00,2023-09-03 15:38:40,3.0,2.512335868492741,295.0392287241348,283.1709489244936,0.0,0.1125487377673338,552.60622,0.0
2023-09-01 12:00:00,2023-09-03 15:38:40,3.0,2.512335868492741,295.0392287241348,283.1709489244936,0.0,0.1125487377673338,524.11157,0.0
2023-09-01 13:00:00,2023-09-03 15:38:40,3.0,3.2605954305057234,300.09555307934124,283.5782209572794,0.0,0.1830994959283845,547.82372,381.11001
2023-09-01 14:00:00,2023-09-03 15:38:40,3.0,3.2605954305057234,300.09555307934124,283.5782209572794,0.0,0.1830994959283845,545.82194,3483.70995
2023-09-01 15:00:00,2023-09-03 15:38:40,3.0,3.2605954305057234,300.09555307934124,283.5782209572794,0.0,0.1830994959283845,575.25426,7934.79977
