UTC time,nat_gas,solar
2023-08-06 00:00:00,1116.0,134.0
2023-08-06 01:00:00,1135.0,119.0
2023-08-06 02:00:00,1153.0,35.0
2023-08-06 03:00:00,1138.0,0.0
2023-08-06 04:00:00,1141.0,0.0
2023-08-06 05:00:00,1102.0,0.0
2023-08-06 06:00:00,1095.0,0.0
2023-08-06 07:00:00,1063.0,0.0
2023-08-06 08:00:00,938.0,0.0
2023-08-06 09:00:00,831.0,0.0
2023-08-06 10:00:00,739.0,0.0
2023-08-06 11:00:00,699.0,0.0
2023-08-06 12:00:00,704.0,0.0
2023-08-06 13:00:00,699.0,2.0
2023-08-06 14:00:00,616.0,89.0
2023-08-06 15:00:00,489.0,183.0
2023-08-06 16:00:00,383.0,263.0
2023-08-06 17:00:00,513.0,257.0
2023-08-06 18:00:00,758.0,268.0
2023-08-06 19:00:00,884.0,243.0
2023-08-06 20:00:00,878.0,218.0
2023-08-06 21:00:00,1064.0,194.0
2023-08-06 22:00:00,1080.0,173.0
2023-08-06 23:00:00,1124.0,144.0
