UTC time,nat_gas,solar
2023-11-25 00:00:00,587.0,30.0
2023-11-25 01:00:00,682.0,0.0
2023-11-25 02:00:00,675.0,0.0
2023-11-25 03:00:00,723.0,0.0
2023-11-25 04:00:00,724.0,0.0
2023-11-25 05:00:00,703.0,3.0
2023-11-25 06:00:00,619.0,36.0
2023-11-25 07:00:00,626.0,1.0
2023-11-25 08:00:00,593.0,0.0
2023-11-25 09:00:00,549.0,0.0
2023-11-25 10:00:00,551.0,0.0
2023-11-25 11:00:00,548.0,0.0
2023-11-25 12:00:00,544.0,0.0
2023-11-25 13:00:00,554.0,0.0
2023-11-25 14:00:00,586.0,0.0
2023-11-25 15:00:00,551.0,38.0
2023-11-25 16:00:00,467.0,150.0
2023-11-25 17:00:00,380.0,94.0
2023-11-25 18:00:00,316.0,130.0
2023-11-25 19:00:00,310.0,135.0
2023-11-25 20:00:00,318.0,109.0
2023-11-25 21:00:00,310.0,107.0
2023-11-25 22:00:00,315.0,161.0
2023-11-25 23:00:00,339.0,90.0
