UTC time,nat_gas,solar
2023-07-31 00:00:00,1061.0,181.0
2023-07-31 01:00:00,1058.0,156.0
2023-07-31 02:00:00,1063.0,72.0
2023-07-31 03:00:00,1062.0,42.0
2023-07-31 04:00:00,1080.0,38.0
2023-07-31 05:00:00,1086.0,16.0
2023-07-31 06:00:00,1087.0,2.0
2023-07-31 07:00:00,1071.0,4.0
2023-07-31 08:00:00,1045.0,0.0
2023-07-31 09:00:00,987.0,0.0
2023-07-31 10:00:00,930.0,0.0
2023-07-31 11:00:00,894.0,0.0
2023-07-31 12:00:00,922.0,0.0
2023-07-31 13:00:00,964.0,6.0
2023-07-31 14:00:00,791.0,29.0
2023-07-31 15:00:00,797.0,61.0
2023-07-31 16:00:00,829.0,95.0
2023-07-31 17:00:00,906.0,88.0
2023-07-31 18:00:00,920.0,154.0
2023-07-31 19:00:00,958.0,164.0
2023-07-31 20:00:00,951.0,228.0
2023-07-31 21:00:00,956.0,158.0
2023-07-31 22:00:00,999.0,188.0
2023-07-31 23:00:00,1078.0,183.0
