,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-09-09 00:00:00,2023-09-11 16:15:59,3.0,331.88,1097.0,126.0
1,2023-09-09 01:00:00,2023-09-11 16:15:59,3.0,347.98,1138.0,72.0
2,2023-09-09 02:00:00,2023-09-11 16:15:59,3.0,369.33,1107.0,2.0
3,2023-09-09 03:00:00,2023-09-11 16:15:59,3.0,370.0,1044.0,0.0
4,2023-09-09 04:00:00,2023-09-11 16:15:59,3.0,370.0,1006.0,0.0
5,2023-09-09 05:00:00,2023-09-11 16:15:59,3.0,370.0,999.0,0.0
6,2023-09-09 06:00:00,2023-09-11 16:15:59,3.0,370.0,1000.0,0.0
7,2023-09-09 07:00:00,2023-09-11 16:15:59,3.0,370.0,951.0,0.0
8,2023-09-09 08:00:00,2023-09-11 16:15:59,3.0,370.0,806.0,0.0
9,2023-09-09 09:00:00,2023-09-11 16:15:59,3.0,370.0,669.0,0.0
10,2023-09-09 10:00:00,2023-09-11 16:15:59,3.0,370.0,645.0,0.0
11,2023-09-09 11:00:00,2023-09-11 16:15:59,3.0,370.0,648.0,0.0
12,2023-09-09 12:00:00,2023-09-11 16:15:59,3.0,370.0,631.0,0.0
13,2023-09-09 13:00:00,2023-09-11 16:15:59,3.0,370.0,638.0,0.0
14,2023-09-09 14:00:00,2023-09-11 16:15:59,3.0,338.24,607.0,57.0
15,2023-09-09 15:00:00,2023-09-11 16:15:59,3.0,274.66,507.0,176.0
16,2023-09-09 16:00:00,2023-09-11 16:15:59,3.0,261.8,467.0,193.0
17,2023-09-09 17:00:00,2023-09-11 16:15:59,3.0,261.78,508.0,210.0
18,2023-09-09 18:00:00,2023-09-11 16:15:59,3.0,284.9,683.0,204.0
19,2023-09-09 19:00:00,2023-09-11 16:15:59,3.0,300.23,852.0,198.0
20,2023-09-09 20:00:00,2023-09-11 16:15:59,3.0,300.8,865.0,199.0
21,2023-09-09 21:00:00,2023-09-11 16:15:59,3.0,305.82,934.0,196.0
22,2023-09-09 22:00:00,2023-09-11 16:15:59,3.0,318.53,1052.0,170.0
23,2023-09-09 23:00:00,2023-09-11 16:15:59,3.0,335.68,1066.0,109.0
