UTC time,nat_gas,solar
2023-07-26 00:00:00,1054.0,185.0
2023-07-26 01:00:00,1054.0,161.0
2023-07-26 02:00:00,1063.0,78.0
2023-07-26 03:00:00,1067.0,40.0
2023-07-26 04:00:00,1059.0,38.0
2023-07-26 05:00:00,1018.0,20.0
2023-07-26 06:00:00,1054.0,3.0
2023-07-26 07:00:00,998.0,0.0
2023-07-26 08:00:00,900.0,0.0
2023-07-26 09:00:00,872.0,0.0
2023-07-26 10:00:00,814.0,0.0
2023-07-26 11:00:00,741.0,0.0
2023-07-26 12:00:00,746.0,0.0
2023-07-26 13:00:00,747.0,7.0
2023-07-26 14:00:00,651.0,104.0
2023-07-26 15:00:00,655.0,182.0
2023-07-26 16:00:00,694.0,220.0
2023-07-26 17:00:00,836.0,254.0
2023-07-26 18:00:00,896.0,254.0
2023-07-26 19:00:00,966.0,244.0
2023-07-26 20:00:00,998.0,224.0
2023-07-26 21:00:00,1030.0,188.0
2023-07-26 22:00:00,1084.0,201.0
2023-07-26 23:00:00,1075.0,189.0
