UTC time,nat_gas,solar
2023-04-12 00:00:00,469.0,135.0
2023-04-12 01:00:00,592.0,80.0
2023-04-12 02:00:00,634.0,11.0
2023-04-12 03:00:00,626.0,5.0
2023-04-12 04:00:00,624.0,3.0
2023-04-12 05:00:00,594.0,0.0
2023-04-12 06:00:00,581.0,0.0
2023-04-12 07:00:00,505.0,0.0
2023-04-12 08:00:00,562.0,0.0
2023-04-12 09:00:00,608.0,0.0
2023-04-12 10:00:00,627.0,0.0
2023-04-12 11:00:00,614.0,0.0
2023-04-12 12:00:00,619.0,0.0
2023-04-12 13:00:00,619.0,1.0
2023-04-12 14:00:00,554.0,52.0
2023-04-12 15:00:00,536.0,131.0
2023-04-12 16:00:00,477.0,142.0
2023-04-12 17:00:00,478.0,141.0
2023-04-12 18:00:00,510.0,130.0
2023-04-12 19:00:00,545.0,155.0
2023-04-12 20:00:00,539.0,153.0
2023-04-12 21:00:00,549.0,150.0
2023-04-12 22:00:00,574.0,154.0
2023-04-12 23:00:00,558.0,150.0
