,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-19 00:00:00,2023-08-20 22:01:18,3.0,420.83,978.0,180.0
1,2023-08-19 01:00:00,2023-08-20 22:01:18,3.0,430.56,973.0,150.0
2,2023-08-19 02:00:00,2023-08-20 22:01:18,3.0,466.2,991.0,56.0
3,2023-08-19 03:00:00,2023-08-20 22:01:18,3.0,471.18,1019.0,45.0
4,2023-08-19 04:00:00,2023-08-20 22:01:18,3.0,477.53,971.0,28.0
5,2023-08-19 05:00:00,2023-08-20 22:01:18,3.0,484.27,844.0,11.0
6,2023-08-19 06:00:00,2023-08-20 22:01:18,3.0,488.9,806.0,2.0
7,2023-08-19 07:00:00,2023-08-20 22:01:18,3.0,490.0,744.0,0.0
8,2023-08-19 08:00:00,2023-08-20 22:01:18,3.0,490.0,651.0,0.0
9,2023-08-19 09:00:00,2023-08-20 22:01:18,3.0,490.0,669.0,0.0
10,2023-08-19 10:00:00,2023-08-20 22:01:18,3.0,490.0,594.0,0.0
11,2023-08-19 11:00:00,2023-08-20 22:01:18,3.0,490.0,611.0,0.0
12,2023-08-19 12:00:00,2023-08-20 22:01:18,3.0,490.0,611.0,0.0
13,2023-08-19 13:00:00,2023-08-20 22:01:18,3.0,488.55,611.0,2.0
14,2023-08-19 14:00:00,2023-08-20 22:01:18,3.0,436.42,599.0,82.0
15,2023-08-19 15:00:00,2023-08-20 22:01:18,3.0,377.84,549.0,185.0
16,2023-08-19 16:00:00,2023-08-20 22:01:18,3.0,351.71,570.0,257.0
17,2023-08-19 17:00:00,2023-08-20 22:01:18,3.0,347.06,579.0,274.0
18,2023-08-19 18:00:00,2023-08-20 22:01:18,3.0,356.2,614.0,264.0
19,2023-08-19 19:00:00,2023-08-20 22:01:18,3.0,367.96,651.0,246.0
20,2023-08-19 20:00:00,2023-08-20 22:01:18,3.0,396.72,773.0,205.0
21,2023-08-19 21:00:00,2023-08-20 22:01:18,3.0,413.3,946.0,197.0
22,2023-08-19 22:00:00,2023-08-20 22:01:18,3.0,411.99,955.0,203.0
23,2023-08-19 23:00:00,2023-08-20 22:01:18,3.0,417.43,1052.0,205.0
