datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-08-26 00:00:00,2023-08-27 18:30:16,3.0,4.182005588334498,300.17394152983104,286.7162215400828,36.62295823074054,0.5314028407370335,1148.90305,9206.88015
2023-08-26 01:00:00,2023-08-27 18:30:16,3.0,4.182005588334498,300.17394152983104,286.7162215400828,36.62295823074054,0.5314028407370335,1169.18575,3649.28009
2023-08-26 02:00:00,2023-08-27 18:30:16,3.0,4.182005588334498,300.17394152983104,286.7162215400828,36.62295823074054,0.5314028407370335,1151.77405,270.53001
2023-08-26 03:00:00,2023-08-27 18:30:16,3.0,4.182005588334498,300.17394152983104,286.7162215400828,36.62295823074054,0.5314028407370335,1113.85115,0.0
2023-08-26 04:00:00,2023-08-27 18:30:16,3.0,3.172834045207097,298.38150786221433,287.70975362836515,36.62295823074054,0.5314028407370335,1045.67779,0.0
2023-08-26 05:00:00,2023-08-27 18:30:16,3.0,3.172834045207097,298.38150786221433,287.70975362836515,36.62295823074054,0.5314028407370335,980.05116,0.0
2023-08-26 06:00:00,2023-08-27 18:30:16,3.0,3.172834045207097,298.38150786221433,287.70975362836515,36.62295823074054,0.5314028407370335,908.05615,0.0
2023-08-26 07:00:00,2023-08-27 18:30:16,3.0,2.2523595367252898,297.0646262493726,288.17527848272897,18.311605423453457,0.695618266037735,840.08942,0.0
2023-08-26 08:00:00,2023-08-27 18:30:16,3.0,2.2523595367252898,297.0646262493726,288.17527848272897,18.311605423453457,0.695618266037735,774.33885,0.0
2023-08-26 09:00:00,2023-08-27 18:30:16,3.0,2.2523595367252898,297.0646262493726,288.17527848272897,18.311605423453457,0.695618266037735,679.8002,0.0
2023-08-26 10:00:00,2023-08-27 18:30:16,3.0,2.0968726618073026,296.035826320109,288.2027076293957,0.0,0.7832209477877443,635.56277,0.0
2023-08-26 11:00:00,2023-08-27 18:30:16,3.0,2.0968726618073026,296.035826320109,288.2027076293957,0.0,0.7832209477877443,580.89199,0.0
2023-08-26 12:00:00,2023-08-27 18:30:16,3.0,2.0968726618073026,296.035826320109,288.2027076293957,0.0,0.7832209477877443,549.0914,0.0
2023-08-26 13:00:00,2023-08-27 18:30:16,3.0,2.64000926347538,300.1397424100143,288.00545161219804,0.0,0.8523710507958422,575.23827,783.16
2023-08-26 14:00:00,2023-08-27 18:30:16,3.0,2.64000926347538,300.1397424100143,288.00545161219804,0.0,0.8523710507958422,572.48009,5216.34996
2023-08-26 15:00:00,2023-08-27 18:30:16,3.0,2.64000926347538,300.1397424100143,288.00545161219804,0.0,0.8523710507958422,605.43888,10532.55952
2023-08-26 16:00:00,2023-08-27 18:30:16,3.0,3.809386541224118,305.08772210001865,285.797354647098,175.51684677206794,0.875923073955245,659.27033,12794.67976
2023-08-26 17:00:00,2023-08-27 18:30:16,3.0,3.809386541224118,305.08772210001865,285.797354647098,175.51684677206794,0.875923073955245,734.21107,13526.30051
2023-08-26 18:00:00,2023-08-27 18:30:16,3.0,3.809386541224118,305.08772210001865,285.797354647098,175.51684677206794,0.875923073955245,806.57208,13854.92026
2023-08-26 19:00:00,2023-08-27 18:30:16,3.0,5.116499598791345,306.7657385500684,284.1004772468755,455.73498414860353,0.878182796093725,886.25693,13919.3401
2023-08-26 20:00:00,2023-08-27 18:30:16,3.0,5.116499598791345,306.7657385500684,284.1004772468755,455.73498414860353,0.878182796093725,960.38168,13891.50967
2023-08-26 21:00:00,2023-08-27 18:30:16,3.0,5.116499598791345,306.7657385500684,284.1004772468755,455.73498414860353,0.878182796093725,1016.61997,13767.49999
2023-08-26 22:00:00,2023-08-27 18:30:16,3.0,5.1881662495048975,304.96696742875963,284.3380605621197,823.7222092277982,0.8983028752732491,1070.99894,13377.00021
2023-08-26 23:00:00,2023-08-27 18:30:16,3.0,5.1881662495048975,304.96696742875963,284.3380605621197,823.7222092277982,0.8983028752732491,1079.91577,12480.84026
2023-08-27 00:00:00,2023-08-27 18:30:16,3.0,5.1881662495048975,304.96696742875963,284.3380605621197,823.7222092277982,0.8983028752732491,1139.60695,6241.09694
2023-08-27 01:00:00,2023-08-27 18:30:16,3.0,3.934282044947277,300.823427814682,285.65216188656035,628.7844288665663,0.9766159244268215,1152.61071,5390.98045
2023-08-27 02:00:00,2023-08-27 18:30:16,3.0,3.934282044947277,300.823427814682,285.65216188656035,628.7844288665663,0.9766159244268215,1127.4622,4683.35048
2023-08-27 03:00:00,2023-08-27 18:30:16,3.0,3.934282044947277,300.823427814682,285.65216188656035,628.7844288665663,0.9766159244268215,1084.66289,4542.46111
2023-08-27 04:00:00,2023-08-27 18:30:16,3.0,3.1333559552965498,299.005473059262,286.4609150913748,33.917097916524014,1.0478583147242342,1012.03718,4474.09912
2023-08-27 05:00:00,2023-08-27 18:30:16,3.0,3.1333559552965498,299.005473059262,286.4609150913748,33.917097916524014,1.0478583147242342,942.48395,4288.68988
2023-08-27 06:00:00,2023-08-27 18:30:16,3.0,3.1333559552965498,299.005473059262,286.4609150913748,33.917097916524014,1.0478583147242342,867.59817,3450.79708
2023-08-27 07:00:00,2023-08-27 18:30:16,3.0,2.5382938369990224,297.4817883516128,286.9653923540584,16.958469765390298,1.0647946103202903,798.80453,2466.66182
2023-08-27 08:00:00,2023-08-27 18:30:16,3.0,2.5382938369990224,297.4817883516128,286.9653923540584,16.958469765390298,1.0647946103202903,732.68872,1789.48353
2023-08-27 09:00:00,2023-08-27 18:30:16,3.0,2.5382938369990224,297.4817883516128,286.9653923540584,16.958469765390298,1.0647946103202903,640.43306,1342.69046
2023-08-27 10:00:00,2023-08-27 18:30:16,3.0,2.372432160530808,296.27817012985,287.2529246607244,0.0,1.0700066432895057,599.55752,1203.80439
2023-08-27 11:00:00,2023-08-27 18:30:16,3.0,2.372432160530808,296.27817012985,287.2529246607244,0.0,1.0700066432895057,551.52096,1180.60432
2023-08-27 12:00:00,2023-08-27 18:30:16,3.0,2.372432160530808,296.27817012985,287.2529246607244,0.0,1.0700066432895057,525.81195,1215.58745
2023-08-27 13:00:00,2023-08-27 18:30:16,3.0,2.794776823549104,300.25167375962167,287.23431298714524,0.0,1.072169958062379,557.30621,1282.62423
2023-08-27 14:00:00,2023-08-27 18:30:16,3.0,2.794776823549104,300.25167375962167,287.23431298714524,0.0,1.072169958062379,561.4045,1734.12872
2023-08-27 15:00:00,2023-08-27 18:30:16,3.0,2.794776823549104,300.25167375962167,287.23431298714524,0.0,1.072169958062379,601.43713,2253.90287
2023-08-27 16:00:00,2023-08-27 18:30:16,3.0,3.940788283476057,305.07262464233474,285.6358827537107,164.03392255995146,1.0750570305633822,661.66318,2922.40717
2023-08-27 17:00:00,2023-08-27 18:30:16,3.0,3.940788283476057,305.07262464233474,285.6358827537107,164.03392255995146,1.0750570305633822,741.26648,3472.36702
2023-08-27 18:00:00,2023-08-27 18:30:16,3.0,3.940788283476057,305.07262464233474,285.6358827537107,164.03392255995146,1.0750570305633822,817.93213,3350.62979
2023-08-27 19:00:00,2023-08-27 18:30:16,3.0,4.736701410084094,306.65160965014115,284.42365872200946,432.8560308122695,1.0774024179138777,899.14781,3563.25784
2023-08-27 20:00:00,2023-08-27 18:30:16,3.0,4.736701410084094,306.65160965014115,284.42365872200946,432.8560308122695,1.0774024179138777,972.98821,3940.26579
2023-08-27 21:00:00,2023-08-27 18:30:16,3.0,4.736701410084094,306.65160965014115,284.42365872200946,432.8560308122695,1.0774024179138777,1026.36734,4921.56824
2023-08-27 22:00:00,2023-08-27 18:30:16,3.0,5.179522863078524,304.18394149948074,284.99128889417767,798.7160003721592,1.1121236599023792,1076.01065,5509.30369
2023-08-27 23:00:00,2023-08-27 18:30:16,3.0,5.179522863078524,304.18394149948074,284.99128889417767,798.7160003721592,1.1121236599023792,1080.0591,5723.47893
