UTC time,nat_gas,solar
2023-05-16 00:00:00,1009.0,129.0
2023-05-16 01:00:00,1019.0,81.0
2023-05-16 02:00:00,1031.0,10.0
2023-05-16 03:00:00,1028.0,0.0
2023-05-16 04:00:00,994.0,5.0
2023-05-16 05:00:00,902.0,3.0
2023-05-16 06:00:00,860.0,0.0
2023-05-16 07:00:00,782.0,0.0
2023-05-16 08:00:00,746.0,0.0
2023-05-16 09:00:00,698.0,0.0
2023-05-16 10:00:00,663.0,0.0
2023-05-16 11:00:00,615.0,0.0
2023-05-16 12:00:00,656.0,0.0
2023-05-16 13:00:00,741.0,7.0
2023-05-16 14:00:00,680.0,65.0
2023-05-16 15:00:00,605.0,145.0
2023-05-16 16:00:00,535.0,155.0
2023-05-16 17:00:00,549.0,157.0
2023-05-16 18:00:00,583.0,142.0
2023-05-16 19:00:00,596.0,183.0
2023-05-16 20:00:00,812.0,180.0
2023-05-16 21:00:00,924.0,169.0
2023-05-16 22:00:00,987.0,159.0
2023-05-16 23:00:00,1032.0,144.0
