UTC time,nat_gas,solar
2023-06-22 00:00:00,939.0,73.0
2023-06-22 01:00:00,965.0,40.0
2023-06-22 02:00:00,965.0,11.0
2023-06-22 03:00:00,1028.0,0.0
2023-06-22 04:00:00,1038.0,0.0
2023-06-22 05:00:00,922.0,0.0
2023-06-22 06:00:00,962.0,0.0
2023-06-22 07:00:00,863.0,0.0
2023-06-22 08:00:00,806.0,0.0
2023-06-22 09:00:00,771.0,0.0
2023-06-22 10:00:00,765.0,0.0
2023-06-22 11:00:00,752.0,0.0
2023-06-22 12:00:00,758.0,0.0
2023-06-22 13:00:00,753.0,10.0
2023-06-22 14:00:00,638.0,79.0
2023-06-22 15:00:00,486.0,146.0
2023-06-22 16:00:00,427.0,140.0
2023-06-22 17:00:00,469.0,142.0
2023-06-22 18:00:00,590.0,162.0
2023-06-22 19:00:00,758.0,150.0
2023-06-22 20:00:00,857.0,158.0
2023-06-22 21:00:00,986.0,151.0
2023-06-22 22:00:00,1040.0,141.0
2023-06-22 23:00:00,1046.0,135.0
