Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
36288,2023-02-21 00:00:00,2024-07-17 00:00:00,3.1,309.61,323.0,63.0
36289,2023-02-21 01:00:00,2024-07-17 00:00:00,3.1,358.97,423.0,13.0
36290,2023-02-21 02:00:00,2024-07-17 00:00:00,3.1,369.24,483.0,1.0
36291,2023-02-21 03:00:00,2024-07-17 00:00:00,3.1,370.0,495.0,0.0
36292,2023-02-21 04:00:00,2024-07-17 00:00:00,3.1,370.0,474.0,0.0
36293,2023-02-21 05:00:00,2024-07-17 00:00:00,3.1,370.0,432.0,0.0
36294,2023-02-21 06:00:00,2024-07-17 00:00:00,3.1,370.0,368.0,0.0
36295,2023-02-21 07:00:00,2024-07-17 00:00:00,3.1,370.0,281.0,0.0
36296,2023-02-21 08:00:00,2024-07-17 00:00:00,3.1,370.0,249.0,0.0
36297,2023-02-21 09:00:00,2024-07-17 00:00:00,3.1,370.0,211.0,0.0
36298,2023-02-21 10:00:00,2024-07-17 00:00:00,3.1,370.0,208.0,0.0
36299,2023-02-21 11:00:00,2024-07-17 00:00:00,3.1,370.0,215.0,0.0
36300,2023-02-21 12:00:00,2024-07-17 00:00:00,3.1,370.0,231.0,0.0
36301,2023-02-21 13:00:00,2024-07-17 00:00:00,3.1,370.0,288.0,0.0
36302,2023-02-21 14:00:00,2024-07-17 00:00:00,3.1,370.0,375.0,0.0
36303,2023-02-21 15:00:00,2024-07-17 00:00:00,3.1,367.35,416.0,3.0
36304,2023-02-21 16:00:00,2024-07-17 00:00:00,3.1,354.09,356.0,16.0
36305,2023-02-21 17:00:00,2024-07-17 00:00:00,3.1,341.02,353.0,30.0
36306,2023-02-21 18:00:00,2024-07-17 00:00:00,3.1,327.34,376.0,49.0
36307,2023-02-21 19:00:00,2024-07-17 00:00:00,3.1,305.61,318.0,67.0
36308,2023-02-21 20:00:00,2024-07-17 00:00:00,3.1,302.27,299.0,67.0
36309,2023-02-21 21:00:00,2024-07-17 00:00:00,3.1,311.8,300.0,56.0
36310,2023-02-21 22:00:00,2024-07-17 00:00:00,3.1,306.83,306.0,63.0
36311,2023-02-21 23:00:00,2024-07-17 00:00:00,3.1,312.16,313.0,58.0
