datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-08-05 00:00:00,4.59457202389018,303.31173873623266,284.70916179683,62.62919288021064,0.1192638087772232,1161.05182,10521.04967
2023-08-05 01:00:00,4.59457202389018,303.31173873623266,284.70916179683,62.62919288021064,0.1192638087772232,1181.36593,5290.66982
2023-08-05 02:00:00,4.59457202389018,303.31173873623266,284.70916179683,62.62919288021064,0.1192638087772232,1163.4493,712.92999
2023-08-05 03:00:00,4.59457202389018,303.31173873623266,284.70916179683,62.62919288021064,0.1192638087772232,1124.73281,2.59
2023-08-05 04:00:00,4.390430772693211,301.0120046428751,285.65301601225343,62.62919288021064,0.1192638087772232,1055.22932,0.0
2023-08-05 05:00:00,4.390430772693211,301.0120046428751,285.65301601225343,62.62919288021064,0.1192638087772232,988.44329,0.0
2023-08-05 06:00:00,4.390430772693211,301.0120046428751,285.65301601225343,62.62919288021064,0.1192638087772232,915.25145,0.0
2023-08-05 07:00:00,3.869265392935516,299.1401626858852,286.08980763085185,31.314690925745545,0.1473055457507992,846.09907,0.0
2023-08-05 08:00:00,3.869265392935516,299.1401626858852,286.08980763085185,31.314690925745545,0.1473055457507992,779.22485,0.0
2023-08-05 09:00:00,3.869265392935516,299.1401626858852,286.08980763085185,31.314690925745545,0.1473055457507992,683.4878,0.0
2023-08-05 10:00:00,3.316184954032971,297.57250649735033,286.24046292049314,0.0,0.168280085239357,638.78191,0.0
2023-08-05 11:00:00,3.316184954032971,297.57250649735033,286.24046292049314,0.0,0.168280085239357,583.49037,0.0
2023-08-05 12:00:00,3.316184954032971,297.57250649735033,286.24046292049314,0.0,0.168280085239357,551.46978,0.23
2023-08-05 13:00:00,4.028485724443739,302.8335667789013,285.6969613493628,0.0013124605291223,0.1880507333023,578.08812,1477.59
2023-08-05 14:00:00,4.028485724443739,302.8335667789013,285.6969613493628,0.0013124605291223,0.1880507333023,575.45144,6563.44021
2023-08-05 15:00:00,4.028485724443739,302.8335667789013,285.6969613493628,0.0013124605291223,0.1880507333023,609.072,11149.29993
