UTC time,nat_gas,solar
2023-07-17 00:00:00,1060.0,176.0
2023-07-17 01:00:00,1063.0,138.0
2023-07-17 02:00:00,1065.0,75.0
2023-07-17 03:00:00,1061.0,38.0
2023-07-17 04:00:00,1071.0,21.0
2023-07-17 05:00:00,1071.0,5.0
2023-07-17 06:00:00,1069.0,2.0
2023-07-17 07:00:00,1009.0,1.0
2023-07-17 08:00:00,918.0,1.0
2023-07-17 09:00:00,871.0,1.0
2023-07-17 10:00:00,818.0,1.0
2023-07-17 11:00:00,780.0,0.0
2023-07-17 12:00:00,793.0,0.0
2023-07-17 13:00:00,789.0,12.0
2023-07-17 14:00:00,684.0,117.0
2023-07-17 15:00:00,708.0,181.0
2023-07-17 16:00:00,714.0,215.0
2023-07-17 17:00:00,967.0,214.0
2023-07-17 18:00:00,1058.0,211.0
2023-07-17 19:00:00,1063.0,210.0
2023-07-17 20:00:00,1059.0,197.0
2023-07-17 21:00:00,1110.0,183.0
2023-07-17 22:00:00,1120.0,168.0
2023-07-17 23:00:00,1107.0,140.0
