UTC time,nat_gas,solar
2023-01-03 00:00:00,598.0,18.0
2023-01-03 01:00:00,668.0,0.0
2023-01-03 02:00:00,692.0,0.0
2023-01-03 03:00:00,658.0,0.0
2023-01-03 04:00:00,642.0,0.0
2023-01-03 05:00:00,680.0,0.0
2023-01-03 06:00:00,607.0,0.0
2023-01-03 07:00:00,530.0,0.0
2023-01-03 08:00:00,451.0,0.0
2023-01-03 09:00:00,428.0,0.0
2023-01-03 10:00:00,398.0,0.0
2023-01-03 11:00:00,402.0,0.0
2023-01-03 12:00:00,428.0,0.0
2023-01-03 13:00:00,467.0,0.0
2023-01-03 14:00:00,539.0,0.0
2023-01-03 15:00:00,509.0,1.0
2023-01-03 16:00:00,507.0,22.0
2023-01-03 17:00:00,458.0,52.0
2023-01-03 18:00:00,415.0,73.0
2023-01-03 19:00:00,368.0,78.0
2023-01-03 20:00:00,381.0,73.0
2023-01-03 21:00:00,407.0,66.0
2023-01-03 22:00:00,442.0,49.0
2023-01-03 23:00:00,436.0,43.0
