,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-24 00:00:00,2023-08-25 21:23:44,3.0,475.31,996.0,34.0
1,2023-08-24 01:00:00,2023-08-25 21:23:44,3.0,482.51,934.0,16.0
2,2023-08-24 02:00:00,2023-08-25 21:23:44,3.0,489.09,973.0,2.0
3,2023-08-24 03:00:00,2023-08-25 21:23:44,3.0,490.0,963.0,0.0
4,2023-08-24 04:00:00,2023-08-25 21:23:44,3.0,490.0,949.0,0.0
5,2023-08-24 05:00:00,2023-08-25 21:23:44,3.0,490.0,861.0,0.0
6,2023-08-24 06:00:00,2023-08-25 21:23:44,3.0,490.0,768.0,0.0
7,2023-08-24 07:00:00,2023-08-25 21:23:44,3.0,490.0,705.0,0.0
8,2023-08-24 08:00:00,2023-08-25 21:23:44,3.0,490.0,711.0,0.0
9,2023-08-24 09:00:00,2023-08-25 21:23:44,3.0,490.0,710.0,0.0
10,2023-08-24 10:00:00,2023-08-25 21:23:44,3.0,490.0,605.0,0.0
11,2023-08-24 11:00:00,2023-08-25 21:23:44,3.0,490.0,623.0,0.0
12,2023-08-24 12:00:00,2023-08-25 21:23:44,3.0,490.0,622.0,0.0
13,2023-08-24 13:00:00,2023-08-25 21:23:44,3.0,490.0,607.0,0.0
14,2023-08-24 14:00:00,2023-08-25 21:23:44,3.0,463.58,602.0,38.0
15,2023-08-24 15:00:00,2023-08-25 21:23:44,3.0,430.71,592.0,91.0
16,2023-08-24 16:00:00,2023-08-25 21:23:44,3.0,377.72,563.0,190.0
17,2023-08-24 17:00:00,2023-08-25 21:23:44,3.0,360.95,568.0,232.0
18,2023-08-24 18:00:00,2023-08-25 21:23:44,3.0,365.78,643.0,249.0
19,2023-08-24 19:00:00,2023-08-25 21:23:44,3.0,398.12,761.0,198.0
20,2023-08-24 20:00:00,2023-08-25 21:23:44,3.0,409.7,872.0,192.0
21,2023-08-24 21:00:00,2023-08-25 21:23:44,3.0,416.03,963.0,192.0
22,2023-08-24 22:00:00,2023-08-25 21:23:44,3.0,415.71,973.0,195.0
23,2023-08-24 23:00:00,2023-08-25 21:23:44,3.0,421.19,1066.0,195.0
