Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
37152,2023-03-29 00:00:00,2024-07-17 00:00:00,3.1,380.55,279.0,91.0
37153,2023-03-29 01:00:00,2024-07-17 00:00:00,3.1,443.1,365.0,43.0
37154,2023-03-29 02:00:00,2024-07-17 00:00:00,3.1,488.06,456.0,2.0
37155,2023-03-29 03:00:00,2024-07-17 00:00:00,3.1,490.0,503.0,0.0
37156,2023-03-29 04:00:00,2024-07-17 00:00:00,3.1,490.0,507.0,0.0
37157,2023-03-29 05:00:00,2024-07-17 00:00:00,3.1,490.0,471.0,0.0
37158,2023-03-29 06:00:00,2024-07-17 00:00:00,3.1,490.0,475.0,0.0
37159,2023-03-29 07:00:00,2024-07-17 00:00:00,3.1,490.0,397.0,0.0
37160,2023-03-29 08:00:00,2024-07-17 00:00:00,3.1,490.0,358.0,0.0
37161,2023-03-29 09:00:00,2024-07-17 00:00:00,3.1,490.0,343.0,0.0
37162,2023-03-29 10:00:00,2024-07-17 00:00:00,3.1,490.0,350.0,0.0
37163,2023-03-29 11:00:00,2024-07-17 00:00:00,3.1,490.0,367.0,0.0
37164,2023-03-29 12:00:00,2024-07-17 00:00:00,3.1,490.0,421.0,0.0
37165,2023-03-29 13:00:00,2024-07-17 00:00:00,3.1,490.0,507.0,0.0
37166,2023-03-29 14:00:00,2024-07-17 00:00:00,3.1,475.78,515.0,17.0
37167,2023-03-29 15:00:00,2024-07-17 00:00:00,3.1,434.56,534.0,76.0
37168,2023-03-29 16:00:00,2024-07-17 00:00:00,3.1,399.72,389.0,99.0
37169,2023-03-29 17:00:00,2024-07-17 00:00:00,3.1,388.56,359.0,106.0
37170,2023-03-29 18:00:00,2024-07-17 00:00:00,3.1,381.49,338.0,109.0
37171,2023-03-29 19:00:00,2024-07-17 00:00:00,3.1,372.67,310.0,111.0
37172,2023-03-29 20:00:00,2024-07-17 00:00:00,3.1,370.84,309.0,113.0
37173,2023-03-29 21:00:00,2024-07-17 00:00:00,3.1,379.48,345.0,114.0
37174,2023-03-29 22:00:00,2024-07-17 00:00:00,3.1,384.92,372.0,115.0
37175,2023-03-29 23:00:00,2024-07-17 00:00:00,3.1,402.88,419.0,102.0
