Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
39600,2023-07-09 00:00:00,2024-07-17 00:00:00,3.1,327.5,940.0,122.0
39601,2023-07-09 01:00:00,2024-07-17 00:00:00,3.1,335.06,959.0,100.0
39602,2023-07-09 02:00:00,2024-07-17 00:00:00,3.1,349.69,964.0,56.0
39603,2023-07-09 03:00:00,2024-07-17 00:00:00,3.1,361.06,1010.0,25.0
39604,2023-07-09 04:00:00,2024-07-17 00:00:00,3.1,365.88,978.0,11.0
39605,2023-07-09 05:00:00,2024-07-17 00:00:00,3.1,367.49,1024.0,7.0
39606,2023-07-09 06:00:00,2024-07-17 00:00:00,3.1,368.24,1045.0,5.0
39607,2023-07-09 07:00:00,2024-07-17 00:00:00,3.1,370.0,1020.0,0.0
39608,2023-07-09 08:00:00,2024-07-17 00:00:00,3.1,370.0,882.0,0.0
39609,2023-07-09 09:00:00,2024-07-17 00:00:00,3.1,370.0,788.0,0.0
39610,2023-07-09 10:00:00,2024-07-17 00:00:00,3.1,370.0,733.0,0.0
39611,2023-07-09 11:00:00,2024-07-17 00:00:00,3.1,370.0,650.0,0.0
39612,2023-07-09 12:00:00,2024-07-17 00:00:00,3.1,370.0,619.0,0.0
39613,2023-07-09 13:00:00,2024-07-17 00:00:00,3.1,365.44,641.0,8.0
39614,2023-07-09 14:00:00,2024-07-17 00:00:00,3.1,335.76,608.0,62.0
39615,2023-07-09 15:00:00,2024-07-17 00:00:00,3.1,288.98,560.0,157.0
39616,2023-07-09 16:00:00,2024-07-17 00:00:00,3.1,242.3,425.0,224.0
39617,2023-07-09 17:00:00,2024-07-17 00:00:00,3.1,263.68,563.0,227.0
39618,2023-07-09 18:00:00,2024-07-17 00:00:00,3.1,276.35,661.0,224.0
39619,2023-07-09 19:00:00,2024-07-17 00:00:00,3.1,288.85,751.0,211.0
39620,2023-07-09 20:00:00,2024-07-17 00:00:00,3.1,297.58,789.0,192.0
39621,2023-07-09 21:00:00,2024-07-17 00:00:00,3.1,306.87,841.0,173.0
39622,2023-07-09 22:00:00,2024-07-17 00:00:00,3.1,304.11,840.0,182.0
39623,2023-07-09 23:00:00,2024-07-17 00:00:00,3.1,324.28,915.0,129.0
