UTC time,nat_gas,solar
2023-11-24 00:00:00,629.0,14.0
2023-11-24 01:00:00,680.0,0.0
2023-11-24 02:00:00,517.0,0.0
2023-11-24 03:00:00,460.0,0.0
2023-11-24 04:00:00,443.0,0.0
2023-11-24 05:00:00,412.0,0.0
2023-11-24 06:00:00,483.0,0.0
2023-11-24 07:00:00,442.0,0.0
2023-11-24 08:00:00,378.0,0.0
2023-11-24 09:00:00,402.0,0.0
2023-11-24 10:00:00,344.0,0.0
2023-11-24 11:00:00,380.0,0.0
2023-11-24 12:00:00,417.0,0.0
2023-11-24 13:00:00,416.0,0.0
2023-11-24 14:00:00,458.0,12.0
2023-11-24 15:00:00,429.0,89.0
2023-11-24 16:00:00,356.0,174.0
2023-11-24 17:00:00,305.0,173.0
2023-11-24 18:00:00,307.0,180.0
2023-11-24 19:00:00,310.0,164.0
2023-11-24 20:00:00,311.0,171.0
2023-11-24 21:00:00,308.0,173.0
2023-11-24 22:00:00,317.0,145.0
2023-11-24 23:00:00,425.0,127.0
