UTC time,nat_gas,solar
2023-07-09 00:00:00,940.0,122.0
2023-07-09 01:00:00,959.0,100.0
2023-07-09 02:00:00,964.0,56.0
2023-07-09 03:00:00,1010.0,25.0
2023-07-09 04:00:00,978.0,11.0
2023-07-09 05:00:00,1024.0,7.0
2023-07-09 06:00:00,1045.0,5.0
2023-07-09 07:00:00,1020.0,0.0
2023-07-09 08:00:00,882.0,0.0
2023-07-09 09:00:00,788.0,0.0
2023-07-09 10:00:00,733.0,0.0
2023-07-09 11:00:00,650.0,0.0
2023-07-09 12:00:00,619.0,0.0
2023-07-09 13:00:00,641.0,8.0
2023-07-09 14:00:00,608.0,62.0
2023-07-09 15:00:00,560.0,157.0
2023-07-09 16:00:00,425.0,224.0
2023-07-09 17:00:00,563.0,227.0
2023-07-09 18:00:00,661.0,224.0
2023-07-09 19:00:00,751.0,211.0
2023-07-09 20:00:00,789.0,192.0
2023-07-09 21:00:00,841.0,173.0
2023-07-09 22:00:00,840.0,182.0
2023-07-09 23:00:00,915.0,129.0
