UTC time,nat_gas,solar
2023-05-08 00:00:00,702.0,184.0
2023-05-08 01:00:00,705.0,163.0
2023-05-08 02:00:00,718.0,41.0
2023-05-08 03:00:00,752.0,3.0
2023-05-08 04:00:00,738.0,3.0
2023-05-08 05:00:00,667.0,9.0
2023-05-08 06:00:00,607.0,9.0
2023-05-08 07:00:00,526.0,8.0
2023-05-08 08:00:00,491.0,5.0
2023-05-08 09:00:00,441.0,3.0
2023-05-08 10:00:00,428.0,1.0
2023-05-08 11:00:00,438.0,1.0
2023-05-08 12:00:00,471.0,1.0
2023-05-08 13:00:00,513.0,11.0
2023-05-08 14:00:00,411.0,94.0
2023-05-08 15:00:00,371.0,141.0
2023-05-08 16:00:00,403.0,164.0
2023-05-08 17:00:00,452.0,177.0
2023-05-08 18:00:00,480.0,199.0
2023-05-08 19:00:00,454.0,207.0
2023-05-08 20:00:00,479.0,199.0
2023-05-08 21:00:00,563.0,200.0
2023-05-08 22:00:00,631.0,208.0
2023-05-08 23:00:00,681.0,191.0
