datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-06-27 00:00:00,5.5139362046705,303.87482562316006,279.96011706309935,88.28483067783483,0.0269872626440905,1154.4197,11036.26028
2023-06-27 01:00:00,5.5139362046705,303.87482562316006,279.96011706309935,88.28483067783483,0.0269872626440905,1179.70533,6677.43977
2023-06-27 02:00:00,5.5139362046705,303.87482562316006,279.96011706309935,88.28483067783483,0.0269872626440905,1167.65014,1746.82997
2023-06-27 03:00:00,5.5139362046705,303.87482562316006,279.96011706309935,88.28483067783483,0.0269872626440905,1133.13745,6.09
2023-06-27 04:00:00,5.069278223635223,301.13792543256454,281.4180151735068,88.28483067783483,0.0269872626440905,1068.12155,0.0
2023-06-27 05:00:00,5.069278223635223,301.13792543256454,281.4180151735068,88.28483067783483,0.0269872626440905,1005.27864,0.0
2023-06-27 06:00:00,5.069278223635223,301.13792543256454,281.4180151735068,88.28483067783483,0.0269872626440905,935.35759,0.0
2023-06-27 07:00:00,3.9370032506255694,298.8382330023327,281.9629011435911,44.1423317463134,0.032832100673201,868.0449,0.0
2023-06-27 08:00:00,3.9370032506255694,298.8382330023327,281.9629011435911,44.1423317463134,0.032832100673201,802.62648,0.0
2023-06-27 09:00:00,3.9370032506255694,298.8382330023327,281.9629011435911,44.1423317463134,0.032832100673201,706.60435,0.0
2023-06-27 10:00:00,3.1880794304881,297.0776241927746,282.1842204691462,0.0,0.0350776746594057,660.08889,0.0
2023-06-27 11:00:00,3.1880794304881,297.0776241927746,282.1842204691462,0.0,0.0350776746594057,600.90097,0.0
2023-06-27 12:00:00,3.1880794304881,297.0776241927746,282.1842204691462,0.0,0.0350776746594057,564.92762,45.7
2023-06-27 13:00:00,4.501092753108445,304.019246280831,281.103194381096,0.1853174096061308,0.0351708200840055,587.36345,2600.85005
2023-06-27 14:00:00,4.501092753108445,304.019246280831,281.103194381096,0.1853174096061308,0.0351708200840055,579.88183,8045.6101
2023-06-27 15:00:00,4.501092753108445,304.019246280831,281.103194381096,0.1853174096061308,0.0351708200840055,607.92874,11741.29971
