UTC time,nat_gas,solar
2023-05-07 00:00:00,489.0,181.0
2023-05-07 01:00:00,527.0,157.0
2023-05-07 02:00:00,667.0,85.0
2023-05-07 03:00:00,712.0,19.0
2023-05-07 04:00:00,743.0,9.0
2023-05-07 05:00:00,695.0,9.0
2023-05-07 06:00:00,643.0,2.0
2023-05-07 07:00:00,625.0,1.0
2023-05-07 08:00:00,487.0,0.0
2023-05-07 09:00:00,420.0,0.0
2023-05-07 10:00:00,385.0,0.0
2023-05-07 11:00:00,371.0,0.0
2023-05-07 12:00:00,350.0,0.0
2023-05-07 13:00:00,328.0,15.0
2023-05-07 14:00:00,325.0,70.0
2023-05-07 15:00:00,324.0,186.0
2023-05-07 16:00:00,323.0,194.0
2023-05-07 17:00:00,320.0,196.0
2023-05-07 18:00:00,358.0,198.0
2023-05-07 19:00:00,407.0,221.0
2023-05-07 20:00:00,440.0,204.0
2023-05-07 21:00:00,479.0,119.0
2023-05-07 22:00:00,592.0,196.0
2023-05-07 23:00:00,671.0,192.0
