datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-08-06 00:00:00,4.734093126750649,303.9633702254107,283.51331343365246,67.9202553157194,0.1130042426415468,1179.75011,10526.19019
2023-08-06 01:00:00,4.734093126750649,303.9633702254107,283.51331343365246,67.9202553157194,0.1130042426415468,1207.82318,5663.27013
2023-08-06 02:00:00,4.734093126750649,303.9633702254107,283.51331343365246,67.9202553157194,0.1130042426415468,1197.76271,1082.94006
2023-08-06 03:00:00,4.734093126750649,303.9633702254107,283.51331343365246,67.9202553157194,0.1130042426415468,1163.65307,0.01
2023-08-06 04:00:00,4.817994787462627,301.51058285627505,284.82874460432896,67.9202553157194,0.1130042426415468,1097.91605,0.0
2023-08-06 05:00:00,4.817994787462627,301.51058285627505,284.82874460432896,67.9202553157194,0.1130042426415468,1034.46155,0.0
2023-08-06 06:00:00,4.817994787462627,301.51058285627505,284.82874460432896,67.9202553157194,0.1130042426415468,963.47335,0.0
2023-08-06 07:00:00,4.27616486530825,299.4244955895917,285.6664423113564,33.95993735250988,0.1742748015476243,894.33916,0.0
2023-08-06 08:00:00,4.27616486530825,299.4244955895917,285.6664423113564,33.95993735250988,0.1742748015476243,827.03745,0.0
2023-08-06 09:00:00,4.27616486530825,299.4244955895917,285.6664423113564,33.95993735250988,0.1742748015476243,728.0042,0.0
2023-08-06 10:00:00,3.3179120996123963,297.6446486146752,286.26789728981646,0.0,0.2224738348715857,679.38522,0.0
2023-08-06 11:00:00,3.3179120996123963,297.6446486146752,286.26789728981646,0.0,0.2224738348715857,616.59215,0.0
2023-08-06 12:00:00,3.3179120996123963,297.6446486146752,286.26789728981646,0.0,0.2224738348715857,577.93777,0.21
2023-08-06 13:00:00,3.907807281658776,302.7196439037853,286.12055220607704,0.0009029849294243,0.2520460583344836,599.21501,1387.67
2023-08-06 14:00:00,3.907807281658776,302.7196439037853,286.12055220607704,0.0009029849294243,0.2520460583344836,589.37946,6374.76006
2023-08-06 15:00:00,3.907807281658776,302.7196439037853,286.12055220607704,0.0009029849294243,0.2520460583344836,615.96222,11021.64035
2023-08-06 16:00:00,3.96060159611323,308.4640130712685,283.95769140548776,207.8284934727361,0.2577374949749416,664.42427,12681.99018
2023-08-06 17:00:00,3.96060159611323,308.4640130712685,283.95769140548776,207.8284934727361,0.2577374949749416,736.46006,13302.73972
2023-08-06 18:00:00,3.96060159611323,308.4640130712685,283.95769140548776,207.8284934727361,0.2577374949749416,806.14344,13611.15965
2023-08-06 19:00:00,4.666691344481077,311.3749464389218,281.8542195130114,490.50120636678935,0.2646420840288947,886.63295,13705.43021
2023-08-06 20:00:00,4.666691344481077,311.3749464389218,281.8542195130114,490.50120636678935,0.2646420840288947,963.17906,13682.03
2023-08-06 21:00:00,4.666691344481077,311.3749464389218,281.8542195130114,490.50120636678935,0.2646420840288947,1024.09839,13547.40038
2023-08-06 22:00:00,5.401932962969932,310.33606909451305,281.47524518684133,954.8636939470896,0.2820184581036022,1084.83486,13167.42009
2023-08-06 23:00:00,5.401932962969932,310.33606909451305,281.47524518684133,954.8636939470896,0.2820184581036022,1099.08252,12442.29957
2023-08-07 00:00:00,5.401932962969932,310.33606909451305,281.47524518684133,954.8636939470896,0.2820184581036022,1168.23394,6350.17973
2023-08-07 01:00:00,5.266311924291683,304.0468310489201,283.5494801724676,768.1111586874761,0.3610245177841359,1190.21707,5515.63751
2023-08-07 02:00:00,5.266311924291683,304.0468310489201,283.5494801724676,768.1111586874761,0.3610245177841359,1173.8497,4788.62658
2023-08-07 03:00:00,5.266311924291683,304.0468310489201,283.5494801724676,768.1111586874761,0.3610245177841359,1135.91152,4586.23263
2023-08-07 04:00:00,4.753831592204019,301.3606243308513,285.5035813470707,66.23424189160599,0.5418761175584847,1066.86609,4448.00231
2023-08-07 05:00:00,4.753831592204019,301.3606243308513,285.5035813470707,66.23424189160599,0.5418761175584847,1000.48951,4230.407
2023-08-07 06:00:00,4.753831592204019,301.3606243308513,285.5035813470707,66.23424189160599,0.5418761175584847,927.45607,3415.06409
2023-08-07 07:00:00,4.020983360664473,299.2481472422794,286.53855181963263,33.11692406580639,0.5856723263120327,857.99723,2503.02216
2023-08-07 08:00:00,4.020983360664473,299.2481472422794,286.53855181963263,33.11692406580639,0.5856723263120327,790.73744,1897.87011
2023-08-07 09:00:00,4.020983360664473,299.2481472422794,286.53855181963263,33.11692406580639,0.5856723263120327,693.98111,1448.63146
2023-08-07 10:00:00,3.4823587792388007,297.5866944148551,287.0614909533115,0.0,0.6113694418132334,648.3151,1232.21118
2023-08-07 11:00:00,3.4823587792388007,297.5866944148551,287.0614909533115,0.0,0.6113694418132334,591.25549,1128.64232
2023-08-07 12:00:00,3.4823587792388007,297.5866944148551,287.0614909533115,0.0,0.6113694418132334,557.75744,1148.03355
2023-08-07 13:00:00,4.056362688899508,302.22567774142254,286.56215434166074,0.0006732332184087,0.6265092859522347,583.35597,1260.42885
2023-08-07 14:00:00,4.056362688899508,302.22567774142254,286.56215434166074,0.0006732332184087,0.6265092859522347,579.21032,1784.24865
2023-08-07 15:00:00,4.056362688899508,302.22567774142254,286.56215434166074,0.0006732332184087,0.6265092859522347,611.49775,2356.89106
2023-08-07 16:00:00,4.096839972031702,308.02221998682325,284.1159114565294,201.2215078786573,0.6305737923544105,665.04608,3038.87501
2023-08-07 17:00:00,4.096839972031702,308.02221998682325,284.1159114565294,201.2215078786573,0.6305737923544105,740.60991,3581.12307
2023-08-07 18:00:00,4.096839972031702,308.02221998682325,284.1159114565294,201.2215078786573,0.6305737923544105,813.54958,3439.61169
2023-08-07 19:00:00,4.991225623285337,310.8108060482439,281.8977134740684,480.0234273376225,0.6338264360516779,894.8829,3650.26335
2023-08-07 20:00:00,4.991225623285337,310.8108060482439,281.8977134740684,480.0234273376225,0.6338264360516779,970.81235,4030.53003
2023-08-07 21:00:00,4.991225623285337,310.8108060482439,281.8977134740684,480.0234273376225,0.6338264360516779,1029.04956,5011.33096
2023-08-07 22:00:00,6.537160731902008,309.1124933793857,281.738097652359,925.974623449283,0.6641261544601034,1085.59331,5590.96802
2023-08-07 23:00:00,6.537160731902008,309.1124933793857,281.738097652359,925.974623449283,0.6641261544601034,1095.74621,5810.55571
2023-08-08 00:00:00,6.537160731902008,309.1124933793857,281.738097652359,925.974623449283,0.6641261544601034,1158.3231,3600.20468
2023-08-08 01:00:00,6.033956505436716,302.3437090380037,284.03148423564124,741.5373126257228,0.9259164227927,1176.50328,3297.81974
2023-08-08 02:00:00,6.033956505436716,302.3437090380037,284.03148423564124,741.5373126257228,0.9259164227927,1156.31855,3012.62169
2023-08-08 03:00:00,6.033956505436716,302.3437090380037,284.03148423564124,741.5373126257228,0.9259164227927,1116.17272,3000.33508
2023-08-08 04:00:00,5.135353588723641,299.58191467782376,286.03396110208257,59.611799996855055,1.447314859275482,1045.36422,3052.13422
2023-08-08 05:00:00,5.135353588723641,299.58191467782376,286.03396110208257,59.611799996855055,1.447314859275482,977.42719,2969.42272
2023-08-08 06:00:00,5.135353588723641,299.58191467782376,286.03396110208257,59.611799996855055,1.447314859275482,903.38828,2433.6031
2023-08-08 07:00:00,3.7609304841536977,297.9102958604874,287.012232272707,29.80580172596779,1.6974795168053651,833.99375,1651.30573
2023-08-08 08:00:00,3.7609304841536977,297.9102958604874,287.012232272707,29.80580172596779,1.6974795168053651,767.01283,995.7001
2023-08-08 09:00:00,3.7609304841536977,297.9102958604874,287.012232272707,29.80580172596779,1.6974795168053651,671.94537,567.60939
2023-08-08 10:00:00,3.263346046605716,296.7140863746378,287.2562006898152,0.0,1.7303747514889565,628.22519,319.00557
2023-08-08 11:00:00,3.263346046605716,296.7140863746378,287.2562006898152,0.0,1.7303747514889565,574.87881,202.48784
