UTC time,nat_gas,solar
2023-02-10 00:00:00,391.0,52.0
2023-02-10 01:00:00,521.0,10.0
2023-02-10 02:00:00,620.0,1.0
2023-02-10 03:00:00,632.0,0.0
2023-02-10 04:00:00,624.0,0.0
2023-02-10 05:00:00,586.0,0.0
2023-02-10 06:00:00,523.0,0.0
2023-02-10 07:00:00,502.0,0.0
2023-02-10 08:00:00,460.0,0.0
2023-02-10 09:00:00,437.0,0.0
2023-02-10 10:00:00,430.0,0.0
2023-02-10 11:00:00,436.0,0.0
2023-02-10 12:00:00,465.0,0.0
2023-02-10 13:00:00,525.0,0.0
2023-02-10 14:00:00,618.0,0.0
2023-02-10 15:00:00,570.0,23.0
2023-02-10 16:00:00,444.0,74.0
2023-02-10 17:00:00,358.0,87.0
2023-02-10 18:00:00,321.0,89.0
2023-02-10 19:00:00,276.0,88.0
2023-02-10 20:00:00,239.0,88.0
2023-02-10 21:00:00,222.0,90.0
2023-02-10 22:00:00,222.0,90.0
2023-02-10 23:00:00,246.0,87.0
