UTC time,nat_gas,solar
2023-09-29 00:00:00,883.0,185.0
2023-09-29 01:00:00,1012.0,53.0
2023-09-29 02:00:00,1010.0,13.0
2023-09-29 03:00:00,1010.0,2.0
2023-09-29 04:00:00,1027.0,0.0
2023-09-29 05:00:00,913.0,0.0
2023-09-29 06:00:00,858.0,0.0
2023-09-29 07:00:00,829.0,0.0
2023-09-29 08:00:00,707.0,0.0
2023-09-29 09:00:00,667.0,0.0
2023-09-29 10:00:00,654.0,0.0
2023-09-29 11:00:00,643.0,0.0
2023-09-29 12:00:00,655.0,0.0
2023-09-29 13:00:00,686.0,0.0
2023-09-29 14:00:00,704.0,32.0
2023-09-29 15:00:00,561.0,134.0
2023-09-29 16:00:00,459.0,168.0
2023-09-29 17:00:00,429.0,191.0
2023-09-29 18:00:00,612.0,197.0
2023-09-29 19:00:00,685.0,193.0
2023-09-29 20:00:00,796.0,191.0
2023-09-29 21:00:00,862.0,191.0
2023-09-29 22:00:00,868.0,164.0
2023-09-29 23:00:00,831.0,180.0
