UTC time,nat_gas,solar
2023-04-07 00:00:00,292.0,111.0
2023-04-07 01:00:00,433.0,64.0
2023-04-07 02:00:00,611.0,4.0
2023-04-07 03:00:00,656.0,0.0
2023-04-07 04:00:00,616.0,0.0
2023-04-07 05:00:00,575.0,0.0
2023-04-07 06:00:00,633.0,0.0
2023-04-07 07:00:00,591.0,0.0
2023-04-07 08:00:00,531.0,0.0
2023-04-07 09:00:00,491.0,0.0
2023-04-07 10:00:00,457.0,0.0
2023-04-07 11:00:00,505.0,0.0
2023-04-07 12:00:00,533.0,0.0
2023-04-07 13:00:00,571.0,30.0
2023-04-07 14:00:00,537.0,32.0
2023-04-07 15:00:00,478.0,97.0
2023-04-07 16:00:00,407.0,116.0
2023-04-07 17:00:00,364.0,122.0
2023-04-07 18:00:00,237.0,124.0
2023-04-07 19:00:00,200.0,124.0
2023-04-07 20:00:00,205.0,124.0
2023-04-07 21:00:00,218.0,145.0
2023-04-07 22:00:00,223.0,104.0
2023-04-07 23:00:00,242.0,118.0
