,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-22 00:00:00,2023-08-23 19:34:33,3.0,318.22,1100.0,179.0
1,2023-08-22 01:00:00,2023-08-23 19:34:33,3.0,335.36,1094.0,113.0
2,2023-08-22 02:00:00,2023-08-23 19:34:33,3.0,354.89,1127.0,48.0
3,2023-08-22 03:00:00,2023-08-23 19:34:33,3.0,358.09,1143.0,38.0
4,2023-08-22 04:00:00,2023-08-23 19:34:33,3.0,363.27,918.0,17.0
5,2023-08-22 05:00:00,2023-08-23 19:34:33,3.0,368.77,897.0,3.0
6,2023-08-22 06:00:00,2023-08-23 19:34:33,3.0,370.0,867.0,0.0
7,2023-08-22 07:00:00,2023-08-23 19:34:33,3.0,370.0,705.0,0.0
8,2023-08-22 08:00:00,2023-08-23 19:34:33,3.0,370.0,613.0,0.0
9,2023-08-22 09:00:00,2023-08-23 19:34:33,3.0,370.0,631.0,0.0
10,2023-08-22 10:00:00,2023-08-23 19:34:33,3.0,370.0,629.0,0.0
11,2023-08-22 11:00:00,2023-08-23 19:34:33,3.0,370.0,630.0,0.0
12,2023-08-22 12:00:00,2023-08-23 19:34:33,3.0,370.0,632.0,0.0
13,2023-08-22 13:00:00,2023-08-23 19:34:33,3.0,370.0,631.0,0.0
14,2023-08-22 14:00:00,2023-08-23 19:34:33,3.0,338.18,627.0,59.0
15,2023-08-22 15:00:00,2023-08-23 19:34:33,3.0,293.29,627.0,164.0
16,2023-08-22 16:00:00,2023-08-23 19:34:33,3.0,249.58,514.0,248.0
17,2023-08-22 17:00:00,2023-08-23 19:34:33,3.0,257.92,573.0,249.0
18,2023-08-22 18:00:00,2023-08-23 19:34:33,3.0,274.17,658.0,230.0
19,2023-08-22 19:00:00,2023-08-23 19:34:33,3.0,287.54,802.0,230.0
20,2023-08-22 20:00:00,2023-08-23 19:34:33,3.0,310.72,975.0,186.0
21,2023-08-22 21:00:00,2023-08-23 19:34:33,3.0,319.58,1103.0,174.0
22,2023-08-22 22:00:00,2023-08-23 19:34:33,3.0,316.51,1136.0,192.0
23,2023-08-22 23:00:00,2023-08-23 19:34:33,3.0,324.75,1141.0,159.0
