datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-08-12 00:00:00,2023-08-13 18:27:37,3.0,5.038923162543735,301.02116966241584,286.51056160197726,48.06651487043106,0.4018085126258125,1077.25208,9430.20045
2023-08-12 01:00:00,2023-08-13 18:27:37,3.0,5.038923162543735,301.02116966241584,286.51056160197726,48.06651487043106,0.4018085126258125,1106.78638,4533.12984
2023-08-12 02:00:00,2023-08-13 18:27:37,3.0,5.038923162543735,301.02116966241584,286.51056160197726,48.06651487043106,0.4018085126258125,1110.25054,673.09998
2023-08-12 03:00:00,2023-08-13 18:27:37,3.0,5.038923162543735,301.02116966241584,286.51056160197726,48.06651487043106,0.4018085126258125,1085.32824,0.0
2023-08-12 04:00:00,2023-08-13 18:27:37,3.0,4.652010507751827,299.0274617575835,287.7782086110445,48.06651487043106,0.4018085126258125,1036.7836,0.0
2023-08-12 05:00:00,2023-08-13 18:27:37,3.0,4.652010507751827,299.0274617575835,287.7782086110445,48.06651487043106,0.4018085126258125,993.72628,0.0
2023-08-12 06:00:00,2023-08-13 18:27:37,3.0,4.652010507751827,299.0274617575835,287.7782086110445,48.06651487043106,0.4018085126258125,949.63752,0.0
2023-08-12 07:00:00,2023-08-13 18:27:37,3.0,3.940873240140363,297.6096459406464,288.3820857427818,24.03311582131448,0.5851151008708341,916.54901,0.0
2023-08-12 08:00:00,2023-08-13 18:27:37,3.0,3.940873240140363,297.6096459406464,288.3820857427818,24.03311582131448,0.5851151008708341,885.34727,0.0
2023-08-12 09:00:00,2023-08-13 18:27:37,3.0,3.940873240140363,297.6096459406464,288.3820857427818,24.03311582131448,0.5851151008708341,810.80768,0.0
2023-08-12 10:00:00,2023-08-13 18:27:37,3.0,3.288023164223885,296.4778862455104,288.76613895840336,0.0,0.6426396022462117,781.40744,0.0
2023-08-12 11:00:00,2023-08-13 18:27:37,3.0,3.288023164223885,296.4778862455104,288.76613895840336,0.0,0.6426396022462117,735.71345,0.0
