UTC time,nat_gas,solar
2023-07-15 00:00:00,1121.0,135.0
2023-07-15 01:00:00,1110.0,62.0
2023-07-15 02:00:00,1089.0,34.0
2023-07-15 03:00:00,1048.0,30.0
2023-07-15 04:00:00,1061.0,16.0
2023-07-15 05:00:00,1037.0,6.0
2023-07-15 06:00:00,1062.0,2.0
2023-07-15 07:00:00,1023.0,0.0
2023-07-15 08:00:00,950.0,0.0
2023-07-15 09:00:00,948.0,0.0
2023-07-15 10:00:00,880.0,0.0
2023-07-15 11:00:00,850.0,0.0
2023-07-15 12:00:00,847.0,0.0
2023-07-15 13:00:00,814.0,3.0
2023-07-15 14:00:00,711.0,34.0
2023-07-15 15:00:00,662.0,105.0
2023-07-15 16:00:00,690.0,144.0
2023-07-15 17:00:00,760.0,241.0
2023-07-15 18:00:00,890.0,191.0
2023-07-15 19:00:00,958.0,166.0
2023-07-15 20:00:00,944.0,180.0
2023-07-15 21:00:00,912.0,166.0
2023-07-15 22:00:00,902.0,161.0
2023-07-15 23:00:00,1001.0,141.0
