UTC time,nat_gas,solar
2023-07-02 00:00:00,1118.0,155.0
2023-07-02 01:00:00,1040.0,135.0
2023-07-02 02:00:00,1028.0,58.0
2023-07-02 03:00:00,1035.0,10.0
2023-07-02 04:00:00,1003.0,2.0
2023-07-02 05:00:00,954.0,1.0
2023-07-02 06:00:00,986.0,0.0
2023-07-02 07:00:00,853.0,0.0
2023-07-02 08:00:00,757.0,0.0
2023-07-02 09:00:00,680.0,0.0
2023-07-02 10:00:00,685.0,0.0
2023-07-02 11:00:00,682.0,0.0
2023-07-02 12:00:00,592.0,0.0
2023-07-02 13:00:00,575.0,9.0
2023-07-02 14:00:00,553.0,61.0
2023-07-02 15:00:00,476.0,146.0
2023-07-02 16:00:00,403.0,177.0
2023-07-02 17:00:00,465.0,184.0
2023-07-02 18:00:00,592.0,200.0
2023-07-02 19:00:00,706.0,187.0
2023-07-02 20:00:00,792.0,191.0
2023-07-02 21:00:00,834.0,131.0
2023-07-02 22:00:00,883.0,125.0
2023-07-02 23:00:00,860.0,54.0
