UTC time,nat_gas,solar
2023-05-15 00:00:00,731.0,129.0
2023-05-15 01:00:00,825.0,94.0
2023-05-15 02:00:00,935.0,18.0
2023-05-15 03:00:00,1024.0,0.0
2023-05-15 04:00:00,1022.0,0.0
2023-05-15 05:00:00,1005.0,0.0
2023-05-15 06:00:00,903.0,0.0
2023-05-15 07:00:00,765.0,0.0
2023-05-15 08:00:00,743.0,0.0
2023-05-15 09:00:00,702.0,0.0
2023-05-15 10:00:00,602.0,0.0
2023-05-15 11:00:00,604.0,0.0
2023-05-15 12:00:00,681.0,0.0
2023-05-15 13:00:00,776.0,4.0
2023-05-15 14:00:00,706.0,21.0
2023-05-15 15:00:00,535.0,78.0
2023-05-15 16:00:00,457.0,133.0
2023-05-15 17:00:00,472.0,148.0
2023-05-15 18:00:00,510.0,142.0
2023-05-15 19:00:00,626.0,150.0
2023-05-15 20:00:00,774.0,169.0
2023-05-15 21:00:00,869.0,175.0
2023-05-15 22:00:00,982.0,158.0
2023-05-15 23:00:00,1011.0,174.0
