Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
37488,2023-04-12 00:00:00,2024-07-17 00:00:00,3.1,390.54,469.0,135.0
37489,2023-04-12 01:00:00,2024-07-17 00:00:00,3.1,437.02,592.0,80.0
37490,2023-04-12 02:00:00,2024-07-17 00:00:00,3.1,482.41,634.0,11.0
37491,2023-04-12 03:00:00,2024-07-17 00:00:00,3.1,486.47,626.0,5.0
37492,2023-04-12 04:00:00,2024-07-17 00:00:00,3.1,487.87,624.0,3.0
37493,2023-04-12 05:00:00,2024-07-17 00:00:00,3.1,490.0,594.0,0.0
37494,2023-04-12 06:00:00,2024-07-17 00:00:00,3.1,490.0,581.0,0.0
37495,2023-04-12 07:00:00,2024-07-17 00:00:00,3.1,490.0,505.0,0.0
37496,2023-04-12 08:00:00,2024-07-17 00:00:00,3.1,490.0,562.0,0.0
37497,2023-04-12 09:00:00,2024-07-17 00:00:00,3.1,490.0,608.0,0.0
37498,2023-04-12 10:00:00,2024-07-17 00:00:00,3.1,490.0,627.0,0.0
37499,2023-04-12 11:00:00,2024-07-17 00:00:00,3.1,490.0,614.0,0.0
37500,2023-04-12 12:00:00,2024-07-17 00:00:00,3.1,490.0,619.0,0.0
37501,2023-04-12 13:00:00,2024-07-17 00:00:00,3.1,489.28,619.0,1.0
37502,2023-04-12 14:00:00,2024-07-17 00:00:00,3.1,451.82,554.0,52.0
37503,2023-04-12 15:00:00,2024-07-17 00:00:00,3.1,402.6,536.0,131.0
37504,2023-04-12 16:00:00,2024-07-17 00:00:00,3.1,387.92,477.0,142.0
37505,2023-04-12 17:00:00,2024-07-17 00:00:00,3.1,388.63,478.0,141.0
37506,2023-04-12 18:00:00,2024-07-17 00:00:00,3.1,399.61,510.0,130.0
37507,2023-04-12 19:00:00,2024-07-17 00:00:00,3.1,391.46,545.0,155.0
37508,2023-04-12 20:00:00,2024-07-17 00:00:00,3.1,391.61,539.0,153.0
37509,2023-04-12 21:00:00,2024-07-17 00:00:00,3.1,394.51,549.0,150.0
37510,2023-04-12 22:00:00,2024-07-17 00:00:00,3.1,395.87,574.0,154.0
37511,2023-04-12 23:00:00,2024-07-17 00:00:00,3.1,395.72,558.0,150.0
