,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-11 00:00:00,2023-08-13 18:27:37,3.0,428.51,1054.0,169.0
1,2023-08-11 01:00:00,2023-08-13 18:27:37,3.0,438.71,1044.0,136.0
2,2023-08-11 02:00:00,2023-08-13 18:27:37,3.0,469.94,1059.0,50.0
3,2023-08-11 03:00:00,2023-08-13 18:27:37,3.0,471.81,1056.0,45.0
4,2023-08-11 04:00:00,2023-08-13 18:27:37,3.0,474.57,1030.0,37.0
5,2023-08-11 05:00:00,2023-08-13 18:27:37,3.0,483.15,959.0,15.0
6,2023-08-11 06:00:00,2023-08-13 18:27:37,3.0,489.56,1005.0,1.0
7,2023-08-11 07:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
8,2023-08-11 08:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
9,2023-08-11 09:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
10,2023-08-11 10:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
11,2023-08-11 11:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
12,2023-08-11 12:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
13,2023-08-11 13:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
14,2023-08-11 14:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
15,2023-08-11 15:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
16,2023-08-11 16:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
17,2023-08-11 17:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
18,2023-08-11 18:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
19,2023-08-11 19:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
20,2023-08-11 20:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
21,2023-08-11 21:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
22,2023-08-11 22:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
23,2023-08-11 23:00:00,2023-08-13 18:27:37,3.0,490.0,923.0,0.0
