datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-09-05 00:00:00,2023-09-06 23:37:32,3.0,4.829918756673559,301.4769611340447,282.52736482951127,31.718181430436783,0.0351731908944483,921.71284,8444.5
2023-09-05 01:00:00,2023-09-06 23:37:32,3.0,4.829918756673559,301.4769611340447,282.52736482951127,31.718181430436783,0.0351731908944483,938.55649,2696.55998
2023-09-05 02:00:00,2023-09-06 23:37:32,3.0,4.829918756673559,301.4769611340447,282.52736482951127,31.718181430436783,0.0351731908944483,927.39658,38.7
2023-09-05 03:00:00,2023-09-06 23:37:32,3.0,4.829918756673559,301.4769611340447,282.52736482951127,31.718181430436783,0.0351731908944483,902.15708,0.0
2023-09-05 04:00:00,2023-09-06 23:37:32,3.0,5.0762094927480845,299.31513957098184,283.71752460987244,31.718181430436783,0.0351731908944483,856.70911,0.0
2023-09-05 05:00:00,2023-09-06 23:37:32,3.0,5.0762094927480845,299.31513957098184,283.71752460987244,31.718181430436783,0.0351731908944483,810.87519,0.0
2023-09-05 06:00:00,2023-09-06 23:37:32,3.0,5.0762094927480845,299.31513957098184,283.71752460987244,31.718181430436783,0.0351731908944483,759.76434,0.0
2023-09-05 07:00:00,2023-09-06 23:37:32,3.0,4.476523873285574,297.4430495105348,284.7149606089463,15.859256221244395,0.0725545361181823,713.28861,0.0
2023-09-05 08:00:00,2023-09-06 23:37:32,3.0,4.476523873285574,297.4430495105348,284.7149606089463,15.859256221244395,0.0725545361181823,668.06986,0.0
2023-09-05 09:00:00,2023-09-06 23:37:32,3.0,4.476523873285574,297.4430495105348,284.7149606089463,15.859256221244395,0.0725545361181823,596.47908,0.0
2023-09-05 10:00:00,2023-09-06 23:37:32,3.0,3.6772619036060767,295.9309632136073,285.37800559281044,0.0,0.0821240816322341,562.18119,0.0
2023-09-05 11:00:00,2023-09-06 23:37:32,3.0,3.6772619036060767,295.9309632136073,285.37800559281044,0.0,0.0821240816322341,521.53969,0.0
2023-09-05 12:00:00,2023-09-06 23:37:32,3.0,3.6772619036060767,295.9309632136073,285.37800559281044,0.0,0.0821240816322341,496.18154,0.0
2023-09-05 13:00:00,2023-09-06 23:37:32,3.0,3.8412602691926825,300.7132806856708,285.36260687338967,0.0,0.0825138195483624,515.75491,529.98
2023-09-05 14:00:00,2023-09-06 23:37:32,3.0,3.8412602691926825,300.7132806856708,285.36260687338967,0.0,0.0825138195483624,513.45478,4718.17023
2023-09-05 15:00:00,2023-09-06 23:37:32,3.0,3.8412602691926825,300.7132806856708,285.36260687338967,0.0,0.0825138195483624,537.01731,10344.16044
2023-09-05 16:00:00,2023-09-06 23:37:32,3.0,3.670896672816612,306.34196364195714,282.9394567709302,170.03051350521173,0.0825138195483624,578.14999,12841.13011
2023-09-05 17:00:00,2023-09-06 23:37:32,3.0,3.670896672816612,306.34196364195714,282.9394567709302,170.03051350521173,0.0825138195483624,633.06178,13574.17044
