,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-22 00:00:00,2023-08-23 19:34:33,3.0,427.72,1100.0,179.0
1,2023-08-22 01:00:00,2023-08-23 19:34:33,3.0,448.34,1094.0,113.0
2,2023-08-22 02:00:00,2023-08-23 19:34:33,3.0,471.82,1127.0,48.0
3,2023-08-22 03:00:00,2023-08-23 19:34:33,3.0,475.68,1143.0,38.0
4,2023-08-22 04:00:00,2023-08-23 19:34:33,3.0,481.91,918.0,17.0
5,2023-08-22 05:00:00,2023-08-23 19:34:33,3.0,488.52,897.0,3.0
6,2023-08-22 06:00:00,2023-08-23 19:34:33,3.0,490.0,867.0,0.0
7,2023-08-22 07:00:00,2023-08-23 19:34:33,3.0,490.0,705.0,0.0
8,2023-08-22 08:00:00,2023-08-23 19:34:33,3.0,490.0,613.0,0.0
9,2023-08-22 09:00:00,2023-08-23 19:34:33,3.0,490.0,631.0,0.0
10,2023-08-22 10:00:00,2023-08-23 19:34:33,3.0,490.0,629.0,0.0
11,2023-08-22 11:00:00,2023-08-23 19:34:33,3.0,490.0,630.0,0.0
12,2023-08-22 12:00:00,2023-08-23 19:34:33,3.0,490.0,632.0,0.0
13,2023-08-22 13:00:00,2023-08-23 19:34:33,3.0,490.0,631.0,0.0
14,2023-08-22 14:00:00,2023-08-23 19:34:33,3.0,451.73,627.0,59.0
15,2023-08-22 15:00:00,2023-08-23 19:34:33,3.0,397.74,627.0,164.0
16,2023-08-22 16:00:00,2023-08-23 19:34:33,3.0,345.17,514.0,248.0
17,2023-08-22 17:00:00,2023-08-23 19:34:33,3.0,355.2,573.0,249.0
18,2023-08-22 18:00:00,2023-08-23 19:34:33,3.0,374.74,658.0,230.0
19,2023-08-22 19:00:00,2023-08-23 19:34:33,3.0,390.82,802.0,230.0
20,2023-08-22 20:00:00,2023-08-23 19:34:33,3.0,418.71,975.0,186.0
21,2023-08-22 21:00:00,2023-08-23 19:34:33,3.0,429.37,1103.0,174.0
22,2023-08-22 22:00:00,2023-08-23 19:34:33,3.0,425.66,1136.0,192.0
23,2023-08-22 23:00:00,2023-08-23 19:34:33,3.0,435.57,1141.0,159.0
