Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
38616,2023-05-29 00:00:00,0.0,359.0,914.0,0.0,21.0
38617,2023-05-29 01:00:00,0.0,358.0,942.0,0.0,15.0
38618,2023-05-29 02:00:00,0.0,358.0,915.0,0.0,16.0
38619,2023-05-29 03:00:00,0.0,358.0,1042.0,0.0,16.0
38620,2023-05-29 04:00:00,0.0,358.0,1037.0,54.0,19.0
38621,2023-05-29 05:00:00,0.0,358.0,1035.0,285.0,20.0
38622,2023-05-29 06:00:00,0.0,358.0,848.0,728.0,16.0
38623,2023-05-29 07:00:00,0.0,315.0,796.0,1361.0,11.0
38624,2023-05-29 08:00:00,0.0,311.0,761.0,1873.0,7.0
38625,2023-05-29 09:00:00,0.0,311.0,832.0,2236.0,9.0
38626,2023-05-29 10:00:00,0.0,311.0,781.0,2464.0,14.0
38627,2023-05-29 11:00:00,0.0,311.0,704.0,2558.0,18.0
38628,2023-05-29 12:00:00,0.0,310.0,729.0,2508.0,17.0
38629,2023-05-29 13:00:00,0.0,347.0,769.0,2334.0,18.0
38630,2023-05-29 14:00:00,0.0,358.0,770.0,1989.0,24.0
38631,2023-05-29 15:00:00,0.0,358.0,901.0,1551.0,28.0
38632,2023-05-29 16:00:00,0.0,358.0,1095.0,998.0,27.0
38633,2023-05-29 17:00:00,0.0,358.0,1714.0,455.0,22.0
38634,2023-05-29 18:00:00,0.0,358.0,2287.0,132.0,21.0
38635,2023-05-29 19:00:00,0.0,358.0,2155.0,9.0,23.0
38636,2023-05-29 20:00:00,0.0,358.0,2024.0,0.0,28.0
38637,2023-05-29 21:00:00,0.0,359.0,1808.0,0.0,27.0
38638,2023-05-29 22:00:00,0.0,358.0,1120.0,0.0,27.0
38639,2023-05-29 23:00:00,0.0,358.0,1096.0,0.0,31.0
