UTC time,nuclear,hydro,solar,wind
2023-01-07 00:00:00,3013.0,239.0,0.0,16.0
2023-01-07 01:00:00,3015.0,255.0,0.0,13.0
2023-01-07 02:00:00,3013.0,223.0,0.0,10.0
2023-01-07 03:00:00,3015.0,222.0,0.0,15.0
2023-01-07 04:00:00,3013.0,236.0,0.0,20.0
2023-01-07 05:00:00,3014.0,294.0,0.0,14.0
2023-01-07 06:00:00,3015.0,350.0,0.0,26.0
2023-01-07 07:00:00,3015.0,432.0,0.0,36.0
2023-01-07 08:00:00,3017.0,373.0,12.0,44.0
2023-01-07 09:00:00,3015.0,272.0,166.0,47.0
2023-01-07 10:00:00,3013.0,243.0,266.0,54.0
2023-01-07 11:00:00,3016.0,290.0,696.0,49.0
2023-01-07 12:00:00,3011.0,296.0,707.0,30.0
2023-01-07 13:00:00,3011.0,273.0,483.0,22.0
2023-01-07 14:00:00,3009.0,545.0,295.0,28.0
2023-01-07 15:00:00,3010.0,482.0,31.0,24.0
2023-01-07 16:00:00,3008.0,680.0,0.0,29.0
2023-01-07 17:00:00,3012.0,761.0,0.0,32.0
2023-01-07 18:00:00,3015.0,669.0,0.0,39.0
2023-01-07 19:00:00,3012.0,607.0,0.0,39.0
2023-01-07 20:00:00,3015.0,493.0,0.0,46.0
2023-01-07 21:00:00,3017.0,526.0,0.0,43.0
2023-01-07 22:00:00,3019.0,308.0,0.0,47.0
2023-01-07 23:00:00,3020.0,258.0,0.0,53.0
