UTC time,nuclear,hydro,solar,wind
2023-08-11 00:00:00,2597.0,1326.0,0.0,0.0
2023-08-11 01:00:00,2596.0,1429.0,0.0,0.0
2023-08-11 02:00:00,2601.0,1395.0,0.0,0.0
2023-08-11 03:00:00,2603.0,1822.0,0.0,0.0
2023-08-11 04:00:00,2605.0,2163.0,4.0,2.0
2023-08-11 05:00:00,2605.0,2371.0,116.0,2.0
2023-08-11 06:00:00,2603.0,2267.0,489.0,2.0
2023-08-11 07:00:00,2596.0,1722.0,1073.0,1.0
2023-08-11 08:00:00,2595.0,981.0,1669.0,1.0
2023-08-11 09:00:00,2587.0,548.0,2074.0,1.0
2023-08-11 10:00:00,2578.0,515.0,2304.0,1.0
2023-08-11 11:00:00,2569.0,443.0,2416.0,3.0
2023-08-11 12:00:00,2564.0,715.0,2321.0,8.0
2023-08-11 13:00:00,2559.0,869.0,2184.0,9.0
2023-08-11 14:00:00,2558.0,690.0,1878.0,9.0
2023-08-11 15:00:00,2559.0,1431.0,1173.0,9.0
2023-08-11 16:00:00,2559.0,2556.0,771.0,7.0
2023-08-11 17:00:00,2561.0,2901.0,382.0,5.0
2023-08-11 18:00:00,2562.0,3339.0,59.0,4.0
2023-08-11 19:00:00,2572.0,2889.0,0.0,3.0
2023-08-11 20:00:00,2579.0,2176.0,0.0,2.0
2023-08-11 21:00:00,2586.0,2300.0,0.0,2.0
2023-08-11 22:00:00,2583.0,2163.0,0.0,1.0
2023-08-11 23:00:00,2588.0,1569.0,0.0,2.0
