UTC time,nuclear,hydro,solar,wind
2023-06-12 00:00:00,1968.0,947.0,0.0,1.0
2023-06-12 01:00:00,1969.0,880.0,0.0,1.0
2023-06-12 02:00:00,1971.0,978.0,0.0,1.0
2023-06-12 03:00:00,1973.0,1149.0,1.0,3.0
2023-06-12 04:00:00,1975.0,1873.0,62.0,4.0
2023-06-12 05:00:00,1975.0,2513.0,320.0,5.0
2023-06-12 06:00:00,1970.0,2511.0,798.0,2.0
2023-06-12 07:00:00,1969.0,1700.0,1432.0,2.0
2023-06-12 08:00:00,1965.0,880.0,1938.0,3.0
2023-06-12 09:00:00,1963.0,889.0,2281.0,6.0
2023-06-12 10:00:00,1961.0,800.0,2485.0,7.0
2023-06-12 11:00:00,1959.0,817.0,2565.0,8.0
2023-06-12 12:00:00,1959.0,856.0,2536.0,9.0
2023-06-12 13:00:00,1958.0,880.0,2167.0,10.0
2023-06-12 14:00:00,1958.0,868.0,1951.0,12.0
2023-06-12 15:00:00,1956.0,1158.0,1618.0,11.0
2023-06-12 16:00:00,1958.0,1935.0,954.0,11.0
2023-06-12 17:00:00,1955.0,2385.0,454.0,12.0
2023-06-12 18:00:00,1958.0,2682.0,169.0,12.0
2023-06-12 19:00:00,1961.0,2537.0,14.0,8.0
2023-06-12 20:00:00,1964.0,2232.0,0.0,8.0
2023-06-12 21:00:00,1966.0,1334.0,0.0,9.0
2023-06-12 22:00:00,1967.0,1101.0,0.0,10.0
2023-06-12 23:00:00,1970.0,1094.0,0.0,10.0
