Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
40488,2023-08-15 00:00:00,0.0,2566.0,1816.0,0.0,7.0
40489,2023-08-15 01:00:00,0.0,2566.0,1543.0,0.0,15.0
40490,2023-08-15 02:00:00,0.0,2570.0,1396.0,0.0,24.0
40491,2023-08-15 03:00:00,0.0,2575.0,1886.0,0.0,28.0
40492,2023-08-15 04:00:00,0.0,2575.0,2383.0,1.0,15.0
40493,2023-08-15 05:00:00,0.0,2573.0,2375.0,44.0,9.0
40494,2023-08-15 06:00:00,0.0,2573.0,2291.0,233.0,16.0
40495,2023-08-15 07:00:00,0.0,2570.0,1798.0,869.0,35.0
40496,2023-08-15 08:00:00,0.0,2563.0,1469.0,1501.0,20.0
40497,2023-08-15 09:00:00,0.0,2556.0,1480.0,2059.0,7.0
40498,2023-08-15 10:00:00,0.0,2556.0,1483.0,1941.0,5.0
40499,2023-08-15 11:00:00,0.0,2554.0,996.0,2158.0,13.0
40500,2023-08-15 12:00:00,0.0,2552.0,1021.0,2359.0,22.0
40501,2023-08-15 13:00:00,0.0,2549.0,1055.0,2201.0,12.0
40502,2023-08-15 14:00:00,0.0,2546.0,1260.0,1867.0,13.0
40503,2023-08-15 15:00:00,0.0,2544.0,1944.0,1443.0,12.0
40504,2023-08-15 16:00:00,0.0,2550.0,2070.0,839.0,8.0
40505,2023-08-15 17:00:00,0.0,2559.0,2413.0,317.0,6.0
40506,2023-08-15 18:00:00,0.0,2561.0,2675.0,49.0,4.0
40507,2023-08-15 19:00:00,0.0,2556.0,2916.0,0.0,3.0
40508,2023-08-15 20:00:00,0.0,2563.0,2377.0,0.0,1.0
40509,2023-08-15 21:00:00,0.0,2567.0,2392.0,0.0,2.0
40510,2023-08-15 22:00:00,0.0,2570.0,2334.0,0.0,6.0
40511,2023-08-15 23:00:00,0.0,2574.0,1929.0,0.0,17.0
