UTC time,nuclear,hydro,solar,wind
2023-06-13 00:00:00,1972.0,957.0,0.0,10.0
2023-06-13 01:00:00,1973.0,986.0,0.0,11.0
2023-06-13 02:00:00,1974.0,1041.0,0.0,10.0
2023-06-13 03:00:00,1974.0,1214.0,1.0,9.0
2023-06-13 04:00:00,1974.0,2018.0,68.0,8.0
2023-06-13 05:00:00,1974.0,2956.0,316.0,6.0
2023-06-13 06:00:00,1974.0,2976.0,798.0,2.0
2023-06-13 07:00:00,1976.0,1858.0,1445.0,2.0
2023-06-13 08:00:00,1972.0,1132.0,1966.0,2.0
2023-06-13 09:00:00,1966.0,1104.0,2150.0,3.0
2023-06-13 10:00:00,1963.0,1042.0,2547.0,6.0
2023-06-13 11:00:00,1964.0,928.0,2401.0,8.0
2023-06-13 12:00:00,1961.0,973.0,2370.0,9.0
2023-06-13 13:00:00,1962.0,887.0,2370.0,9.0
2023-06-13 14:00:00,1963.0,941.0,2105.0,9.0
2023-06-13 15:00:00,1962.0,1006.0,1654.0,9.0
2023-06-13 16:00:00,1964.0,1417.0,907.0,8.0
2023-06-13 17:00:00,1962.0,2891.0,299.0,7.0
2023-06-13 18:00:00,1966.0,3200.0,153.0,9.0
2023-06-13 19:00:00,1967.0,2931.0,15.0,8.0
2023-06-13 20:00:00,1972.0,2121.0,0.0,9.0
2023-06-13 21:00:00,1973.0,1420.0,0.0,15.0
2023-06-13 22:00:00,1975.0,1173.0,0.0,19.0
2023-06-13 23:00:00,1977.0,1127.0,0.0,17.0
