Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
41376,2023-09-21 00:00:00,14.71,2960.0,868.0,0.0,7.0
41377,2023-09-21 01:00:00,15.42,2962.0,1184.0,0.0,9.0
41378,2023-09-21 02:00:00,15.5,2962.0,1227.0,0.0,13.0
41379,2023-09-21 03:00:00,15.9,2960.0,1431.0,0.0,14.0
41380,2023-09-21 04:00:00,17.37,2960.0,2413.0,0.0,20.0
41381,2023-09-21 05:00:00,18.41,2960.0,3416.0,1.0,18.0
41382,2023-09-21 06:00:00,18.73,2960.0,3329.0,96.0,16.0
41383,2023-09-21 07:00:00,19.93,2956.0,3182.0,427.0,21.0
41384,2023-09-21 08:00:00,22.2,2952.0,2573.0,1127.0,19.0
41385,2023-09-21 09:00:00,22.16,2944.0,2204.0,1140.0,19.0
41386,2023-09-21 10:00:00,22.64,2942.0,1879.0,1297.0,23.0
41387,2023-09-21 11:00:00,23.87,2935.0,2066.0,1650.0,24.0
41388,2023-09-21 12:00:00,24.27,2937.0,2570.0,1792.0,33.0
41389,2023-09-21 13:00:00,21.51,2937.0,2913.0,893.0,31.0
41390,2023-09-21 14:00:00,21.43,2937.0,3023.0,860.0,30.0
41391,2023-09-21 15:00:00,19.47,2933.0,3243.0,292.0,29.0
41392,2023-09-21 16:00:00,19.1,2933.0,3618.0,131.0,39.0
41393,2023-09-21 17:00:00,18.7,2936.0,3766.0,4.0,47.0
41394,2023-09-21 18:00:00,18.43,2947.0,3463.0,0.0,43.0
41395,2023-09-21 19:00:00,17.71,2958.0,2748.0,0.0,59.0
41396,2023-09-21 20:00:00,17.3,2963.0,2398.0,0.0,56.0
41397,2023-09-21 21:00:00,16.35,2965.0,1725.0,0.0,52.0
41398,2023-09-21 22:00:00,15.67,2968.0,1332.0,0.0,44.0
41399,2023-09-21 23:00:00,15.15,2969.0,1073.0,0.0,39.0
